nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
7607.410156,7620.169922,7620.169922,7537.200195,7599.879883,7599.851074,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7700.419922,7484.459961,7607.410156,7471.529785,7596.600098,7596.571289,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7780.660156,7649.069824,7700.419922,7618.790039,7695.75,7695.721191,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7738.040039,7778.350098,7780.660156,7692.580078,7710.399902,7710.371094,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7758.129883,7712.029785,7738.040039,7691.390137,7715.100098,7715.071289,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7811.919922,7712.330078,7758.129883,7691.209961,7751.319824,7751.291016,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7774.399902,7808.029785,7811.919922,7753.52002,7753.52002,7753.491211,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7710.819824,7751.75,7774.399902,7675.609863,7701.5,7701.471191,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7671.910156,7692.75,7710.819824,7577.890137,7607.930176,7607.901367,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7751.680176,7651.640137,7671.910156,7614.75,7649.279785,7649.250977,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7657.339844,7701.189941,7751.680176,7658.220215,7668.399902,7668.371094,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7675.149902,7635.089844,7657.339844,7586.529785,7657.339844,7657.311035,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7426.470215,7637.439941,7675.149902,7533.950195,7533.950195,7533.921875,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7433.209961,7417.129883,7426.470215,7233.629883,7355.689941,7355.662109,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7336.649902,7428.720215,7433.209961,7340.080078,7340.080078,7340.052246,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518,130483,148205,17722
7368.279785,7238.299805,7336.649902,7218.890137,7335.180176,7335.152344,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7467.040039,7339.359863,7368.279785,7314.970215,7322.930176,7322.902344,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7481.580078,7375.819824,7467.040039,7365.259766,7467.040039,7467.012207,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7521.009766,7471.609863,7481.580078,7412.740234,7417.459961,7417.432129,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7562.589844,7516.399902,7521.009766,7450.680176,7463.049805,7463.021973,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7614.540039,7562.589844,7562.589844,7512.5,7536.700195,7536.671875,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7670.759766,7613.339844,7614.540039,7576.279785,7593.490234,7593.461426,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7709.890137,7603.680176,7670.759766,7555.830078,7668.060059,7668.03125,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7695.109863,7682.75,7709.890137,7658.600098,7670.930176,7670.901367,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7792.680176,7651.129883,7695.109863,7639.569824,7665.629883,7665.601074,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7875.47998,7701.970215,7792.680176,7699.319824,7792.680176,7792.651367,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7803.359863,7875.47998,7875.47998,7733.209961,7733.209961,7733.181152,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7797.410156,7766.680176,7803.359863,7737.589844,7766.689941,7766.661133,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7741.720215,7767.97998,7797.410156,7751.060059,7759.97998,7759.951172,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7714.700195,7741.720215,7741.720215,7649.189941,7682.970215,7682.941406,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7735.910156,7694.899902,7714.700195,7671.540039,7687.149902,7687.121094,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7784.279785,7723.129883,7735.910156,7696.100098,7714.560059,7714.53125,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7818,7718.779785,7784.279785,7716.359863,7756.310059,7756.28125,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7633.5,7795.259766,7818,7733.75,7739.160156,7739.131348,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7604.549805,7614.410156,7633.5,7490.910156,7490.910156,7490.882324,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7659.819824,7582.689941,7604.549805,7569.240234,7582.209961,7582.181152,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594,130505,149012,18507
7741.850098,7615.950195,7659.819824,7549.009766,7649.22998,7649.201172,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7738.029785,7715.640137,7741.850098,7671.990234,7677.620117,7677.591309,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7707.109863,7733.509766,7738.029785,7658.509766,7684.669922,7684.641113,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7783.200195,7685.140137,7707.109863,7650.77002,7650.910156,7650.881348,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7802.27002,7704.689941,7783.200195,7704.689941,7775.640137,7775.611328,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7797.419922,7802.27002,7802.27002,7731.009766,7768.709961,7768.681152,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7829.410156,7747.600098,7797.419922,7742.919922,7797.419922,7797.391113,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7795.069824,7822.660156,7829.410156,7631.060059,7677.910156,7677.881348,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7841.509766,7709.959961,7795.069824,7700.759766,7795.069824,7795.041016,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7846.779785,7793.140137,7841.509766,7770.200195,7819.129883,7819.101074,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7801.299805,7838.529785,7846.779785,7792.560059,7807.620117,7807.591309,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7836.430176,7801.299805,7801.299805,7724.580078,7751.600098,7751.571289,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7753.629883,7804.700195,7836.430176,7728.879883,7742.169922,7742.141113,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7827.140137,7690.439941,7753.629883,7688,7753.629883,7753.601074,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7871.589844,7797.649902,7827.140137,7787.27002,7787.27002,7787.241211,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7910.879883,7850.049805,7871.589844,7823.339844,7856,7855.970215,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
7988.149902,7892.75,7910.879883,7873.220215,7901.5,7901.469727,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8009,7935.339844,7988.149902,7928.089844,7963.540039,7963.509766,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8079.620117,8007.5,8009,7965.370117,7972.589844,7972.55957,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8088.009766,8007.540039,8079.620117,8007.540039,8057.490234,8057.459473,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8118.629883,8088.009766,8088.009766,8031.490234,8053.830078,8053.799316,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8188.799805,8078.910156,8118.629883,8060.330078,8112.279785,8112.249023,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8240.450195,8155.169922,8188.799805,8138.580078,8188.109863,8188.079102,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215,130974,148288,17314
8283.639648,8222.419922,8240.450195,8143.450195,8207.849609,8207.817383,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8327.870117,8277.709961,8283.639648,8162.540039,8211.400391,8211.368164,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8369.549805,8237.099609,8327.870117,8216.919922,8327.620117,8327.587891,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8290.660156,8344.55957,8369.549805,8233.589844,8237.419922,8237.387695,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8357.900391,8266.870117,8290.660156,8178.930176,8280.900391,8280.868164,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8356.969727,8291.519531,8357.900391,8281.719727,8323.820313,8323.788086,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8257.830078,8343.730469,8356.969727,8262.580078,8309.370117,8309.337891,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8313.94043,8229.25,8257.830078,8194.80957,8196.55957,8196.527344,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8380.230469,8245.860352,8313.94043,8237.669922,8289.980469,8289.948242,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8367.650391,8340.599609,8380.230469,8325.820313,8356.889648,8356.857422,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8395.389648,8290.379883,8367.650391,8290.379883,8337.820313,8337.788086,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8309.19043,8387.660156,8395.389648,8227.299805,8249,8248.967773,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8208.209961,8309.19043,8309.19043,8191.439941,8220.929688,8220.897461,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
8015.950195,8189.5,8208.209961,8107.549805,8127.870117,8127.839355,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7938.140137,7986.430176,8015.950195,7912.850098,7927.310059,7927.279785,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7922.069824,7845.299805,7938.140137,7828.339844,7872.990234,7872.960449,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7656.950195,7903.029785,7922.069824,7572.580078,7598.810059,7598.78125,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7756.77002,7639.720215,7656.950195,7530.410156,7560.029785,7560.000977,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7649.72998,7630.160156,7756.77002,7607.560059,7694.580078,7694.55127,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7661.700195,7593.379883,7649.72998,7481.899902,7640.439941,7640.411133,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710,131018,148190,17172
7635.72998,7653.890137,7661.700195,7493.810059,7524.669922,7524.641602,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7550.819824,7633.740234,7635.72998,7398.799805,7429.609863,7429.582031,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7578.180176,7523.790039,7550.819824,7441.919922,7547.97998,7547.951172,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7352.97998,7563.189941,7578.180176,7504.959961,7542.040039,7542.011719,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7253.240234,7323.160156,7352.97998,7196.390137,7217.830078,7217.802734,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7381.819824,7236.629883,7253.240234,7173.180176,7215.879883,7215.852539,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7496.339844,7225.709961,7381.819824,7197.129883,7361.040039,7361.012207,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7619.870117,7438.120117,7496.339844,7404.970215,7441.839844,7441.812012,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7597.439941,7619.870117,7619.870117,7553.290039,7560.040039,7560.01123,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7585.189941,7575.620117,7597.439941,7502.450195,7597.439941,7597.411133,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7568.419922,7516.470215,7585.189941,7515.379883,7529.669922,7529.641602,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7479.279785,7568.419922,7568.419922,7400.419922,7426.959961,7426.932129,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7620.560059,7451.169922,7479.279785,7383.680176,7436.100098,7436.072266,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797,130155,147978,17823
7664.490234,7492.839844,7620.560059,7451.089844,7577.75,7577.721191,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7670.25,7649.620117,7664.490234,7592.660156,7597.620117,7597.591309,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7664,7628.779785,7670.25,7604.859863,7629.52002,7629.491211,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7694.890137,7664,7664,7524.189941,7569.799805,7569.770996,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7763.759766,7659.759766,7694.890137,7618,7666.259766,7666.230957,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7770.589844,7741.799805,7763.759766,7716.279785,7762.27002,7762.241211,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7803.27002,7762.399902,7770.589844,7737.649902,7770.589844,7770.561035,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7818.839844,7797.700195,7803.27002,7736.700195,7779.080078,7779.05127,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7773.52002,7817.589844,7818.839844,7749.399902,7749.660156,7749.631348,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7766.359863,7773.52002,7773.52002,7726.089844,7748.330078,7748.30127,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7695.810059,7750.870117,7766.359863,7634.919922,7634.919922,7634.891113,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7849.379883,7671.410156,7695.810059,7645.169922,7695.629883,7695.601074,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7922.47998,7763.430176,7849.379883,7762.850098,7847.839844,7847.810547,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7899.009766,7861.27002,7922.47998,7847.549805,7886.339844,7886.30957,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7872.779785,7899.009766,7899.009766,7859.290039,7897.910156,7897.879883,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7889.040039,7861.899902,7872.779785,7791.25,7835.97998,7835.950684,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7881.370117,7880.120117,7889.040039,7804.399902,7811.870117,7811.841309,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7856.310059,7875.27002,7881.370117,7822.709961,7822.709961,7822.680664,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7909.410156,7824.740234,7856.310059,7753.509766,7838.100098,7838.070801,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7961.140137,7808.149902,7909.410156,7770.419922,7876.859863,7876.830078,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7994.620117,7918.950195,7961.140137,7909.060059,7947.450195,7947.419922,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
7974.890137,7992.120117,7994.620117,7942.470215,7962.220215,7962.189941,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
8026.060059,7962.910156,7974.890137,7920.060059,7920.060059,7920.029785,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917,130898,148453,17555
8050.990234,7952.620117,8026.060059,7952.620117,8013.089844,8013.059082,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8128.080078,8046.290039,8050.990234,8021.910156,8025.930176,8025.899414,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8133.450195,8083.029785,8128.080078,8082.370117,8089.649902,8089.619141,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8149.680176,8131.399902,8133.450195,8091.279785,8121.779785,8121.749023,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8094.350098,8106,8149.680176,8038.370117,8057.600098,8057.569336,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8152.529785,8073.52002,8094.350098,8039.410156,8092.029785,8091.999023,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8104.140137,8149.759766,8152.529785,8092.939941,8117.75,8117.719238,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8102.379883,8090.540039,8104.140137,8022.939941,8029.72998,8029.699219,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8190.009766,8077.939941,8102.379883,8040.009766,8097.129883,8097.099121,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8162.850098,8168.109863,8190.009766,8136.319824,8171.939941,8171.90918,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8042.049805,8161.850098,8162.850098,8090.680176,8111.569824,8111.539063,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
7923.27002,8003.02002,8042.049805,7845.77002,7854.220215,7854.19043,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
7998.759766,7908.109863,7923.27002,7842.069824,7900.419922,7900.389648,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
7985.490234,7949.959961,7998.759766,7947.899902,7990.529785,7990.499023,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8030.109863,7948.890137,7985.490234,7897.140137,7978.689941,7978.65918,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8168.470215,8021.709961,8030.109863,7996.77002,8004.890137,8004.859375,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8174.850098,8107.220215,8168.470215,8093.140137,8158.140137,8158.109375,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8092.47998,8174.850098,8174.850098,8121.140137,8146.439941,8146.40918,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8107.359863,7944.700195,8092.47998,7944.700195,8081.549805,8081.519043,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8163.939941,8105.959961,8107.359863,8053.02002,8054.049805,8054.019043,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8022.450195,8116.390137,8163.939941,7999.279785,8004.25,8004.219238,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050,129706,147496,17790
8010.97998,7979.799805,8022.450195,7916.040039,7952.169922,7952.139648,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7785.549805,8006.790039,8010.97998,7889.930176,7930.77002,7930.739746,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7702.109863,7759.180176,7785.549805,7695.689941,7696.899902,7696.871094,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7572.790039,7696.27002,7702.109863,7562.029785,7579.47998,7579.451172,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7664.72998,7393.27002,7572.790039,7387.189941,7567.100098,7567.071289,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7743.410156,7610.879883,7664.72998,7577.310059,7664.72998,7664.701172,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7674.52002,7718.169922,7743.410156,7608.439941,7608.439941,7608.411133,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7787.319824,7663.339844,7674.52002,7596.209961,7602.700195,7602.671387,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7772.540039,7703.47998,7787.319824,7687.549805,7770.569824,7770.541016,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7697.790039,7735.600098,7772.540039,7725.819824,7772.129883,7772.101074,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7637.990234,7697.790039,7697.790039,7574.060059,7598.720215,7598.691406,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7588.089844,7630.100098,7637.990234,7560.890137,7585.299805,7585.270996,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7557.169922,7527.620117,7588.089844,7467.200195,7559.160156,7559.131348,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7277.930176,7557.169922,7557.169922,7424.430176,7424.430176,7424.402344,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7344.919922,7229.169922,7277.930176,7164.209961,7237.709961,7237.682617,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7241.839844,7296.149902,7344.919922,7269.810059,7322.72998,7322.702148,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7174.379883,7238.160156,7241.839844,7032.399902,7086.370117,7086.34375,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7254.680176,7161.399902,7174.379883,7079.850098,7167.350098,7167.323242,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7364.009766,7139.450195,7254.680176,7105.109863,7243.160156,7243.132813,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7373.97998,7338.77002,7364.009766,7271.299805,7295.319824,7295.291992,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7348.560059,7312.259766,7373.97998,7292.540039,7373.97998,7373.952148,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369,129212,148929,19717
7304.129883,7327.009766,7348.560059,7276.52002,7289.330078,7289.302246,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7361.700195,7252.790039,7304.129883,7159.75,7195.709961,7195.682617,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7377.560059,7322.509766,7361.700195,7309.459961,7360.279785,7360.251953,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7172.299805,7377.560059,7377.560059,7337.350098,7344.589844,7344.562012,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7179.140137,7139.759766,7172.299805,7085.549805,7157.830078,7157.803223,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7193.040039,7142.310059,7179.140137,7128.919922,7151.990234,7151.963379,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7182.990234,7166.189941,7193.040039,7048.600098,7071.669922,7071.644043,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7321.600098,7134.160156,7182.990234,7085.339844,7181.77002,7181.742676,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7393.410156,7302.970215,7321.600098,7273.700195,7299.490234,7299.462402,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7489.680176,7372.930176,7393.410156,7347.22998,7387.399902,7387.37207,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7534.060059,7388.569824,7489.680176,7364.339844,7454.060059,7454.032227,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7538.549805,7503.120117,7534.060059,7481.720215,7515.779785,7515.751465,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7645.709961,7538.549805,7538.549805,7459.930176,7493.109863,7493.082031,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7639.660156,7595.930176,7645.709961,7562.25,7635.560059,7635.53125,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7615.439941,7630.640137,7639.660156,7610.620117,7612.680176,7612.651367,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7607.629883,7576.290039,7615.439941,7549.97998,7582.149902,7582.121094,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7537.370117,7601.720215,7607.629883,7567.959961,7589.890137,7589.861328,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7536.609863,7509.720215,7537.370117,7463.290039,7474.709961,7474.682129,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7584.810059,7507.149902,7536.609863,7489.549805,7500.790039,7500.762207,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7337.319824,7554.779785,7584.810059,7423.569824,7423.569824,7423.541992,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7327.399902,7277.390137,7337.319824,7255.089844,7329.370117,7329.342285,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159,130664,149142,18478
7378.77002,7326.890137,7327.399902,7251.600098,7254.060059,7254.032227,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498,131010,150283,19273
7447.180176,7285.009766,7378.77002,7285.009766,7330.740234,7330.712402,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498,131010,150283,19273
7548.47998,7351.180176,7447.180176,7351.180176,7439.959961,7439.932129,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498,131010,150283,19273
7565.370117,7385.330078,7548.47998,7382.370117,7548.47998,7548.451172,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498,131010,150283,19273
7622.459961,7560.220215,7565.370117,7517.680176,7534.459961,7534.431641,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498,131010,150283,19273
