grm_Adj Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open
6284.19,12371.500,12335.700,23397.689,23361.420,1764.38,1776.19,2383.82,2386.44,39563
6262.54,12324.200,12268.900,23361.420,22762.859,1777.43,1784.6,2372.86,2383.82,39640
6258.19,12260.300,12274.400,22762.859,22370.090,1784.89,1768.49,2364.49,2372.86,39327
6268.92,12248.200,12344.600,22370.090,23046.949,1772.78,1781.68,2380.26,2364.49,38900
6291.9,12023.300,12050.400,23046.949,23042.279,1781.97,1794.44,2375.95,2372.375,39279
6223.33,12072.000,12130.700,23044.614,23106.074,1797.52,1821.95,2371.64,2380.26,39604.5
6241.15,12197.400,12239.000,23042.279,23169.869,1822.85,1841.96,2345.07,2371.64,39930
6330.65,12294.200,12333.300,23169.869,23733.070,1834.84,1840.92,2380.1,2345.07,40437
6361.96,12379.400,12310.200,23733.070,23585.141,1846.83,1839.88,2411.62,2380.1,41247
6349.26,12307.500,12378.200,23585.141,23930.641,1840.48,1873.39,2434.75,2411.62,41042
6358.68,12418.500,12410.200,23930.641,23941.801,1874.06,1893.25,2447.65,2434.75,41334
6357.77,12397.300,12340.500,23941.801,23951.631,1893.54,1885.55,2442.24,2447.65,40815
6393.73,12316.600,12309.400,23951.631,24188.590,1885.55,1890.7,2437.6,2442.24,40724
6387.38,12346.400,12279.600,24188.590,24288.061,1892.4,1909.29,2472.74,2437.6,40607
6430.89,12283.200,12425.400,24288.061,24315.600,1912.02,1918.07,2486.29,2472.74,40951.5
6443.02,12492.500,12365.900,24315.600,24266.029,1918.07,1891.51,2514.38,2486.29,41296
6412.36,12351.700,12372.900,24266.029,24196.051,1889.7,1886.92,2494.05,2514.38,41164
6452.33,12367.200,12416.600,24231.040,24390.865,1886.84,1896.62,2481.13,2494.05,41096.5
6460.39,12472.500,12602.300,24196.051,24585.680,1896.33,1918.84,2513.72,2481.13,41029
6476.13,12557.000,12557.000,24585.680,24674.750,1929.17,1939.08,2517.84,2513.72,41579
6475.25,12557.500,12644.900,24674.891,24730.010,1940.81,1933.73,2544.3,2517.84,41913
6411.96,12622.200,12631.100,24725.240,24792.891,1933,1943.63,2542.7,2544.3,42071
6298.17,12669.800,12542.500,24792.891,24442.789,1943.92,1892.2,2519.79,2542.7,41758
6281.68,12484.100,12530.900,24446.949,24344.949,1889.65,1907.57,2508.46,2519.79,40915
6363.8,12570.500,12668.200,24353.320,24776.090,1908.56,1961.18,2549.41,2508.46,41041
6309.19,12726.900,12752.400,24776.090,24962.010,1962.46,1967.02,2559.67,2549.41,41971
6241.13,12757.400,12754.800,24869.050,25084.745,1967.02,1929.46,2561.7,2559.67,41930
6295.23,12767.400,12848.700,24962.010,25207.480,1930.63,1957.73,2569.47,2561.7,41329
6372.8,12856.200,12895.900,25207.480,25593.920,1957.62,1977.16,2589.17,2569.47,42652
6369.51,12878.100,12889.800,25587.561,25615.850,1978.25,1976.12,2583.39,2589.17,43158
6413.03,12910.800,12915.700,25614.650,25639.311,1974.83,1969.55,2585.48,2583.39,43097
6427.41,12948.600,12899.600,25634.539,25756.811,1972.19,1971.14,2595.51,2584.435,42910
6469.42,12885.300,12878.200,25756.811,25828.480,1969.55,1972.73,2605.54,2585.48,42968
6476.17,12896.900,12858.500,25792.646,25759.436,1973.02,1971.95,2599.36,2605.54,43297
6520.77,12891.800,12910.300,25828.480,25690.391,1973.24,2032.74,2627.72,2599.36,43026
6552.58,12909.200,13021.800,25690.391,25863.391,2031.84,2033.21,2644.05,2627.72,43291
6588.83,13053.200,12866.300,25871.760,25757.680,2033.9,2049.65,2668.17,2644.05,43755
6597.25,12873.400,12785.200,25757.971,25857.439,2052.94,2040.56,2679.58,2668.17,43596
6553.51,12751.000,12781.500,25857.189,25621.500,2040.56,2043.09,2677.43,2679.58,43038
6586.91,12761.100,12783.000,25621.500,25394.689,2043.09,2042.72,2701.48,2677.43,43592
6573.96,12808.200,12737.200,25389.811,25546.820,2043.41,2054.84,2694.43,2701.48,43505
6503.13,12753.100,12718.200,25546.820,25432.641,2055.44,2057.51,2692.09,2694.43,43385
6503.13,12753.100,12718.200,25489.730,25568.840,2056.765,2058.9,2694.96,2693.26,43370.5
6608.86,12754.900,12852.600,25432.641,25705.039,2058.09,2060.29,2697.83,2692.09,43356
6608.86,12754.900,12852.600,25706.631,26196.660,2060.59,2089.32,2712.81,2697.83,43602
6611.81,12846.900,12909.500,26196.660,26295.211,2090.31,2090.46,2694.3,2712.81,44526
6596.92,12873.800,12908.400,26295.211,26448.320,2089.08,2114.8,2693.22,2694.3,44501
6681.13,12924.500,12923.700,26448.320,26664.449,2087.85,2139.14,2689.19,2693.22,44476
6691.32,12919.200,12701.400,26666.840,26619.369,2139,2097.55,2725.6,2689.19,45379
6674.4,12679.200,12553.600,26622.109,26566.279,2098.85,2073.08,2738.99,2725.6,44442
6593.09,12517.600,12478.000,26566.279,26135.600,2077.45,2063.88,2723.48,2738.99,44019
6607.59,12558.300,12553.100,26135.600,26281.641,2069.58,2070.51,2719.84,2723.48,42249
6614.37,12496.800,12468.000,26287.221,25783.039,2071.17,2014.01,2713.76,2719.84,42831
6566.56,12461.200,12457.600,25780.840,25885.801,2013.37,2044.08,2690.93,2713.76,42001
6687.3,12455.000,12519.900,25882.740,26247.900,2044.08,2043.01,2697.25,2690.93,42336
6705.17,12565.200,12678.800,26247.900,26324.381,2043.01,2072.62,2741.08,2697.25,42669
6731.74,12714.700,12755.400,26324.381,26480.029,2070.36,2083.39,2758.7,2741.08,43095
6716.82,12708.200,12720.300,26479.830,26480.330,2067.61,2071.03,2765.18,2758.7,42916
6701.7,12705.700,12730.400,26480.330,26558.500,2071.03,2055.38,2790,2765.18,42626
6689.62,12762.400,12640.700,26556.660,26112.869,2055.38,2024.57,2808.55,2790,42741
6747.17,12638.700,12719.000,26112.869,26213.381,2023.95,2037.32,2827.14,2808.55,42477
6687.31,12779.300,12705.800,26213.270,26432.250,2037.97,2043.74,2852.28,2827.14,43431
6678.93,12765.500,12910.900,26432.631,26810.000,2043.74,2055.39,2850.28,2852.28,43549
6748.37,12875.800,13010.700,26813.689,27338.301,2053.89,2070.62,2880.79,2850.28,44177
6719.58,13038.200,12927.300,27341.480,26899.340,2063.86,2044.03,2868.18,2880.79,44432
6690.34,12976.200,12979.300,26899.340,27045.711,2044.03,2039.46,2853.04,2868.18,44687
6726.01,12988.700,12946.000,27036.859,26834.051,2039.46,2022.27,2824.24,2853.04,44414
6788.23,12951.900,13014.600,26838.180,27135.369,2022.92,2047.87,2843.17,2824.24,43573
6789.11,12967.000,13034.100,27136.721,27561.490,2052.12,2070.64,2895.28,2843.17,44046
6851.28,13090.700,13144.700,27561.490,27842.760,2072.21,2081.53,2939.52,2895.28,44642
6885.76,13177.700,13111.600,27842.619,27933.070,2078.92,2081.27,2951.55,2939.52,44815
6874.06,13144.900,13166.700,27842.619,27933.070,2081.27,2076.21,2944.47,2951.55,44999
6875.7,13204.000,13183.300,28067.289,28123.760,2076.21,2100.65,2953.47,2944.47,45287
6915.56,13210.600,13142.300,28067.289,28123.760,2100.65,2100.08,2991.83,2953.47,45352
6876.73,13138.900,13184.300,28225.340,28197.260,2100.74,2105.92,2993.37,2991.83,44585
6911.11,13177.500,13084.000,28228.711,27906.891,2106.4,2100.24,3019.63,2993.37,44894
6859.45,13100.600,13040.500,27906.891,27972.230,2100.55,2100.51,3011.64,3019.63,44286
6895.34,13068.100,13171.800,27972.689,28262.650,2100.51,2115.57,3050.21,3011.64,43932
6961.18,13209.500,13204.500,28262.650,28539.689,2114.26,2129.94,3085.96,3050.21,45198
7027.59,13406.200,13404.500,28505.721,28046.160,2206.67,2219.01,2872.41,2919.84,46021
6819.65,13259.300,13040.100,28040.660,26418.820,2217.8,2052.78,2729.62,2872.41,46190
6640.24,12920.000,12981.100,26581.590,26647.650,2067.72,2038.59,2828.59,2811.62,43886
6603.32,12930.300,12863.300,26642.250,26321.119,2038.28,1997.64,2832.33,2828.59,43518
6534.57,12691.500,12711.300,26319.730,25788.369,1984.27,1944.12,2802.02,2832.33,42370
6595,12831.700,12868.200,25806.270,26355.641,1947.61,2004.77,2854.81,2802.02,41192
6617.75,12891.900,12989.600,26355.641,26184.391,2005.41,1995.07,2833.62,2854.81,43224
6713.23,13030.600,13051.000,26207.500,26773.789,2004.82,2035.03,2870.02,2833.62,42672
6716.52,13050.700,13057.400,26773.619,27106.529,2035.03,2036.46,2875.62,2870.02,43466
6715.49,13032.600,13065.200,27105.131,27261.170,2036.46,2068.18,2912.26,2875.62,44133
6623.99,13042.200,12809.600,27259.551,26589.199,2066.9,1990.35,2857.47,2912.26,44249
6447.7,12776.200,12808.700,26588.570,26719.320,1989.57,2011.51,2849.68,2857.47,42749
6585.47,12859.800,12874.300,26718.439,26883.529,2012.13,2007.5,2900.03,2849.68,43289
6579.87,12873.500,12829.700,26883.529,26901.420,2007.12,1985.79,2916.85,2900.03,43278
6671.41,12894.700,13011.700,26892.475,27154.440,1987.06,2030.6,2958.65,2916.85,42734
6700.29,13012.500,12977.400,26901.420,27407.461,2030.6,2040.03,2956.31,2958.65,43713
6712.06,12985.000,13155.600,27408.721,28219.551,2040.83,2083.63,2977.13,2956.31,44350
6856.96,13190.600,13139.600,28231.650,28258.801,2084.49,2073.93,2962.61,2977.13,45631
6899.06,13152.400,13237.700,28283.000,28272.029,2075.43,2085.51,2954.35,2962.61,45425
6828.82,13306.200,13302.900,28272.029,28158.971,2085.51,2077.02,2945.29,2954.35,45533
6858.34,13254.200,13218.800,28158.971,28124.330,2077.02,2060.28,2918.85,2945.29,45646
6816.89,13216.500,13197.200,28107.920,28098.279,2070.04,2072.07,2890.46,2918.85,45204
6897.08,13275.300,13258.000,28099.471,28704.240,2072.56,2099.09,2919.72,2890.46,44493
6917.03,13229.100,13165.500,28704.240,28747.689,2099.09,2102.78,2929,2919.72,45355
6937.17,13185.300,13265.800,28749.461,29171.520,2101.68,2108.7,2940.63,2929,45805
7045.56,13275.100,13361.200,29171.520,29348.090,2104.27,2114.62,2967.18,2940.63,45601
7073.91,13367.900,13448.300,29348.090,29370.939,2115.67,2127.48,2986.62,2967.18,46290
7120.29,13459.400,13482.300,29366.510,29632.199,2126.55,2131.94,3019.61,2996.09,46650
7166.67,13518.400,13431.300,29668.760,29515.641,2131.94,2155.58,3041.76,3019.61,46855
7152.83,13447.700,13401.000,29506.680,29278.750,2158.72,2154.5,3040.78,3041.76,47173
7142.95,13396.500,13499.700,29278.750,29606.971,2154.5,2188.07,3065.64,3040.78,46941
7212.07,13509.700,13578.600,29606.971,29762.221,2189.29,2212.98,3083.89,3065.64,47347
7338.06,13599.800,13660.000,29811.500,29718.660,2213.88,2224.83,3094.07,3083.89,47925
7348.83,13712.200,13658.000,29717.641,29598.990,2224.52,2195.16,3082.55,3094.07,48923
7282.34,13612.700,13712.000,29597.840,29559.520,2188.46,2211.96,3106.63,3082.55,48760
7242.73,13582.500,13574.700,29558.750,29614.051,2202.69,2200.27,3133.87,3106.63,48705
7342.54,13666.100,13664.700,29614.260,29832.480,2203.77,2216.6,3150.51,3133.87,48763
7335.62,13639.100,13629.000,29832.480,29593.850,2217.57,2192.42,3117.76,3150.51,49409
7270.32,13607.400,13590.300,29593.850,29544.180,2192.42,2181.16,3114.56,3117.76,49162
7343.08,13610.000,13672.900,29545.939,29444.150,2187.96,2185.46,3141.38,3114.56,49072
7387.02,13628.800,13597.500,29652.320,29342.699,2184.9,2188.81,3146.27,3141.38,49678
7378.12,13524.800,13632.000,29352.740,29372.930,2189.11,2197.77,3149.19,3146.27,49067
7408.87,13617.000,13416.700,29363.980,28996.711,2198.03,2154.55,3161.22,3149.19,49222
7455.93,13385.100,13578.700,28996.711,29259.920,2154.51,2156.84,3167.86,3161.22,48955
7476.69,13639.900,13687.000,29267.910,29752.949,2156.84,2174.77,3194.35,3167.86,49472
7516.76,13729.500,13769.900,29752.949,30013.850,2176.45,2163.73,3214.18,3194.35,50218
7525.69,13844.200,13865.500,30013.850,29776.570,2163.73,2132.28,3255.07,3214.18,50591
7442.2,13856.900,13915.400,29759.410,29572.400,2132.28,2131.65,3212.89,3255.07,50276
7475.99,13890.700,13895.200,29572.699,29992.830,2133.15,2155.26,3253.18,3212.89,50277
7415.33,13875.100,13853.100,29992.080,29653.820,2155.26,2098.09,3232.64,3253.18,51298
7479.34,13852.200,14003.800,29653.820,30058.750,2101.3,2128.25,3247.27,3232.64,50235
7459.61,13980.000,13903.300,30058.750,29766.330,2128.92,2127.69,3219.72,3247.27,50910
7505.35,13913.700,13934.600,29766.859,29619.910,2128.37,2139.64,3175.09,3219.72,50511
7481.25,13927.500,14025.000,29618.580,30341.250,2139.9,2162.89,3188.64,3175.09,50518
7499.5,14011.100,14100.700,30341.250,30478.369,2163.49,2171.63,3216.19,3188.64,51741
7607.54,14113.000,14105.300,30490.311,30676.340,2171.63,2186.39,3257.23,3216.19,51633
7619.31,14121.100,14108.750,30677.180,30708.730,2188.94,2209.08,3186.315,3236.71,52078
7659.39,14129.200,14112.200,30707.270,30802.250,2209.67,2193.47,3115.4,3257.23,52424
7735.88,14173.800,14142.500,30801.029,30869.840,2193.47,2196.1,3162.81,3115.4,52210
7697.38,14145.100,13946.300,30869.840,30338.580,2194.56,2172.35,3153.94,3162.81,51813
7739.2,13988.900,14024.100,30338.580,30700.010,2182.56,2182.645,3210.31,3153.94,50541
7760.12,14041.300,14073.700,30687.561,30928.430,2170.56,2192.94,3241.23,3210.31,51616
7781.04,14073.000,13962.700,30932.160,30664.730,2194.11,2202.4,3244.68,3241.23,52121
7764.97,13927.200,14081.700,30575.221,31380.000,2200.17,2222.22,3260.87,3244.68,51706
7883.04,14085.300,14056.800,31376.650,31398.961,2223,2243.03,3279.53,3260.87,52536
7987.85,14084.500,14119.400,31402.971,31946.400,2246.3,2249.36,3304.57,3279.53,52271
7976.79,14044.400,14146.700,31946.400,32096.211,2248.31,2240.65,3319.41,3304.57,53423
7919.83,14133.100,14141.700,32096.211,32271.381,2240.65,2234.74,3319.84,3319.41,53245
7730.05,14094.600,13941.600,32271.381,31681.760,2234.65,2206.16,3290.78,3319.84,53162
7618.61,13924.200,13703.900,31669.551,31184.490,2207.07,2158.82,3227.77,3290.78,52603.5
7590.5,13650.100,13798.500,31184.490,31466.600,2155.11,2169.28,3288.52,3227.77,52045
7706.1,13826.300,13832.800,31466.600,31833.439,2170.18,2162.1,3315.15,3288.52,52324
7678.26,13775.700,13724.300,31831.770,31608.590,2160.5,2147.11,3308.77,3315.15,52776
7680.76,13774.000,13859.500,31638.369,31884.061,2148.28,2168.43,3334.77,3308.77,51799
7849.16,13864.400,14002.000,31884.061,32114.090,2171.23,2193.03,3371.81,3334.77,53011
8030.64,14017.400,14137.400,32129.080,32128.971,2194.43,2216.58,3380.14,3371.81,53723
8090.49,14139.200,13978.200,32134.160,31550.760,2239.69,2226.01,3390.19,3409.45,54644
7964.71,14041.800,14095.700,31533.961,31830.840,2223.92,2235.04,3431.47,3390.19,54030
7949.63,14076.900,13986.000,31830.080,31642.260,2233.47,2229.9,3447.45,3431.47,54644
7930.61,13931.900,13841.900,31643.789,31296.010,2226.53,2202.91,3445.44,3447.45,54270
7860.52,13861.500,13663.900,31298.090,30744.711,2203.9,2195.64,3418.25,3445.44,54045
7801.23,13618.400,13741.900,30646.949,30804.211,2193.84,2227.33,3427.09,3418.25,53852
7921.36,13784.600,13715.700,30801.920,31079.240,2227.04,2216.09,3439.49,3427.09,54154
8007.32,13843.700,13906.600,31037.230,31151.051,2220.68,2190.87,3470.18,3439.49,54150
7958.24,13922.550,13985.650,31151.051,31420.689,2195.64,2234.8,3484.84,3454.835,54396
8050.68,14001.400,14064.700,31420.949,32117.830,2236.23,2230.61,3499.5,3470.18,55371
8075.26,14050.200,14060.400,32115.090,32201.631,2230.61,2252.4,3491.47,3499.5,55698
7987.13,14093.200,14079.400,32183.750,32177.830,2257.7,2247.15,3455.38,3491.47,55696
8048.32,14056.000,14118.700,32177.789,32411.840,2252.16,2249.01,3425.28,3455.38,55932
8077.39,14159.400,14177.500,32411.840,32088.250,2250.585,2251.155,3436.07,3425.28,56188
7964.76,14156.800,14131.900,32080.430,31743.020,2249.01,2253.3,3408.3,3436.07,56444
7898.54,14126.400,14166.100,31738.381,31916.270,2253.34,2266.09,3384.26,3408.3,55882
8053.43,14210.800,14356.000,31920.369,32261.100,2268.71,2289.13,3372.61,3384.26,56380
8092.77,14370.000,14496.500,32261.100,32386.510,2289.13,2287.82,3385.09,3372.61,57613
8105.69,14460.500,14338.300,32388.381,32265.930,2288.06,2248.85,3383.985,3378.85,57644
8038.21,14370.900,14382.000,32252.930,31979.141,2249.53,2251.59,3382.88,3385.09,57376
7893.61,14369.200,14583.700,31979.141,31886.740,2248.94,2247.83,3389.62,3382.88,57660
7991.21,14584.600,14625.800,31905.090,32150.650,2247.83,2287.57,3383.55,3389.62,57556
7874.85,14607.300,14582.900,32150.650,31922.619,2287.12,2277.47,3366.39,3383.55,58125
7944.21,14542.600,14468.300,31916.730,32168.430,2277.47,2303.43,3392.02,3366.39,57443
7806.79,14365.400,14068.200,32156.961,31462.150,2302.98,2241.43,3378.29,3392.02,58036
7692.55,14116.700,14105.300,31472.859,31103.529,2242.38,2242.78,3348.08,3378.29,55797
7508.96,14027.300,13844.600,31085.010,29996.600,2234.11,2153.27,3277.82,3348.08,55998
7451.68,13813.500,13748.500,29996.600,30235.170,2157.18,2149.89,3292.29,3277.82,53893
7456.31,13838.700,13864.700,30234.070,30900.680,2153.24,2186.37,3336.08,3292.29,52925
7584.14,13990.700,13868.600,30917.510,30659.660,2193.75,2180.25,3340.43,3336.08,54602
7473.93,13751.800,13654.700,30639.010,30048.369,2178.73,2177.19,3325.68,3340.43,54170
7534.13,13768.600,13813.600,30062.141,30394.811,2172.4,2186.64,3329.12,3325.68,54245
7435.67,13804.900,13565.200,30372.619,29671.770,2186.41,2148.42,3314.86,3329.12,54697
7444.45,13687.650,13562.900,29671.770,29721.631,2146.77,2107.81,3251.45,3314.86,52846
7513.66,13570.400,13560.600,29721.631,30239.920,2107.81,2121.51,3255,3251.45,53092
7605.94,13684.900,13758.200,30242.980,30661.869,2123.17,2158.44,3289.46,3255,53804
7453.59,13558.300,13478.000,30621.600,29883.961,2156.48,2087.68,3230.3,3289.46,55213
7343.26,13400.700,13466.300,29883.170,29420.471,2088.15,2053.13,3192.84,3230.3,53431
7474.33,13596.200,13427.500,29449.551,29607.199,2053.37,2065.82,3162.55,3192.84,52647
7425.07,13501.100,13242.600,29638.580,28895.730,2070.21,2029.68,3085.49,3162.55,52434
7445.9,13145.100,13048.800,28885.830,28140.730,2029.68,1924.73,3023.36,3124.02,50912
7270.07,12834.000,12848.700,28137.230,27793.160,1918.54,1833.71,2961.23,3085.49,49281
7378.29,13161.700,13049.600,27859.740,28510.660,1849.81,1929.12,3033.55,2961.23,48026
7407.53,13117.400,13110.300,28511.920,28453.551,1891.36,1945.94,3056.84,3033.55,48561
7424.75,13148.300,13238.700,28453.551,28568.430,1932.91,1962.76,3136.01,3056.84,49208
7500.48,13383.700,13463.100,28568.430,29269.340,1968.19,2008.5,3210.71,3136.01,49815
7511.96,13539.000,13451.100,29270.109,29459.820,2008.5,2038.29,3206.79,3210.71,51745
7507.27,13493.300,13520.300,29457.330,30041.539,2038.62,2081.45,3252.47,3206.79,51845
7485.99,13480.000,13487.400,30050.461,30275.840,2081.45,2076.53,3270.3,3252.47,52995
7430.24,13419.700,13264.900,30264.199,29326.760,2069.65,1985.9,3191,3270.3,53072
7439.18,13311.800,13490.100,29376.641,29710.779,1987.8,2045.67,3238.67,3191,51648
7519.94,13425.700,13444.600,29710.779,29744.070,2040.38,2040.56,3252.52,3238.67,52728
7638.17,13590.300,13660.500,29749.391,30347.859,2041.73,2062.08,3310.14,3252.52,52874
7648.58,13632.000,13707.850,30347.859,30797.600,2062.08,2071.53,3326.57,3310.14,54641
7721.77,13673.700,13755.200,30802.590,30932.711,2070.15,2068.19,3324.58,3326.57,54834
7588.03,13688.000,13683.300,30903.609,30809.551,2066.38,2061.01,3286.31,3324.58,55243
7621.72,13739.500,13795.700,30809.551,30816.949,2061.86,2078.93,3265.62,3286.31,54413
7436.63,13661.400,13651.200,30816.199,30252.770,2073.06,2041.04,3200.85,3265.62,54483.5
7375.44,13645.700,13625.500,30252.770,29893.180,2044.15,2018.16,3152.46,3200.85,54554
7457.9,13632.600,13704.300,29893.180,30191.141,2018.01,2018.81,3154.55,3152.46,52660
7472.99,13689.600,13756.700,30191.141,30076.330,2019.14,2008.74,3114.57,3154.55,53922
7535.97,13787.500,13843.200,30076.330,30302.230,2008.54,2040.25,3133.56,3114.57,53883
7497.74,13810.600,13846.400,30291.510,30096.029,2039.01,2048.91,3167.87,3133.56,54909
7479.85,13832.000,13809.900,30080.420,29794.490,2049.28,2031.25,3167.87,3133.56,54671
7750.84,14010.900,13939.800,30607.100,30512.641,2091.8,2116.49,3214.67,3167.87,56675
7735.09,13941.500,13838.400,30512.641,30485.750,2117.2,2100.46,3214.67,3167.87,57263
7794.43,13962.900,13940.100,30485.750,30583.070,2102.11,2121.71,3220.31,3214.67,56919
7804.15,14061.400,14035.000,30305.900,30303.180,2147.16,2177.24,3190.73,3174.67,58859
7853.79,14130.000,14129.700,30303.180,30528.000,2177.57,2192.45,3230.33,3190.73,59713
7861.51,14138.300,14098.900,30528.000,30296.189,2192.88,2187.97,3249,3230.33,61054
7922.42,14113.100,14200.600,30298.410,30855.680,2187.96,2231.43,3295.96,3249,60465
7946.79,14141.400,14152.700,30864.859,31451.789,2231.91,2260.45,3333.33,3295.96,62341
7955.3,14145.200,14020.900,31427.320,31178.840,2259.48,2254.39,3293.48,3333.33,62021
7944.99,14059.300,14125.100,31178.840,31078.330,2254.39,2254.32,3300.09,3293.48,60102
8002.18,14171.500,14233.300,31078.330,31540.939,2256.6,2277.75,3361.1,3300.09,60408
7974.37,14228.100,14247.750,31530.230,31825.510,2277.32,2286.71,3360.16,3361.1,62319
7980.44,14284.700,14262.200,31825.980,31801.689,2288.99,2291.84,3405.14,3360.16,62661
8033.69,14357.000,14229.400,32129.400,31980.949,2281.88,2246.85,3393.93,3393.83,63197
8041.26,14267.400,14295.900,31991.730,32473.471,2245.25,2262.11,3414.67,3393.93,62826.5
7969.47,14358.200,14231.300,32473.471,32335.859,2253.605,2248.61,3397.655,3404.3,62456
7962.64,14205.500,14153.000,32335.859,32230.820,2261.96,2235.11,3380.64,3414.67,62965
7985.41,14250.600,14219.500,32232.420,32721.820,2236.22,2240.21,3406.28,3380.64,61720
7921.4,14191.900,14332.000,32721.721,32836.121,2239.18,2270.41,3441.79,3406.28,63192
7884.12,14231.900,14001.700,32836.121,31823.400,2269.16,2236.87,3414.03,3441.79,63270
7794.94,13874.700,14043.600,31817.340,31969.480,2232.65,2234.66,3429.68,3414.03,60884
7842.79,14030.400,14087.500,31969.480,32229.439,2238.14,2251.93,3454.02,3429.68,61214
7828.96,14065.400,14088.500,32232.189,32048.180,2251.47,2256.61,3464.87,3454.02,62693
7932.44,14153.100,14124.900,32050.480,31886.100,2259.64,2282.57,3495.66,3464.87,62628
7949.17,14154.600,14296.400,31896.150,32136.760,2282.57,2327.15,3496.18,3495.66,62346
8009.67,14351.900,14427.400,32137.170,32100.760,2336.09,2337.11,3487.26,3496.18,64275
7977.94,14356.800,14312.100,31965.180,31783.619,2339.34,2339.09,3478.02,3487.26,65044
8019.22,14384.400,14625.000,31787.000,31458.670,2341.43,2351.44,3451.18,3478.02,64385
7880.85,14485.700,14372.500,31411.980,30806.301,2350.39,2321.57,3419.815,3464.6,65317
7849.49,14427.600,14363.900,31109.141,30481.995,2322.32,2336.7,3388.45,3451.18,64683
7807.55,14214.100,14273.400,30806.301,30157.689,2336.76,2297.81,3318.42,3388.45,64049
7827.19,14385.400,14370.600,30163.811,30430.500,2316.605,2298.315,3312.4,3318.42,62967
7799.62,14342.500,14118.200,30428.551,29582.211,2296.45,2298.82,3261.33,3312.4,64503
7819.47,14166.200,14128.600,29586.760,29289.721,2299.57,2263.02,3251.23,3261.33,63503
7812.4,13972.900,13869.800,29287.881,29158.859,2264.05,2314.23,3240.88,3251.23,63571
7806.84,13819.000,13605.000,29158.711,28185.900,2308.88,2273.26,3200.43,3240.88,64321
7777.56,13742.900,13705.100,28187.830,29484.779,2273.22,2305.23,3238.89,3200.43,61526
7783.11,13873.100,13774.500,29484.779,29655.680,2310.93,2309.43,3285.34,3238.89,62919
7667.03,13692.100,13524.400,29639.600,29170.900,2305.58,2268.07,3259.73,3285.34,63776.5
7612.26,13565.100,13530.400,29172.840,29631.570,2281.09,2281.16,3236.28,3259.73,64634
7511.97,13521.100,13348.200,29172.840,29631.570,2280.06,2243.53,3172.95,3236.28,64609
7630.31,13393.700,13459.800,29057.930,28446.449,2245.1,2245.89,3114.67,3172.95,63472
7518.42,13370.500,13280.600,29057.930,28446.449,2245.08,2216.15,3067,3114.67,62335
7562.1,13290.800,13381.000,28417.730,28520.160,2217.85,2210.54,3085.27,3067,60582
7608.96,13403.100,13467.200,28520.160,28710.869,2209.37,2212.04,3114.06,3085.27,60662
7567.36,13501.100,13321.100,28709.211,27883.010,2213.99,2190.82,3060.63,3114.06,60973
7531.35,13268.700,13369.100,27888.830,28124.650,2190.57,2169.78,3056.86,3060.63,59067
7723.66,13422.300,13632.200,28126.211,29276.391,2170.69,2230.83,3160.23,3056.86,59432
7765.19,13638.400,13663.900,29276.391,29399.920,2232.84,2236.39,3175.99,3160.23,61720
7870.52,13705.300,13689.100,29432.830,29770.520,2238.63,2207.16,3204.47,3175.99,62157
7837.26,13671.600,13657.200,29770.520,29968.529,2207.8,2192.07,3194.97,3204.47,63018
7808.94,13664.500,13579.600,29969.160,29998.789,2189.61,2186.94,3154.88,3194.97,63203
7944.77,13662.400,13734.500,30025.580,30761.641,2186.09,2211.85,3212.6,3154.88,63483
7940.58,13753.700,13849.800,30776.859,31257.301,2218.02,2241.94,3282.25,3212.6,64929
7994.07,13896.800,13863.000,31257.230,31268.359,2241.94,2238.86,3294.4,3282.25,65789
8033.36,13915.800,13940.400,31269.840,31182.750,2241.35,2244.97,3252.11,3294.4,65642
8009.42,13963.400,13723.700,31184.279,30327.359,2245.38,2230.43,3165.71,3252.11,65448
8076.12,13906.200,13809.400,30743.895,30207.699,2232.24,2226.12,3090.63,3165.71,64512
7928.31,13677.100,13747.300,30303.510,30088.039,2226.55,2196.48,3009.55,3090.63,64735
7948.36,13689.300,13674.200,30084.971,29994.900,2196.78,2184.49,3031.53,3009.55,62868
7825.44,13588.000,13387.100,29994.160,28968.199,2184.49,2127.21,2947.72,3031.53,62445
7850.74,13534.500,13358.100,28993.480,29254.980,2127.21,2125.67,2943.39,2947.72,59832
7837.32,13368.900,13389.800,29254.980,29074.119,2125.94,2130.12,2952,2943.39,61108
7869.19,13456.700,13407.000,29074.119,29148.449,2129.98,2140.31,3031.5,2952,61724
8002.67,13348.700,13596.100,29148.449,29638.400,2140.23,2145.25,3085.41,3031.5,61725
8002.67,13608.500,13694.800,29639.170,29853.770,2140.23,2145.25,3079.97,3085.41,61725
8020.635,13608.500,13694.800,29748.385,29928.115,2145.54,2179.9,3078.61,3082.69,63101
8038.6,13686.600,13675.600,29857.600,30002.461,2145.54,2179.9,3077.25,3079.97,63101
8038.6,13686.600,13675.600,29969.250,29642.119,2179.9,2168.23,3059.39,3077.25,64287
8067.32,13695.300,13821.300,29642.859,29700.189,2168.23,2151.73,3051.83,3059.39,63776
8008.215,13816.300,13833.100,29700.189,29536.830,2165.205,2151.735,3024.085,3055.61,63830.5
