ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open
9201.85,3460.3,3428.6,3400.6,3372.6,8070.32,7956.66,1517.19,1515.05,43.06
9090.88,3441,3469.9,3383.4,3407.5,7954.83,8063.07,1498.59,1546.24,43.83
9300.86,3478.45,3479.3,3417.8,3418.05,8056.38,8280.59,1547,1591.71,43.71
9583.89,3515.9,3488.7,3452.2,3428.6,8281.38,8270.87,1590.74,1591.56,45.4
9647.47,3458.4,3474.4,3402.5,3418.1,8269.36,7888.88,1578.02,1524.73,45.14
9618.54,3475.8,3514.3,3419.3,3458.5,7887.05,7939.53,1531.58,1530.5,46.67
9465.83,3508,3559.1,3453.1,3496.7,7931.97,7932.76,1510.17,1541.71,44.52
9634.74,3507.9,3511.7,3453.5,3454.45,7933,7850.41,1539.72,1534.36,41.6
9305.45,3507.8,3464.3,3453.9,3412.2,7889.315,7701.505,1514.42,1502.51,44.87
9035,3413.2,3413.2,3387.2,3366.9,7845.63,7552.6,1489.12,1470.66,48.14
9015.18,3409.7,3448.9,3367,3398,7546.35,7555.63,1480.65,1467.97,48.66
9042.63,3449.6,3402.4,3398.3,3353,7555.23,7465.95,1478.55,1442.82,48.54
8843.21,3391.1,3367,3343.15,3319,7461.49,7365.67,1427.03,1441.23,47.08
8832.635,3332.6,3331.6,3288,3285,7365.99,7114.78,1452.58,1387.72,49.3
8822.06,3355.4,3327.5,3305.6,3281.5,7115.34,7350.94,1399.37,1441.83,52.5
8902.56,3329.5,3345.5,3281.7,3297.4,7349.58,7270.89,1428.76,1425.43,45.73
8954.86,3344.3,3344.5,3296.3,3296.9,7269.06,7182.08,1436.85,1391.47,43.75
8891.61,3297.45,3281.85,3250.25,3234.15,7180.97,7062.93,1376.56,1377.84,44.66
8607.08,3250.6,3219.2,3204.2,3171.4,7056.48,6763.29,1356.13,1322.85,49.96
8427.29,3208.2,3166.4,3161.4,3125.9,6764.81,6726.02,1341.42,1321.01,52.65
8446.49,3200.8,3188.5,3154.4,3148.8,6726.5,6875.84,1340.38,1353.74,48.02
8197.92,3169.6,3145.5,3132.2,3111.7,6874.01,6594.44,1332.38,1299.59,47.56
8325.82,3159.05,3165,3124.1,3127.45,6595.16,6626.94,1310.59,1293.85,50.17
8160.4,3148.5,3184.5,3116,3143.2,6625.74,6547.05,1284.84,1268.64,49.35
8160.4,3217,3244.4,3171.4,3199.1,6547.01,6926.49,1288.95,1358.28,49.68
8343.75,3254.4,3235.5,3207.5,3190.4,6923.13,6930.4,1364.8,1371.64,43.35
8343.75,3255.1,3345.2,3207.5,3294.7,6932.39,7170.06,1367.78,1426.1,43.53
8756.61,3303.35,3398.55,3253.8,3344.05,7167.35,7223.98,1427.03,1431.5,40.99
8943.54,3351.6,3451.9,3300.1,3393.4,7225.33,7216.97,1445.27,1404.02,42.36
8863.82,3453.6,3446.3,3395.6,3386.2,7218,7395.7,1409.67,1462.11,44.23
8976.68,3454.6,3480.2,3394,3416.8,7395.7,7486.58,1454.44,1491.22,41.14
9001.75,3499.1,3465.8,3432.5,3405,7489.68,7400.8,1509.06,1483.48,40.06
8966.68,3539.2,3522.9,3470.35,3461.15,7402.31,7278.38,1488.15,1457.27,43.6
9424.02,3579.3,3580,3508.2,3517.3,7279.25,7775.86,1491.26,1555.77,45.89
9471.04,3564,3609.3,3517.3,3546.2,7773.47,7659.97,1535.68,1516.52,43.24
9667.9,3610.9,3646.6,3548.1,3586.3,7659.81,7749.81,1527.59,1528.95,42.35
10003.1,3656.9,3672.3,3595.3,3615.6,7752.36,7924.56,1549.4,1587,42.25
10048.49,3621.85,3627.2,3567.2,3573.95,7922.57,7776.18,1564.12,1545.2,40.36
9568.14,3586.8,3582.1,3539.1,3532.3,7773.31,7522.02,1516.79,1501.8,44.86
9708.5,3583.6,3579.7,3533.5,3527.2,7523.77,7608.92,1518.7,1528.59,45.54
10348.83,3704.6,3735.6,3643.4,3674,7763.99,7978.08,1579.97,1602.63,42.28
10441.85,3719.2,3746.1,3658.2,3685.2,7980.63,8017.59,1609.05,1621.87,42.03
10534.87,3733.8,3756.6,3673,3696.4,8016.16,7975.85,1602.24,1606.71,41.96
10638.605,3742.6,3706.3,3684.8,3648.5,7968.92,7789.56,1585.58,1561.61,41.48
10742.34,3691.3,3619.5,3635.5,3567.5,7788.68,7837.11,1576.93,1590.66,40.39
10803.86,3626.8,3671.6,3574.1,3617.5,7839.89,8083.38,1618.83,1652.54,37.22
10885.54,3626.8,3671.6,3574.1,3617.5,7960.955,8070.595,1630.22,1652.925,37.77
10967.22,3697,3752.9,3639.8,3697.9,8082.02,8057.81,1641.61,1653.31,38.32
11125.975,3697,3752.9,3639.8,3697.9,8057.41,7920.18,1637.5,1625.72,37.95
11284.73,3746.1,3747.5,3691.7,3693.9,7914.92,8029.62,1613.56,1626.8,37.85
10947.4,3753.2,3775.7,3699.1,3725.6,8029.14,8125.43,1645.52,1670.44,36.04
11023.09,3785.6,3776.7,3734.6,3728.1,8125.43,8131.33,1665.6,1673.07,35.36
10979.5,3777.9,3769,3729.1,3722.6,8128.94,7841.73,1641.35,1608.21,33.94
10898.11,3740.3,3677.4,3695.9,3633.1,7841.73,7969.56,1599.03,1643.85,40.27
10817.54,3689.6,3668.2,3643.4,3627.2,7964.78,7886.57,1630.14,1646.12,37.14
11134.99,3677.1,3743,3634.5,3695.8,7886.81,7957.06,1651.47,1652.21,38.1
11329.05,3744.6,3712.3,3697,3668.2,7957.45,8076.29,1666.43,1694.29,36.86
11371.85,3725,3731.6,3679.7,3690,8073.82,8025,1672.87,1679.41,39.46
11001.75,3728.6,3708.4,3687.3,3671.7,8023.56,8016.95,1668.26,1673.81,39.43
11403.25,3694.6,3695.3,3660,3661.9,8018.31,8185.73,1688.66,1711.94,37.95
11769,3713.9,3780.5,3662,3744.7,8188.51,8168.12,1732.47,1717.3,36.09
12134.75,3781.5,3883,3748.2,3846,8213.6,8426.74,1733.71,1763.56,35.3
12131.08,3902.6,3890.4,3863,3862.2,8425.55,8410.65,1757.26,1754.12,34.54
11952.75,3890.2,3867.1,3862.2,3840.1,8403.48,8512.28,1768.69,1759.1,33.36
12116.94,3890.6,3938.7,3861.2,3912.1,8512.28,8409.85,1772.1,1716.24,32.1
11876.43,3919,3941.7,3895,3919.6,8410.73,8574.65,1733.5,1739,32.36
11682.99,3943.2,3926,3921.4,3910.5,8569.23,8418.77,1713.65,1731.24,32.05
12158.03,3914.2,3877.2,3900.5,3863.6,8419.17,8469.11,1742.86,1715.92,32.68
12019.65,3877.7,3856.1,3864.1,3842.5,8461.8,8284.89,1696.8,1664.19,32.97
11872.91,3823.1,3723.4,3813.9,3710.8,8285.92,8331.32,1672.48,1689.21,33.65
12173.42,3743.4,3773.2,3727.6,3758.9,8326.22,8268.64,1687.49,1680.14,31.36
14284.21,3763.8,3735.6,3750.5,3721.6,8270.15,8504.08,1696.82,1732.36,32.91
14302.03,3759.1,3817.3,3742.4,3800.6,8502.48,8474.85,1727,1734.54,30.23
14060.66,3826.1,3824.6,3808.2,3808.9,8471.82,8422.04,1743.6,1727.84,27.47
13736.54,3824.8,3813.9,3808.6,3804.7,8416.07,8292.13,1709.83,1695.25,29.03
13887.15,3795.5,3761.6,3788.9,3755.4,8292.21,8277.32,1702.06,1692.01,31.36
13913.22,3763.7,3737.9,3757.3,3735.3,8284.765,8375.405,1689.89,1721.22,32.965
13589.23,3736.2,3788.4,3734.1,3781.6,8277.32,8473.49,1677.72,1750.43,34.57
14109.64,3798.9,3801.1,3790.9,3795.3,8473.65,8300.02,1745.56,1731.08,30.8
14840.63,3826.4,3894.4,3813.2,3887.9,8501.53,8721.44,1796.09,1828.68,28.7
14874.91,3912.2,3955.3,3903.1,3948.1,8721.6,8740.87,1821.22,1836.8,30.04
14870.9,3951.5,4017.2,3947.7,4009.3,8740.07,8675.24,1825.6,1825.92,29.62
15008.68,3993.3,3934.6,4009.3,3932.5,8675.28,8750.24,1829.84,1850.02,31.02
15103.55,3934.6,3971.2,3932.5,3969,8751.75,8763.13,1864.02,1849.42,29.39
14665.92,3946.9,3953.05,3945.9,3951.3,8759.35,8764.49,1836.87,1842.4,30.88
15127,3959.2,3934.9,3959.3,3933.6,8764.83,8763.06,1850.48,1860.13,29.77
15466.81,3952.4,4024.4,3947.8,4016.3,8763.66,8739.02,1872.01,1853.08,26.9
15411.47,4021.5,4047.2,4013.6,4047.3,8736.23,8770.92,1854.75,1862.37,27.36
15237.94,4044.9,4062.2,4046.7,4061.5,8770.01,8799.26,1852.43,1858.8,28.08
14875.52,4048.8,4031.7,4050.4,4030.4,8798.5,8612.13,1837.94,1816.38,29.7
14957.91,4014.4,3962.5,4014.5,3957.9,8612.44,8504.67,1825.2,1796.18,30.81
14522.84,3943.8,3904.1,3941.9,3904.2,8504.36,8497.18,1799.22,1808.06,31.19
14265.53,3896.1,3892.1,3897.4,3887.4,8496.73,8555.6,1809.04,1807.72,31.54
14521.89,3899.6,3899.6,3894.2,3894.4,8556.96,8539.73,1824.99,1827.47,29.16
14326.22,3908.9,3918.2,3902.1,3910.8,8538.52,8339.01,1809.53,1766.19,30.4
14324.01,3887.8,3796.9,3884.2,3793,8340.44,8322.91,1771.42,1764.92,31.3
14422.73,3802.2,3807,3797.4,3802.2,8323.51,8299.86,1780.88,1792.34,30.58
14345.62,3814.7,3856,3809.1,3851.5,8299.25,8472.4,1783.19,1829.54,29.45
14764.64,3863.6,3903.8,3858.6,3899.5,8468.54,8438.39,1819.16,1838.22,27.09
14785.74,3899.4,3886.9,3896.3,3882.7,8440.13,8529.38,1842.09,1844.06,25.93
14493.84,3900,3954.9,3894.6,3947.8,8528.93,8447,1845.47,1835.04,25.36
14645.47,3939.5,3874,3934.4,3872.3,8447.53,8504.06,1846.12,1845.72,25.73
14658.49,3887.7,3877.3,3883.9,3875.2,8503,8280.74,1823.69,1796.52,26.22
14913.05,3859.2,3828.2,3858.9,3826.6,8391.87,8302.805,1803.595,1791.96,28.27
14043.4,3821,3783.7,3820.2,3784.2,8280.74,8324.87,1783.5,1787.4,30.32
14170.45,3776.8,3766.9,3778.6,3767.8,8324.95,8163.6,1787.44,1746.17,29
13769.15,3750.3,3767.9,3752.8,3766,8163.6,8178.41,1756,1747.17,30.85
13757.46,3766,3763.3,3764.3,3761.4,8179.01,8183.17,1756.97,1752.55,30.23
13504.22,3763.4,3794.1,3761.5,3790.6,8182.49,8146.52,1744.61,1756.03,29.78
13400.32,3790.3,3737.5,3787.2,3738,8146.52,8331.68,1761.03,1793.21,28.36
13853.7,3758.2,3867.1,3756.2,3858.8,8331.37,8359.49,1790.7,1799.73,26.31
14253.24,3870.8,3924.5,3862.6,3917.5,8363.95,8616.21,1827.61,1862.9,25.05
14250.25,3945.2,3995.6,3936.2,3987.8,8612.66,8711.82,1856.05,1885.03,25.96
14744.92,4002,4000.8,3993.4,3992.9,8711.89,8743.94,1880.31,1886.61,25.42
15191.01,4006.8,4050.3,3998.2,4044.2,8746.05,8848.15,1896.99,1909.29,25.06
15062.49,4060,4050.7,4052.8,4048.3,8848.15,8915.94,1917.39,1916.2,24.28
14843.12,4055.1,4068.5,4052.3,4068.9,8912.39,8881.26,1908.83,1926.38,24.05
15231.04,4058.9,4064.1,4061,4072.6,8882.31,9069.29,1924.96,1973.6,23.71
15378.96,4081.3,4089.8,4088.2,4097.3,9066.11,9093.24,1943.23,1965.96,23.87
15375.04,4097.5,4139.6,4104.9,4147.8,9093.09,9108.51,1964.62,1967.89,24.06
15331.94,4140,4169.5,4148.7,4174,9106.92,9096.72,1957.26,1975.51,24.28
15173.46,4156.3,4142.8,4162.6,4148.9,9092.34,9070.72,1965.32,1967.76,25.47
15387.96,4137.3,4190.5,4144.6,4195.9,9072.84,9154.46,1986.21,1984.3,25.4
15670.31,4213.5,4244,4215.7,4249.5,9154.61,9171.61,1980.72,1978.5,25.4
15924.23,4245.9,4263.4,4251.5,4270.5,9173.65,9286.56,1998.35,2008.61,25.92
15830.98,4291.3,4309.3,4294.9,4313.9,9285.05,9320.19,1996.38,2011.31,25.55
15903.83,4320.6,4264.5,4324.6,4272.2,9315.36,9280.97,2014.45,1993.05,24.91
15514.03,4272.4,4326.3,4278.5,4331,9277.19,9256.26,1999.21,1973.16,24.9
15009.77,4311.9,4304.1,4314.4,4309.2,9368.41,9337.95,1991.44,1992.24,24.76
15074.59,4298,4332,4304,4334.4,9334.33,9241.45,1985.06,1969.73,24.98
15020.16,4320.7,4343.1,4324.6,4345.9,9236.06,9361.61,1970.95,1998.72,25.99
15518.49,4351.6,4435.9,4354.1,4436.7,9362.29,9398.19,2009.27,2009.35,25.34
15411.63,4447.7,4461,4447.3,4465.1,9398.04,9321.4,2005.79,1985.52,24.77
14784.92,4451,4388.4,4456.4,4398.1,9313.85,9135.34,1949.23,1930.84,24.27
15035.26,4375.7,4381.6,4386.4,4385.9,9134.36,9217.94,1940.55,1955.92,27.89
14809.64,4392.8,4373.8,4386,4387.5,9208.68,9279.16,1933.39,1969.24,28.08
15012.32,4397.9,4377.5,4408.6,4391.4,9278.55,9350.05,1967.57,1989.22,26.45
15240.83,4378.6,4290.6,4391.3,4305.7,9347.86,9505.96,2000.15,2020.9,24.49
15628.75,4291.6,4426.1,4329.7,4434.2,9506.18,9509.28,2026.11,2017.98,25.01
15688.47,4422.1,4405.8,4430.7,4417.5,9509.21,9539.29,2025.59,2024.23,25.13
15769.85,4406.9,4454.5,4418.7,4464.4,9538.61,9543.52,2021.3,2024.43,24.91
15781.07,4450,4450.8,4460.7,4458.1,9541.63,9580.63,2021.31,2027.73,25.13
15922.34,4460.4,4489.6,4466.4,4495.9,9582.74,9544.2,2050.53,2028.77,24.44
15666.64,4485.7,4479.1,4493.2,4484.1,9542.91,9496.28,2011.14,2009.06,24.76
15551.19,4476.6,4514.6,4481.6,4511.3,9492.32,9310.6,2001.3,1968.89,26.01
15467.46,4491.6,4438.2,4490.8,4436.6,9306.21,9280.67,1960.07,1967.07,29.14
15398.33,4433.2,4429.6,4432.8,4432.9,9282.03,9344.61,1975.85,1983.2,28.9
15689.12,4442.4,4435.5,4445.3,4442.7,9345.36,9441.27,1986.98,2018.78,26.98
16016.32,4443.1,4454.4,4449.6,4461.1,9392.745,9469.305,2010.86,2028.275,26.12
16123.67,4461.1,4523.8,4467.2,4527.8,9440.13,9497.34,2034.74,2037.77,25.26
16183.55,4532.2,4522.2,4535.3,4527.1,9496.59,9547.22,2038.92,2060.39,25.66
16216.86,4523.3,4570.8,4528.4,4573.5,9546.54,9627.48,2059.48,2084.02,24.4
16264.3,4570.8,4596.1,4578.4,4596.3,9625.44,9605.41,2083.34,2080.9,23.49
16214.19,4595.7,4531.1,4596.5,4536.1,9598.08,9626.8,2066.15,2091.78,25.39
16454.449,4541.7,4540.3,4545.4,4547.2,9626.42,9683.41,2090.33,2102.64,23.9
16677.039,4552.7,4650.4,4558.3,4652.8,9683.71,9791.71,2110.06,2133.15,23.29
16711.109,4662.2,4714.9,4663.1,4714,9789.82,9783.92,2129.42,2126.75,23.99
16741.301,4702.5,4693.2,4703.4,4693.7,9784.75,9820.2,2134.85,2132.86,23.65
16813.865,4687.4,4677.4,4688.6,4684.1,9818.61,9778.86,2121.34,2138.04,25.34
16886.43,4672,4663.7,4679.2,4671.1,9779.61,9829.87,2150.02,2146.3,23.81
16719.5,4663.7,4734.1,4671.1,4741,9830.63,9748.55,2152.43,2131.42,22.9
16781.43,4719.9,4701.2,4729.6,4707.9,9749.99,9707.44,2140.06,2107.61,23.67
16693,4686.2,4713.3,4694.6,4714.8,9706.68,9665.19,2095.84,2090.92,25.18
16772.955,4703.8,4677.4,4706.4,4676.9,9663.23,9789.36,2101.92,2130.74,26.26
16852.91,4696.8,4753.1,4694.1,4747.2,9789.74,9742.2,2131.67,2124.04,24.88
17126.84,4746.7,4743.6,4741.9,4739.3,9741.83,9712.28,2131.3,2122.42,25.19
17134.551,4738.8,4701.1,4735.5,4702,9711.6,9509.28,2111.77,2057.48,25.98
17000.48,4671.6,4601.7,4675.5,4606.1,9507.62,9487.67,2040.84,2048.11,29.34
16866.41,4589.3,4591.6,4593.8,4597.2,9488.73,9599.75,2056.52,2068.15,29.34
16958.539,4613,4695.7,4616.6,4695.9,9601.26,9731.25,2080.4,2103.57,26.39
16806.66,4698.5,4768.6,4697,4763.3,9725.69,9725.58,2099.06,2110.33,25.78
16843.539,4780.3,4752.9,4774.2,4754.5,9728.22,9786.87,2124.69,2123.93,24.68
16642.66,4762.1,4769.3,4761.8,4772.15,9786.04,9864.94,2120,2139.28,24.39
17026.67,4743.9,4785.7,4749.4,4789.8,9865.24,9885.8,2145.63,2139.14,23.12
17128.89,4782.1,4831.1,4787.1,4834,9883.98,9871.06,2138.7,2139.89,23
17231.109,4845.4,4859.9,4847,4862.5,9873.55,10015.86,2165.83,2172.23,22.08
17195.199,4858.9,4836.4,4862,4842.6,10014.88,10062.94,2164.33,2173.29,23.51
17322.82,4833.8,4841.3,4839.15,4847.7,10061.36,9995.91,2164.73,2156.8,21.72
17272.915,4808.7,4846.2,4816.3,4852.8,9996.67,10092.19,2162.41,2176.32,21.41
17223.01,4837.9,4838.6,4845.6,4846.2,10092.42,10041.48,2180.43,2163.47,21.55
17009.17,4830.5,4812.8,4838.9,4818.8,10038.84,9949.36,2160.78,2150.73,20.9
16789.74,4826.5,4859.4,4831.1,4859.7,9946.18,10081.31,2146.72,2165.29,22.22
16810.811,4820.1,4806.45,4824.35,4807.35,10099.9,9972.18,2186.64,2154.47,20.7
16740.5,4813.7,4753.5,4817.6,4755,9972.33,9867.96,2158.81,2141.85,23.06
16353.4,4751.2,4685.1,4753,4687.3,9868.34,9882.17,2144.15,2116.09,24.38
16283.49,4653.2,4574.7,4658.8,4575.2,9881.11,9762.69,2103.36,2059.61,24.83
16052.72,4602.7,4643.2,4601,4646.9,9762.91,9962.58,2077.04,2097.55,27.16
15896.28,4575.5,4587.35,4577.15,4593.45,9961.52,9712.73,2091.56,2045.11,24.76
15650.61,4548.3,4531.5,4553.3,4540,9712.13,9789.44,2047.42,2049.2,30.7
15404.94,4533.9,4540.1,4542.7,4547.6,9787.47,9771.91,2034.09,2057.32,30.62
15912.13,4536.5,4508,4544.9,4519.2,9767.3,9802.14,2067.56,2055.52,28.81
16063.9,4528,4594,4537.1,4604.4,9807.8,10005.96,2078.83,2105.32,27.28
16158.28,4612.25,4663.8,4621.35,4674.2,10001.35,10023.42,2089.49,2112.44,26.17
16498.721,4696.5,4733.6,4705.6,4744,10020.62,10226.94,2128.46,2154.06,24.19
16440.561,4736.7,4757,4746.5,4765.9,10223.01,10246.97,2147.24,2151.08,23.15
16849.6,4760.9,4747.9,4769.6,4758.2,10247.42,10291.26,2166.53,2166.9,22.84
16696.029,4732.6,4706.4,4745.2,4722.6,10289.82,10197.47,2166.98,2149.02,23.04
16848.83,4750.4,4717.9,4765.35,4736.4,10197.85,10270.47,2156.68,2167.88,24.25
17032.51,4768.2,4729.4,4785.5,4750.2,10267.53,10406.96,2177.31,2197.85,23.36
17050.65,4729.4,4739,4757,4759.6,10404.77,10437.42,2190.12,2203.78,22.81
16998.779,4739,4749.2,4764,4767.8,10426.27,10426.31,2199.87,2193.14,22.35
16785.65,4734,4685.8,4754.4,4706.7,10425.33,10332.44,2176.37,2156.82,21.63
17021.85,4729.2,4685.4,4750.2,4707.45,10327.91,10318.16,2145.07,2146.04,23.45
17180.18,4724.4,4685,4746,4708.2,10320.13,10450.95,2168.95,2176.01,21.98
17131.08,4691,4722.2,4713.2,4741,10451.25,10433.71,2174.69,2169.18,21.28
17198.949,4731.3,4708.6,4749.2,4727.6,10432.96,10464.4,2174,2176.05,20.23
16854.93,4674.1,4572.1,4696.9,4597.2,10442.595,10387.16,2144.98,2157.245,22.99
16632.01,4685.5,4645.55,4704.45,4665.15,10452.23,10309.92,2115.96,2138.44,25.75
16926.221,4696.9,4719,4712,4733.1,10309.77,10344.84,2135.93,2144.6,24.95
17198.27,4733,4762.4,4745.9,4776.7,10343.82,10471.58,2162.23,2175.81,24.51
17169.91,4764.5,4774.6,4778.7,4789.3,10470.44,10452.68,2178.51,2185.03,21.89
17185.68,4760.4,4702.2,4777,4721.2,10455.63,10366.15,2190.42,2173.14,21.15
17101.539,4718.45,4686.4,4736.1,4703.8,10368.57,10388.9,2203.75,2194.35,21.18
16983.141,4676.5,4670.6,4695.2,4686.4,10386.86,10390.11,2191.35,2189.61,22.32
17227.68,4662.9,4637.9,4679,4652.6,10385.42,10285.97,2174.72,2172.99,23.28
17125.221,4637.3,4606.7,4652.1,4622.9,10282.85,10337.05,2170.02,2183.73,23.21
17189.311,4611.8,4635.2,4627.8,4651.4,10336,10405.83,2194.9,2190.86,22.66
17119.029,4635.9,4654.35,4650.45,4669.6,10403.41,10471.5,2200.96,2190.31,21.45
17097.551,4660,4673.5,4673.1,4687.8,10471.28,10501.05,2202.31,2212.1,21.59
16877.16,4671,4661.9,4685.4,4676.1,10499.31,10452,2203.54,2201.05,21.09
16912.77,4674,4670.3,4686.3,4689.6,10449.81,10441.12,2210.35,2206.91,20.89
16894.25,4653.5,4650.5,4674.9,4671.9,10439.99,10308.26,2193.5,2180.05,21.89
16719.83,4648.6,4677.35,4670.75,4698.15,10309.39,10328.89,2197.57,2211.69,21.84
16601.199,4643.7,4704.2,4666.6,4724.4,10330.1,10414.14,2224.04,2237.66,21.46
16692,4704.5,4739.3,4724.6,4756.1,10414.67,10464.93,2242.61,2252.67,20.39
17231.109,4749.3,4790.9,4764.8,4803.3,10464.32,10466.44,2257.21,2269.64,19.54
17360.609,4749.3,4790.9,4764.8,4803.3,10467.12,10520.09,2273.95,2285.69,19.67
17360.609,4796.5,4845.1,4808.7,4856.7,10492.515,10533.585,2281.995,2288.385,19.98
17401.561,4796.5,4845.1,4808.7,4856.7,10517.91,10547.08,2290.04,2291.08,20.29
17401.561,4844.4,4833.3,4856.2,4847,10547.83,10545.41,2293.94,2288.4,19.87
17343.82,4842.1,4870.6,4854.9,4882.7,10544.36,10548.51,2284.56,2291.28,20.36
17464.811,4864.7,4897.45,4877.35,4911.1,10548.51,10428.05,2292.92,2269.15,19.96
17558.73,4887.3,4924.3,4899.8,4939.5,10430.69,10583.96,2294.41,2308.42,21.68
17686.24,4927.7,4921.4,4943.7,4946.8,10584.56,10572.02,2307.27,2308.71,20.05
17701.131,4922.8,4899.4,4948.2,4930.5,10564.72,10573.68,2307.71,2301.09,19.59
17615.721,4900.3,4912.1,4931.4,4942.2,10571.11,10606.86,2298.09,2300.05,19.68
17540.289,4919.45,4905.8,4951.1,4936.9,10606.4,10618.19,2292.24,2317.17,19.27
17526.711,4938.6,4899.5,4970.8,4931.6,10620.31,10663.99,2324.78,2312.41,16.93
17422.51,4886.3,4868.1,4919.6,4900.1,10662.86,10627.26,2297.28,2282.31,17.95
17509.801,4876,4898,4906.7,4929.4,10628.09,10680.77,2289.46,2307.9,17.94
17584.869,4896.5,4899.6,4928.3,4929.5,10680.16,10710.55,2303.31,2316.74,18.16
17554.301,4905.7,4880.4,4933.8,4909.55,10706.99,10609.65,2316.98,2287.99,17.63
17641.08,4914.9,4861.2,4939.3,4889.6,10657.68,10667.54,2304,2304.195,18.13
17486.061,4874.7,4868.2,4901.8,4895.1,10608.37,10725.43,2291.02,2320.4,18.63
17474.49,4854.2,4827.2,4882.6,4849.6,10719.69,10603.15,2304.31,2291.25,18.51
17051.141,4793.9,4750.6,4819.6,4771.9,10603.91,10389.88,2298.23,2265.7,18.59
16859.68,4793.9,4750.6,4819.6,4771.9,10389.58,10172.98,2255.76,2205.29,22.27
16780.461,4705.9,4644.6,4732.9,4670,10175.1,10196.86,2220.29,2210.8,27.32
16535.141,4705.9,4644.6,4732.9,4670,10195.35,10194.29,2203.44,2203.73,26.03
16289.82,4653.3,4673.3,4677,4697.7,10194.29,10236.16,2200.3,2221.41,24.81
16306.87,4656.6,4569.6,4683,4596.9,10236.92,10120.46,2220.31,2179,22.79
16357.96,4603.55,4587.45,4625.6,4612.85,10122.04,10067.33,2198.26,2147.35,23.73
16356.03,4550.5,4605.3,4568.2,4628.8,10068.99,10185.53,2155.81,2171.2,24.33
16163.44,4631,4647.9,4651.6,4673.2,10186.13,10296.85,2171.66,2190.06,22.59
16496.051,4638.4,4621.6,4665.1,4644.1,10291.73,10270.55,2181.01,2190.91,22.11
16224.95,4581.5,4514.1,4607.6,4532.5,10273.12,10002.18,2176.39,2125.43,22.63
15790.93,4547.4,4509.6,4569.55,4526.6,10003.69,10012.23,2131.92,2141.12,25.69
15935.61,4513.3,4505.1,4531.5,4520.7,10005.43,9908.39,2140.1,2126.05,26.11
16042.18,4534,4513.4,4546.4,4533,9910.28,10058.64,2153.1,2150.87,26.51
15922.17,4512.1,4554.3,4531.8,4575.8,10055.46,10038.38,2147.46,2147.87,26.36
16237.05,4705.6,4718.3,4722.4,4731,10402.43,10383.38,2250.92,2242.03,20.16
16286.32,4702.4,4648.5,4717,4666,10383.16,10282.41,2238.01,2213.44,20.39
16255.97,4656.4,4594.1,4672.8,4614.9,10284,10374.16,2222.4,2235.9,21.23
16254.2,4607.2,4637.7,4626,4651.1,10366.6,10321.03,2208.62,2234.22,22.03
16429.551,4650.8,4669.8,4663.95,4680.5,10321.41,10325.26,2234.44,2238.26,19.88
16601.056,4694.4,4701.9,4701.9,4709.9,10326.1,10403.79,2247.4,2273.57,19.93
16772.561,4708.8,4735.7,4715.8,4743.8,10404.16,10405.98,2279.07,2280.79,18.83
17000.01,4743.2,4750.5,4750.4,4757.6,10406.28,10396.76,2284.82,2280.68,18.95
16971.699,4753.4,4767.2,4760.4,4773.4,10396.53,10444.14,2282.57,2292.31,18.86
16994.49,4779.75,4793.65,4789.2,4801.35,10445.13,10566.2,2304.01,2326.35,18.06
17102.6,4806.1,4820.1,4818,4829.3,10563.78,10552.52,2326.25,2332.21,17.95
17052.539,4818.6,4820,4828.1,4829.8,10552.24,10564.38,2325.78,2340.68,18.18
17098.33,4821.4,4814.2,4831.2,4825.5,10560.13,10567.33,2340.95,2358.95,18
17167.961,4814.3,4818.1,4825.9,4831.5,10560.98,10611.84,2351.11,2368.46,18.9
17166.619,4799.95,4807.65,4813.25,4820.3,10611.77,10624.69,2376.07,2367.66,17.97
17164.99,4785.6,4797.2,4800.6,4809.1,10623.41,10642.15,2361.92,2362.21,18.28
17383.18,4806,4853.2,4817.2,4866.9,10642.53,10685.98,2367.32,2378.01,17.78
17490.08,4860.6,4863.1,4873.6,4877.7,10686.36,10733.67,2381.65,2389.09,16.97
17519.26,4862.6,4872.2,4877.1,4890.1,10733.44,10779.17,2387.54,2391.28,16.96
17578.23,4851.1,4873.5,4866.3,4889,10780,10741.98,2391.2,2374.41,16.17
17410.57,4839.6,4874.8,4855.5,4887.9,10741,10785.89,2360.35,2395.4,18.3
17451.02,4885.4,4891.5,4897.1,4903.2,10787.18,10888.83,2397.9,2415.24,16.84
17504.935,4883,4885.4,4895.7,4896.3,10887.62,10836.15,2406.72,2398.76,16.85
17558.85,4878.6,4896.9,4890.5,4905.2,10837.51,10841.21,2415.24,2397.41,17.07
17644.76,4893.45,4906.85,4903.65,4916,10841.29,10850.36,2406.73,2395.13,18.27
17711.35,4908.3,4916.8,4916.8,4926.8,10849.23,10895.86,2403.77,2404.36,18.17
17590.17,4911.6,4875.5,4922.4,4893.1,10895.02,10907.42,2406.69,2410.69,17.64
17527.77,4880,4907.7,4897,4925.9,10907.34,10856.63,2402.98,2397.96,17.66
17692.619,4880,4907.7,4897,4925.9,10857.31,10927.07,2411.68,2402.58,17.01
