Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open,jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj_Close,ind_Open,ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open,usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open,grm_Adj_Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open,bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
2014-02-10,2014,2,10,8416.419922,8447.019531,8391.950195,8391.950195,8391.917969,14647.83,14718.34,2049.984,2086.067,21646.75,21579.26,1928.13,1923.3,4485.463,4450.616,20429.16,20334.27,5222.1,5254.5,5236.5,5267.3,15793.63,15801.79,4125.12,4148.17,15.63,15.26,1796.2,1799.84,3032.53,3032.53,2916.83,2913.54,4247.58,4237.13,9331.71,9289.86,13786.5,13794.2,40533.859,40116.359,5580.03,5407.4,3501,3485.78,48070,47711,1208.04,1203.76,30.32,102.14,6.0591,7.7569,2.3925,1.1048,62.44,1072.3,3.335,13.3035,6.4831,11.1135,1.2701,0.8967,0.8944,1.3644,0.8274,1.6419,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-11,2014,2,11,8413.860352,8439.330078,8401.540039,8430.55957,8430.527344,14734.78,14759.2,2086.177,2103.671,21623.789,21962.98,1924.45,1932.06,4454.032,4470.057,20400.939,20363.369,5254.5,5310.1,5267.3,5319.8,15804.17,15994.77,4154.66,4191.05,15.29,14.51,1800.45,1819.75,3077.08,3077.08,2920.11,2943.33,4251.29,4283.32,9338.8,9478.77,13794.4,13881,40116.629,40759.621,5398.23,5636.27,3548.88,3507.22,47715,48463,1208.53,1208.78,30.29,102.63,6.0601,7.756,2.4083,1.1024,62.15,1070.8,3.3265,13.2845,6.4335,10.975,1.2673,0.8969,0.9045,1.3654,0.834,1.6468,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-12,2014,2,12,8471.509766,8510.870117,8471.509766,8510.870117,8510.837891,14821.73,14800.06,2103.828,2109.955,22057.699,22285.789,1942.23,1935.84,4489.602,4496.152,20449.83,20448.49,5309.7,5308.1,5319.5,5318.7,15993.04,15963.94,4196.85,4201.29,14.31,14.3,1820.12,1819.26,3094.89,3094.89,2950.31,2959.48,4295.79,4305.5,9505.12,9540,13881,13900.5,40765.359,40690.059,5638.6,5884.21,3605.45,3548.96,48467,48217,1215.72,1211.56,30.27,102.48,6.0614,7.7563,2.4121,1.0992,61.84,1062.14,3.321,13.3125,6.4471,11.001,1.2664,0.9006,0.9028,1.3592,0.832,1.6578,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-13,2014,2,13,8506.219727,8511.019531,8467.700195,8467.700195,8467.667969,14785.84,14534.74,2106.934,2098.401,22297.699,22165.529,1936.62,1926.96,4493.638,4491.526,20478.67,20193.35,5308.1,5356.3,5318.7,5366.9,15946.99,16027.59,4171.58,4240.67,15.24,14.14,1814.82,1829.83,3097.95,3097.95,2951.41,2961.45,4292.96,4312.8,9522.66,9596.77,13900.5,14001.7,40690.059,40308.961,5884.21,5937.38,3603.95,3605.69,48211,47813,1208.85,1209.14,30.32,102.2,6.0631,7.7554,2.4135,1.0979,62.23,1066.2,3.3235,13.338,6.4615,11.0195,1.2654,0.8944,0.8979,1.3669,0.8339,1.6643,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-14,2014,2,14,8524.540039,8566.990234,8508.240234,8513.679688,8513.647461,14538.2,14313.03,2097.32,2115.848,22382.721,22298.41,1930.14,1940.28,4504.651,4507.91,20265.131,20366.82,5345.5,5374.55,5356.75,5384.55,16018.08,16154.39,4237,4244.02,14.21,13.57,1828.46,1838.63,3119.06,3119.06,2962.95,2977.08,4320.15,4340.14,9615.52,9662.4,14001.7,14054.8,40316.891,40710.891,5937.38,6070.6,3666.48,3600.8,47816,48201,1212.815,1214.625,30.25,101.82,6.0666,7.7547,2.3859,1.0981,61.87,1062.9,3.3065,13.2505,6.4515,10.87,1.2602,0.8928,0.9023,1.369,0.8367,1.6736,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-17,2014,2,17,8537.830078,8558.5,8512.599609,8519.549805,8519.517578,14343.73,14393.11,2124.88,2135.415,22463.4,22535.939,1951.74,1946.36,4524.527,4555.233,20438.869,20464.061,5382.9,5392.8,5394.8,5402.2,16086.025,16142.395,4245.355,4258.4,14.08,13.72,1833.745,1839.695,3118.91,3118.91,2981.55,2989.48,4345.58,4335.17,9661.8,9656.76,14028.25,14066.15,40710.891,40735.48,6071.07,6151.74,3671.7,3666.48,48200,47576,1216.78,1220.11,30.265,102.065,6.06685,7.75485,2.38805,1.09665,62.035,1064.22,3.30475,13.2395,6.4677,10.86525,1.2602,0.8903,0.9031,1.3724,0.83395,1.6716,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-18,2014,2,18,8530.80957,8556.230469,8506.05957,8556.230469,8556.198242,14514.47,14843.24,2134.143,2119.066,22535.199,22587.721,1946.88,1946.91,4558.979,4556.056,20457.561,20634.211,5395.5,5408.2,5404.6,5415.5,16153.97,16130.4,4253.71,4272.78,13.95,13.87,1839.03,1840.76,3117.44,3117.44,2997.94,2986.28,4340.87,4330.71,9674.8,9659.78,14054.8,14077.5,40733.602,40421.859,6151.74,6092.96,3648.03,3671.66,47575,46600,1221.7,1221.85,30.28,102.31,6.0671,7.755,2.3902,1.0952,62.2,1065.54,3.303,13.2285,6.4839,10.8605,1.2602,0.8878,0.9039,1.3758,0.8312,1.6696,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-19,2014,2,19,8565.05957,8577.009766,8543.150391,8577.009766,8576.977539,14729.48,14766.53,2116.919,2142.554,22600.6,22664.52,1944.7,1942.93,4559.494,4592.515,20643.85,20722.971,5408.2,5412.3,5415.5,5421.3,16126.23,16040.56,4260.74,4237.95,14.85,15.5,1838.9,1828.75,3120.8,3120.8,2983.38,3004.65,4321.65,4341.1,9641.45,9660.05,14077.5,14119.7,40426.238,40006.422,6092.96,5956.59,3641.25,3648.41,46597,47151,1224.48,1223.88,30.29,102.3,6.0762,7.7551,2.3895,1.1045,62.32,1065.25,3.293,13.272,6.493,10.927,1.2604,0.8868,0.9027,1.3762,0.8308,1.6718,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-20,2014,2,20,8555.269531,8567.5,8513.080078,8524.620117,8524.587891,14701.14,14449.18,2152.891,2138.782,22595.91,22394.08,1932.9,1930.57,4583.57,4598.085,20661.07,20536.641,5412.3,5438.7,5421.3,5449.4,16044.15,16133.23,4241.46,4267.55,15.28,14.79,1829.24,1839.78,3121.59,3121.59,2986.02,3005.97,4298.11,4355.49,9524.58,9618.85,14119.7,14210.4,39993.309,39654.23,5963.55,5976.19,3641.09,3641.25,47127,47289,1220.92,1224.02,30.37,102.32,6.0832,7.7555,2.3713,1.1104,62.21,1072,3.306,13.2935,6.5515,11,1.2653,0.8912,0.8981,1.369,0.8283,1.664,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-21,2014,2,21,8571.290039,8612.080078,8571.290039,8601.860352,8601.828125,14618.61,14865.67,2131.592,2113.693,22617.631,22568.24,1948.03,1957.83,4614.89,4646.015,20600.58,20700.75,5426.25,5436.25,5435.7,5446.7,16135.92,16103.3,4282.17,4263.41,14.74,14.68,1841.07,1836.25,3131.67,3131.67,3014.36,3019.44,4369.84,4381.06,9665.08,9656.95,14212.1,14205.7,39672.559,39724.578,5975.01,5914.82,3626.69,3644.27,47290,47380,1223.305,1230.245,30.35,102.71,6.0912,7.7558,2.3565,1.1128,62.13,1072.15,3.293,13.271,6.5421,10.9405,1.2671,0.8888,0.8961,1.3722,0.8283,1.663,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-24,2014,2,24,8603.610352,8612.209961,8541.650391,8560.610352,8560.578125,14803.64,14837.68,2099.717,2076.686,22576.35,22388.561,1958.06,1949.05,4652.777,4623.437,20695.48,20811.439,5440.2,5433.8,5450.1,5444,16102.27,16207.14,4273.32,4292.97,14.83,14.23,1836.78,1847.61,3157.31,3157.31,3018.83,3044.76,4374.46,4419.13,9619.64,9708.94,14205.7,14227.1,39726.41,39792.711,5928.19,5982.48,3640.44,3626.25,47376,47394,1225.69,1236.47,30.35,102.44,6.0982,7.7591,2.33,1.1058,62.07,1074,3.2815,13.2035,6.4917,10.81,1.2637,0.8885,0.9042,1.3744,0.8337,1.6641,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-25,2014,2,25,8581.139648,8598.730469,8564.509766,8575.620117,8575.587891,15002.51,15051.6,2077.285,2034.219,22498.42,22317.199,1958.3,1964.86,4628.192,4577.155,20877.721,20852.471,5433.8,5437,5444,5447,16207.34,16179.66,4298.48,4287.59,14.17,13.67,1847.66,1845.12,3157.48,3157.48,3044.15,3041.71,4406.42,4414.55,9676.56,9699.35,14227.1,14189,39793.961,39023.648,5987.9,5852.45,3633.78,3642.34,47388,46716,1241.17,1239.77,30.33,102.2,6.1243,7.7614,2.3338,1.1085,61.96,1072.78,3.282,13.211,6.4925,10.7155,1.2629,0.887,0.9025,1.3749,0.8336,1.6696,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-26,2014,2,26,8569.040039,8626.679688,8563.870117,8600.860352,8600.828125,14896.49,14970.97,2026.61,2041.254,22297.619,22437.439,1963.45,1970.77,4562.49,4532.585,20869.609,20986.99,5437,5411.4,5447,5421,16180.36,16198.41,4300.45,4292.06,13.83,14.35,1845.79,1845.16,3148.19,3148.19,3034.15,3055.8,4414.36,4396.91,9708.5,9661.73,14189.2,14188.6,39034.059,38605.621,5852.45,5826.58,3675.28,3633.86,46718,46599,1245.38,1251.91,30.29,102.36,6.1243,7.7601,2.3495,1.1117,62.11,1065.72,3.268,13.3175,6.5181,10.846,1.2663,0.8922,0.8962,1.3668,0.8294,1.6648,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-02-27,2014,2,27,8626.509766,8647.900391,8615.410156,8639.580078,8639.547852,14939.87,14923.11,2045.096,2047.354,22465.961,22828.18,1969.85,1978.43,4533.94,4568.804,20974.439,20966.82,5411.4,5404.8,5421,5415.4,16197.7,16272.65,4291.47,4318.93,14.56,14.04,1844.9,1854.29,3134.94,3134.94,3061.93,3073.61,4400.66,4396.39,9660.55,9588.33,14188.6,14214.7,38617.809,38912.93,5828.9,5771.72,3689.01,3675.1,46622,47607,1257.79,1253.56,30.29,102.12,6.1279,7.7609,2.3315,1.1137,62.11,1068.85,3.282,13.296,6.5124,10.7245,1.2638,0.8872,0.896,1.3724,0.8383,1.6693,1.875,1.36,2.883,1.6,32306,15181,52779,137240,360510,151517,178898,27381
2014-03-03,2014,3,3,8627.150391,8628.049805,8545.240234,8601.980469,8601.948242,14666.93,14652.23,2052.075,2075.235,22630.77,22500.67,1967.9,1964.69,4589.624,4584.069,21079.27,20946.65,5382.7,5400.2,5395.9,5411.7,16321.71,16168.03,4261.42,4277.3,16.47,16,1857.68,1845.73,3053.99,3053.99,3042.5,3031.22,4338.79,4290.87,9553.08,9358.89,14209.7,14212.7,38780.43,38534.82,5828.9,5771.72,3661.64,3720.03,46622,47607,1254.36,1251.9,30.31,101.36,6.146,7.76,2.3411,1.109,62.17,1069.9,3.281,13.3315,6.4595,10.8735,1.2709,0.881,0.8929,1.3763,0.8371,1.6712,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-04,2014,3,4,8583.580078,8595.589844,8554.540039,8554.540039,8554.507813,14553.95,14721.48,2068.107,2071.473,22542.17,22657.631,1954.58,1954.11,4581.308,4601.148,20947,21209.73,5406.2,5446.2,5417.2,5457.3,16169.32,16395.881,4327.85,4351.97,14.53,14.1,1849.23,1873.91,3136.33,3136.33,3053.82,3100.84,4340.83,4395.9,9453.77,9589.15,14212.7,14289.9,38539.469,39084.359,5782.25,5749.77,3703.81,3661.48,47092,46589,1259.48,1266.64,30.28,102.18,6.143,7.76,2.3406,1.1113,61.91,1071.2,3.277,13.282,6.449,10.785,1.2689,0.8869,0.894,1.3731,0.8379,1.6665,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-05,2014,3,5,8622.19043,8652.219727,8622.19043,8632.929688,8632.897461,14905.95,14897.63,2073.295,2053.084,22839.43,22579.779,1973.28,1971.24,4621.125,4659.034,21280.359,21276.859,5446.2,5445.9,5457.3,5459.7,16395.881,16360.18,4352.76,4357.97,14.13,13.89,1874.05,1873.81,3135.97,3135.97,3098.49,3108.09,4384.61,4391.25,9562.39,9542.02,14289.9,14304.2,39088.398,39021.07,5782.25,5749.77,3715.81,3714.36,47092,46589,1270.02,1269.94,30.26,102.32,6.128,7.7606,2.3281,1.105,61.75,1070.85,3.2695,13.252,6.4282,10.6995,1.27,0.8872,0.8984,1.3734,0.8422,1.6729,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-06,2014,3,6,8660.290039,8719.169922,8660.290039,8713.790039,8713.757813,14933.76,15134.75,2050.032,2059.578,22588.77,22702.971,1973.67,1975.62,4667.781,4687.718,21336.32,21513.869,5445.9,5462.3,5459.7,5477,16360.56,16421.891,4368.81,4352.13,13.82,14.21,1874.18,1877.03,3144.53,3144.53,3116.94,3123.1,4408.13,4417.04,9577.35,9542.87,14304.2,14271.9,39023.262,39176.301,5747.82,5909,3730.39,3715.36,46592,47093,1272.06,1272.28,30.25,103.03,6.1183,7.7608,2.3051,1.0965,60.89,1064.1,3.257,13.1425,6.3998,10.6,1.263,0.881,0.91,1.3848,0.849,1.6743,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-07,2014,3,7,8754.740234,8787.620117,8698.599609,8713.959961,8713.927734,15280.76,15274.07,2058.375,2057.908,22728.529,22660.49,1979.7,1974.68,4700.415,4685.751,21539.439,21919.789,5428.65,5438.05,5445.25,5453.15,16424.529,16452.721,4370.98,4336.22,13.51,14.11,1878.52,1878.04,3095.31,3095.31,3120.23,3086.63,4416.16,4366.42,9538.45,9350.75,14276.5,14299.1,39176.5,38913.039,5913.76,5880.84,3697.79,3732.77,47093,46244,1268.58,1269.21,30.24,103.38,6.1258,7.7605,2.3383,1.1088,61.24,1064.2,3.2565,13.174,6.3883,10.715,1.2682,0.8785,0.9071,1.3868,0.8455,1.6725,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-10,2014,3,10,8706.429688,8712.879883,8651.540039,8665.240234,8665.208008,15197.53,15120.14,2042.352,1999.065,22339.42,22264.93,1967.63,1954.42,4665.24,4677.107,21819.189,21934.83,5411.4,5413.8,5430.8,5429.3,16453.1,16418.68,4332.62,4334.45,14.76,14.2,1877.86,1877.17,3092.79,3092.79,3080.27,3090.8,4365.49,4370.84,9305.51,9265.5,14299,14302.1,38914.398,38671.012,5880.07,5789.98,3652.51,3702.06,46242,45533,1265.1,1266.14,30.31,103.23,6.1383,7.7613,2.344,1.1104,60.84,1066.5,3.2805,13.22,6.3862,10.753,1.2686,0.8781,0.9021,1.388,0.8465,1.6633,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-11,2014,3,11,8694.959961,8716.30957,8684.629883,8702.330078,8702.297852,15179.47,15224.11,1994.415,2001.157,22234.609,22269.609,1957.22,1963.87,4673.382,4704.074,21918.83,21826.42,5413.8,5384.2,5429.3,5400.5,16419.391,16351.25,4342.93,4307.19,14.22,14.8,1878.26,1867.63,3092.55,3092.55,3104.81,3100.85,4384.74,4349.72,9295.32,9307.79,14302.1,14267.2,38671.012,38689.57,5771.53,5754.38,3659.3,3656.62,45533,45698,1270.6,1271.43,30.31,103.18,6.1397,7.7618,2.3495,1.1085,61.01,1065.13,3.28,13.2325,6.37,10.805,1.2665,0.8783,0.902,1.3867,0.8488,1.6628,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-12,2014,3,12,8671.400391,8684.730469,8651.990234,8684.730469,8684.698242,15003.8,14830.39,1996.239,1997.692,22019.029,21901.949,1957.67,1932.54,4680.705,4684.246,21793.32,21856.221,5384.2,5412.6,5400.5,5429.1,16350.67,16340.08,4288.6,4323.33,15.37,14.47,1866.15,1868.2,3065.46,3065.46,3084.37,3081.82,4322.76,4306.26,9257.13,9188.69,14267.2,14319,38689.512,38634.828,5755.42,5713.3,3623.29,3659.05,45687,45862,1269.35,1265.73,30.32,102.74,6.1448,7.7657,2.3617,1.113,61.01,1070.2,3.287,13.27,6.3619,10.854,1.2677,0.8743,0.8972,1.3904,0.8488,1.6605,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-13,2014,3,13,8737.80957,8768.660156,8732.150391,8747.790039,8747.757813,14847.72,14815.98,2000.695,2019.111,21920.939,21756.08,1940.35,1934.38,4694.923,4726.026,21736.609,21774.609,5412.6,5329.4,5429.1,5347.1,16341.55,16108.89,4338.26,4260.42,14.28,16.22,1869.06,1846.34,3019.54,3019.54,3069.86,3032.17,4315.39,4250.51,9200.12,9017.79,14319,14245.1,38634,38037.5,5717.21,5658.04,3630.76,3623.29,45864,45444,1268.15,1266.6,30.32,102.12,6.1359,7.7644,2.356,1.1059,61.2,1068.35,3.269,13.229,6.3543,10.776,1.2658,0.8726,0.9058,1.3927,0.8568,1.6677,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-14,2014,3,14,8697.730469,8709.55957,8677.80957,8687.629883,8687.597656,14526.28,14327.66,2008.825,2004.339,21612.07,21539.49,1916.07,1919.9,4693.816,4878.498,21648.051,21809.801,5365.1,5337,5382.15,5353.65,16106.32,16065.67,4250.45,4245.4,16.74,17.82,1845.07,1841.13,3004.64,3004.64,3013.2,3000.9,4220.65,4216.37,8939.18,9056.41,14245,14227.7,38037.5,37950.969,5658.81,5747.12,3611.65,3630.04,45444,44966,1267.69,1269.165,30.34,101.46,6.15,7.7661,2.3584,1.1087,61.19,1071.33,3.278,13.2275,6.3769,10.72,1.2648,0.8712,0.904,1.3924,0.8551,1.663,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-17,2014,3,17,8697.259766,8708.400391,8662.490234,8700.099609,8700.067383,14254.32,14277.67,2009.882,2023.673,21494.369,21473.949,1921.15,1927.53,4887.359,4876.043,21748.851,21821.205,5317.6,5344.6,5335.2,5360.2,16066.37,16247.22,4274.22,4279.95,16.39,15.64,1842.81,1858.83,3049.19,3049.19,3002.9,3038.89,4216.91,4271.96,9047.49,9180.89,14227.7,14231.9,37994.234,38382.83,5758.86,5762.69,3631.28,3611.78,44979,45118,1267.23,1271.73,30.31,101.62,6.1779,7.7657,2.3532,1.1052,61.08,1067.15,3.2755,13.1975,6.351,10.732,1.2647,0.8726,0.9092,1.3927,0.8575,1.6645,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-18,2014,3,18,8747.379883,8759.549805,8713.509766,8731.94043,8731.908203,14491.41,14411.27,2026.224,2025.196,21549.221,21583.5,1941.12,1940.21,4878.538,4805.469,21849.65,21832.609,5344.6,5355.6,5360.3,5373,16245.93,16336.19,4286.22,4333.31,15.42,14.52,1858.92,1872.25,3073.75,3073.75,3043.94,3080.42,4264.34,4313.26,9172.05,9242.55,14232,14369,37950.969,38814.691,5762.69,5883.48,3673.62,3631.34,45115,46151,1273.7,1274.96,30.44,101.37,6.1918,7.7669,2.3415,1.1089,61.1,1068.5,3.274,13.167,6.3394,10.73,1.2637,0.8743,0.9134,1.3913,0.8631,1.6574,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-19,2014,3,19,8745.019531,8749.799805,8682.75,8689.459961,8689.427734,14495.73,14462.52,2019.98,2021.734,21585.119,21568.689,1947.34,1937.68,4817.502,4821.314,21872.68,21832.859,5355.6,5294,5373,5312.7,16335.71,16222.17,4331.46,4307.6,14.56,15.12,1872.25,1860.77,3076.36,3076.36,3082.46,3082.98,4312.87,4308.06,9262.71,9277.05,14369,14334,38804.75,38811.941,5883.48,5866.99,3638.8,3673.91,46153,46567,1277.8,1282.51,30.45,101.54,6.1934,7.7651,2.331,1.1177,60.95,1070.53,3.276,13.1685,6.3557,10.75,1.2663,0.8747,0.9103,1.391,0.8621,1.6629,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-20,2014,3,20,8638.589844,8638.589844,8580.400391,8597.330078,8597.297852,14548.76,14224.23,2017.22,1993.479,21352.49,21182.16,1934.15,1919.52,4807.717,4698.833,21797.609,21740.09,5294,5338.1,5312.7,5354,16221.98,16331.05,4297.99,4319.29,15.58,14.52,1860.09,1872.01,3088.9,3088.9,3066.02,3076.63,4277.12,4327.91,9215.7,9296.12,14332.2,14361.8,38817.422,39616.191,5866.99,5965.11,3656.05,3642.3,46565,47279,1278.03,1278.44,30.65,102.39,6.2273,7.7644,2.3339,1.1251,61.33,1076.28,3.295,13.2625,6.4098,10.93,1.2774,0.8833,0.9042,1.3784,0.8538,1.6511,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-21,2014,3,21,8642.820313,8642.820313,8562.570313,8577.169922,8577.137695,14423.17,14349.765,1987.679,2047.619,21239.09,21436.699,1930.24,1934.94,4710.51,4700.075,21823.52,21753.75,5320.45,5337.35,5337.4,5352.5,16332.69,16302.77,4339.9,4276.79,13.96,15,1874.53,1866.52,3096.49,3096.49,3078.81,3084.36,4333.45,4335.28,9300.66,9342.94,14361.9,14335.8,39628.328,40021.73,5971.52,6086.82,3633.2,3654.43,47272,47381,1282.525,1274.72,30.56,102.38,6.2248,7.7589,2.3215,1.1191,60.9,1079.6,3.307,13.22,6.4379,10.865,1.2745,0.8836,0.909,1.3783,0.8548,1.6498,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-24,2014,3,24,8540.269531,8605.379883,8508.009766,8605.379883,8605.347656,14297.58,14475.3,2050.827,2066.279,21657.551,21846.449,1937.06,1945.55,4712.12,4720.28,21827.5,22055.48,5346.9,5336.6,5362.1,5351,16303.28,16276.69,4289.49,4226.39,14.7,15.09,1867.67,1857.44,3052.91,3052.91,3087.23,3052.28,4321.99,4276.34,9349.52,9188.77,14335.8,14278.6,40017.352,39821.711,6029.17,6140.615,3658.94,3638.56,47382,47993,1287.02,1271,30.57,102.21,6.1956,7.7575,2.322,1.1218,60.78,1077.7,3.299,13.1945,6.4282,10.8555,1.2712,0.884,0.9126,1.3784,0.8546,1.6491,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-25,2014,3,25,8589.19043,8689.299805,8589.19043,8689.299805,8689.267578,14401.69,14423.19,2063.323,2067.311,21773.641,21732.32,1940.9,1941.25,4706.255,4702.951,21948.311,22055.211,5336.6,5376.8,5351,5387.2,16279.2,16367.88,4252.65,4234.27,14.16,14.02,1859.48,1865.62,3096.64,3096.64,3050.83,3080.97,4286.76,4344.12,9223.92,9338.4,14278.6,14299.5,39829.102,39793.02,6086.82,6194.41,3707.74,3655,47993,48180,1276.46,1282.76,30.52,102.32,6.201,7.7563,2.3092,1.1176,60.27,1078.67,3.3015,13.1415,6.4272,10.7635,1.2694,0.8862,0.9147,1.3777,0.8557,1.6507,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-26,2014,3,26,8741.030273,8746.709961,8717.790039,8737.269531,8737.237305,14521,14477.16,2070.574,2063.67,21889.76,21887.75,1954.6,1964.31,4708.254,4728.1,22134.711,22095.301,5376.8,5350.1,5387.2,5359.7,16370.71,16268.99,4254.98,4173.58,13.64,14.93,1867.09,1852.56,3130.17,3130.17,3087.92,3094.76,4358.04,4385.15,9367.53,9448.58,14299.9,14184.1,39792.879,39761.301,6200.69,6134.95,3697.14,3710.29,48182,47966,1288.56,1287.61,30.52,102.3,6.2084,7.7583,2.306,1.1143,60.13,1074.97,3.296,13.126,6.4574,10.6855,1.2677,0.8854,0.9225,1.3786,0.8606,1.6566,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-27,2014,3,27,8737.55957,8780.419922,8723.820313,8779.570313,8779.538086,14305.67,14622.89,2060.812,2046.588,21897.07,21834.449,1963.66,1977.97,4721.52,4722.917,22116.23,22214.369,5350.1,5366.9,5359.7,5376.8,16268.67,16264.23,4169.35,4151.23,15,14.62,1852.11,1849.04,3133.75,3133.75,3090.13,3099.93,4374.94,4379.06,9428.91,9451.21,14184.1,14178.8,39759.512,39911.012,6176.71,6191.84,3742.36,3693.69,47965,49647,1283.59,1281.12,30.52,102.1,6.2123,7.7578,2.2671,1.1056,60.26,1071.65,3.2885,13.068,6.4805,10.62,1.2645,0.8859,0.9262,1.3752,0.8679,1.6627,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-28,2014,3,28,8779.910156,8812.410156,8751.070313,8774.639648,8774.607422,14576.25,14696.03,2046.851,2041.712,21930.4,22065.529,1972.63,1981,4737.634,4768.135,22273.439,22339.971,5372.45,5378.05,5381.35,5385.85,16267.77,16323.06,4163.18,4155.76,14.15,14.41,1850.07,1857.62,3172.43,3172.43,3113.74,3121.63,4391.71,4411.26,9487.12,9587.19,14178.8,14260.7,39896.59,40048.199,6207.27,6198.58,3759.79,3742.98,49653,49768,1282.395,1281.67,30.46,102.92,6.2117,7.7573,2.2627,1.1066,59.89,1068.85,3.271,13.088,6.5024,10.595,1.2593,0.8869,0.9239,1.3753,0.8655,1.6637,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
2014-03-31,2014,3,31,8802.929688,8849.280273,8769.969727,8849.280273,8849.248047,14839.54,14827.83,2043.045,2033.306,22244.16,22151.061,1988.73,1985.61,4766.898,4820.962,22423.141,22386.27,5394.8,5389.2,5403,5394.9,16324.22,16457.66,4185.63,4198.99,13.88,13.88,1859.16,1872.34,3161.6,3161.6,3133.08,3129.94,4426.83,4391.5,9621.92,9555.91,14260.7,14335.3,40052.539,40461.602,6199.04,6373.82,3772.76,3761.88,49770,50415,1281.2,1282.22,30.45,102.98,6.2164,7.7567,2.2552,1.1053,60,1064.65,3.263,13.056,6.475,10.5275,1.2583,0.884,0.9275,1.3777,0.8684,1.6675,1.875,1.36,2.883,1.59,31382,14229,52406,137126,362153,153981,181707,27726
