bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE
53883,1017.66,1025.79,33.06,114.24,7.521,7.7878,1.9095,1.0372,40.34
54908,1028.53,1030.52,33.08,115.37,7.511,7.7889,1.8979,1.0324,40.25
54671,1039.4,1035.25,33.08,115.31,7.517,7.7873,1.8945,1.0292,40.4
54341,1039.4,1035.25,33.08,114.93,7.519,7.7875,1.9129,1.0307,40.52
57264,1062.93,1063.97,33.08,116.21,7.5135,7.7848,1.87,1.0147,39.81
56906,1062.03,1059.14,33.06,114.18,7.5055,7.7828,1.856,1.0011,39.87
57799,1062.03,1059.14,32.95,115.6,7.5,7.7834,1.862,1.0008,39.84
59715,1062.03,1059.14,32.93,115.66,7.516,7.7668,1.853,1.0045,39.5
61052,1109.74,1116.6,32.92,115.76,7.5135,7.7591,1.838,1.0031,39.65
60465,1109.74,1116.6,32.67,114.97,7.4928,7.7689,1.836,0.9959,39.75
62340,1109.74,1116.6,32.56,115.91,7.5158,7.7694,1.8179,0.9929,39.7
62017,1128.53,1127.66,32.58,115.83,7.5093,7.7625,1.822,1.0002,39.65
60099,1128.53,1127.66,32.57,116.74,7.5,7.7588,1.827,0.9961,39.38
60407,1138.265,1136.345,32.58,116.59,7.5098,7.759,1.8288,0.998,39.37
62319,1148,1145.03,32.6,116.83,7.5098,7.7556,1.8057,0.9815,39.47
62661,1148,1145.03,32.595,116.905,7.50965,7.758,1.80335,0.98305,38.975
63549,1145.4,1155.7,32.59,116.98,7.5095,7.7604,1.801,0.9846,38.48
62456,1159.42,1164.04,32.57,117.71,7.508,7.7555,1.7897,0.9744,39.2
62712.5,1156.035,1153.305,32.58,117.5,7.509,7.7535,1.7998,0.9737,39.16
62969,1152.65,1142.57,32.6,117.37,7.513,7.7536,1.8068,0.9756,39.29
61718,1141.99,1149.37,32.6,116.61,7.5116,7.754,1.8229,0.9778,39.23
63194,1149.72,1157.56,32.61,116.62,7.5156,7.7541,1.806,0.9736,39.35
63261,1160.96,1151.33,32.6,115.64,7.5148,7.751,1.8048,0.9733,39.72
60894,1146.005,1146.96,32.57,115.15,7.508,7.7504,1.7963,0.9637,39.6
61215,1131.05,1142.59,32.57,114.07,7.5075,7.7504,1.8187,0.9811,39.72
62697,1152.56,1157.67,32.58,114.65,7.502,7.7506,1.797,0.9673,39.48
62625,1157.31,1143.56,32.57,113.94,7.4925,7.7509,1.8033,0.971,39.49
62341,1156.4,1155.66,32.48,114.09,7.48,7.7502,1.7931,0.9673,39.35
64276,1174.29,1172.175,32.46,114.01,7.4976,7.7504,1.7779,0.9619,39.3
65044,1192.18,1188.69,32.39,114.69,7.4728,7.7511,1.7555,0.9547,39.32
64383,1185.28,1183.37,32.4,114.72,7.472,7.7497,1.7502,0.9534,39.3
65318,1185.52,1189.04,32.39,115.27,7.4682,7.7502,1.7386,0.9496,39.26
64050,1196.28,1176.1,32.38,114.87,7.4582,7.7573,1.7473,0.9497,39.22
63505,1183.57,1174.775,32.39,114.74,7.458,7.7573,1.755,0.936,39.25
62960,1170.86,1173.45,32.4,114.54,7.455,7.7635,1.754,0.9337,39.18
64503,1179.91,1184.2,32.38,114.51,7.4515,7.763,1.7298,0.9243,39.23
63501,1186.03,1176.94,32.34,113.29,7.442,7.7649,1.7304,0.9168,39.15
63562,1158.83,1168.11,32.3,112.66,7.4211,7.7651,1.7352,0.9303,39.13
64321,1151.22,1155.225,32.27,110.9,7.419,7.7817,1.7505,0.9385,39.11
61527,1143.61,1142.34,32.28,110.605,7.42345,7.78435,1.75935,0.9512,39.165
62927,1137.84,1152.63,32.29,110.31,7.4279,7.787,1.7682,0.9639,39.22
64631,1167.56,1154.26,32.28,111.38,7.425,7.789,1.7335,0.9608,39.18
64620,1152.27,1145.17,32.29,110.78,7.425,7.7866,1.7448,0.9804,39.18
64609,1151.17,1143.275,32.34,111.05,7.425,7.7819,1.7422,0.9727,39.24
62336,1150.07,1141.38,32.35,110.05,7.4313,7.7818,1.761,0.9839,39.23
61459,1139.49,1140.01,32.35,110.05,7.4225,7.7795,1.757,0.9848,39.32
60582,1126.31,1109.85,32.34,108.54,7.416,7.7808,1.7859,0.9894,39.29
60653,1108.05,1108.76,32.33,108.355,7.41195,7.77935,1.79395,0.98905,39.47
60971,1116.82,1114.14,32.32,108.17,7.4079,7.7779,1.802,0.9887,39.65
59069,1125.59,1119.52,32.32,108.17,7.397,7.7844,1.8302,0.9877,39.58
59432,1115.72,1110.9,32.32,108.64,7.3865,7.7838,1.838,0.9968,39.68
61715,1114.53,1129.48,32.33,110.38,7.3905,7.784,1.7976,0.9907,39.56
62156,1138.14,1133.11,32.3,109.94,7.38,7.7885,1.776,0.9928,39.65
63006,1141.405,1136.3,32.26,111.02,7.385,7.7874,1.78,1.0007,39.52
63200,1144.67,1139.49,32.3,110.44,7.401,7.7879,1.784,1,39.39
63482,1141.08,1133.87,32.31,109.68,7.405,7.7911,1.8204,1.0106,39.33
64928,1141.07,1154.02,32.3,110.85,7.39,7.7944,1.7928,1.0127,39.31
65791,1157.44,1162.46,32.31,111.05,7.412,7.7932,1.7868,1.0125,39.39
65639,1164.5,1168.28,32.3,111.72,7.407,7.7938,1.762,1.0051,39.36
65446,1171.56,1174.1,32.32,111.6,7.39,7.7966,1.7625,1.0103,39.3
64512,1177.94,1173.99,32.34,111.77,7.379,7.7967,1.758,1.0107,39.31
64742,1166.56,1182.58,32.35,112.36,7.374,7.7984,1.7583,1.0107,39.29
62861,1175.87,1172.1,32.36,112.26,7.37,7.7966,1.776,1.0216,39.29
62445,1154.015,1148.32,32.36,113.35,7.375,7.7991,1.7959,1.0135,39.3
59828,1132.16,1124.54,32.48,113.2,7.3805,7.7974,1.8158,1.0072,39.49
61096,1126.76,1127.77,32.52,113.17,7.3741,7.8023,1.8092,1.0105,39.48
61722,1131.36,1129.24,32.51,113.44,7.3718,7.8005,1.8025,1.0056,39.55
61716,1130.11,1134.98,32.5,112.97,7.3669,7.801,1.8021,0.9983,39.41
63098,1140.805,1143.48,32.49,113.95,7.368,7.8006,1.7906,0.9943,39.3
63098,1151.5,1151.98,32.49,114.45,7.3475,7.8055,1.7915,0.9871,39.38
64288,1154.41,1163.22,32.51,114.265,7.34625,7.8064,1.7825,0.98525,39.38
64288,1164.66,1159.64,32.53,114.08,7.345,7.8073,1.7735,0.9834,39.38
63774,1154.88,1159.26,32.53,114,7.3079,7.8012,1.7655,0.9808,39.4
63886,1153.62,1156.925,32.5,112.93,7.304,7.8047,1.7771,0.9784,39.43
63350.5,1152.36,1154.59,32.43,111.71,7.2946,7.7984,1.779,0.9881,39.41
62815,1161.15,1159.24,32.44,109.7,7.2946,7.8107,1.7681,0.9922,39.41
62892,1155.17,1144.17,32.43,109.58,7.2755,7.8047,1.7496,0.9905,39.26
61037,1138.29,1129.475,32.42,108.38,7.2695,7.8003,1.7607,0.9988,39.15
60772,1121.41,1114.78,32.49,109.1,7.2705,7.8015,1.7679,1.005,39.15
62081,1121.52,1124.73,32.46,109.29,7.267,7.8016,1.7565,0.9985,39.13
62674,1117.6,1113.41,32.47,109.4,7.2625,7.8053,1.7725,1.0083,39.13
63515,1117.98,1091.99,32.49,109.38,7.27,7.8036,1.764,1.0139,39.27
61942,1105.475,1098.42,32.47,109.11,7.2615,7.8052,1.749,1.0198,39.15
62188,1092.97,1104.85,32.33,108.18,7.2526,7.8036,1.7346,1.021,39.14
59907,1105.51,1086,32.23,107.07,7.2345,7.7989,1.7481,1.0167,39.26
58777,1070.34,1072.28,32.27,107.27,7.24,7.7998,1.7685,1.0238,39.29
57037,1077.21,1066.98,32.28,107.01,7.2245,7.8047,1.7769,1.029,39.16
57506,1072.105,1056.375,32.31,106.82,7.2424,7.8073,1.793,1.0294,39.2
53709,1067,1045.77,32.375,106.79,7.244,7.80835,1.79715,1.0271,39.29
56097,1010.14,1028.91,32.44,106.76,7.2456,7.8094,1.8013,1.0248,39.38
54235,1035.74,998.13,32.41,105.42,7.24,7.8075,1.8175,1.0282,39.55
57463,1000.33,1005.52,32.34,106.68,7.2228,7.8092,1.7848,1.0071,39.37
58028.5,990.225,999.2,32.29,107.31,7.2115,7.8072,1.786,1.0044,39.33
58594,980.12,992.88,32.32,106.65,7.195,7.8081,1.7828,1.0042,39.35
59530,1003.68,1018.79,32.29,107.08,7.1965,7.8048,1.7728,0.9978,39.28
60289,1015.3,1016.61,32.2,107.25,7.1912,7.8024,1.7778,0.9936,39.35
59490,1019.67,1003.47,32.15,106.74,7.1818,7.7961,1.7578,1.0018,39.31
61080,1008.15,1005.005,32.03,106.3,7.1845,7.7971,1.7438,0.9939,39.12
61805,996.63,1006.54,31.87,107.42,7.184,7.7977,1.745,0.9963,39.56
62591,1003.53,1019.61,31.63,108.15,7.1973,7.7998,1.7458,0.9992,39.75
61819,1031.23,1023.55,31.69,107.97,7.188,7.7995,1.7463,0.9967,39.57
61272,1023.79,1021.285,31.73,107.67,7.178,7.8004,1.7513,1.0013,39.65
62801,1016.35,1019.02,31.695,107.585,7.16325,7.8008,1.7414,1.0086,39.78
62297,1024.42,1027.82,31.66,107.5,7.1485,7.8012,1.7315,1.0159,39.91
63747,1020.62,1015.42,31.63,107.97,7.1425,7.8007,1.734,1.0188,40.11
63792,1022.74,1028.26,31.52,107.6,7.1395,7.799,1.707,1.0083,39.83
64609,1032.31,1033.77,31.31,106.98,7.14,7.7968,1.7086,1.0155,40.04
65001,1041.88,1039.28,31.25,107.88,7.1522,7.7971,1.7052,0.9982,39.9
65183,1050.82,1045.14,31.18,107.73,7.158,7.7936,1.686,0.9861,39.89
65495,1049.72,1042.67,30.9,106.38,7.14,7.7842,1.6671,0.9776,39.68
63489,1024.99,1022.925,30.92,104.19,7.1115,7.7807,1.6845,0.9796,39.96
64490,1000.26,1003.18,31.09,103.57,7.1035,7.7841,1.6779,0.9867,40.33
63656,1002.46,996.62,30.91,102.67,7.106,7.7829,1.6818,0.9954,40.27
64629,1002.92,1011.19,30.83,103.99,7.1075,7.7897,1.6673,0.9897,40.19
62975,1013.7,998.25,30.7,103.1,7.1059,7.7885,1.669,0.9847,40.13
61868,992.14,984.04,30.71,102.69,7.111,7.7857,1.6873,0.9916,40.42
59999,970.58,969.83,30.63,101.8,7.106,7.7887,1.7037,0.9975,40.39
62368,964.1,964.95,30.58,102.87,7.1027,7.7879,1.7011,0.9953,40.23
62177,985.21,978.53,30.68,102.38,7.101,7.7872,1.6802,0.9895,40.02
62280,963.61,942.95,30.66,100.58,7.09,7.7858,1.6994,0.9841,40.18
61991,937.815,913.865,30.74,100.2,7.089,7.7829,1.704,0.9867,40.4
60012,912.02,884.78,30.85,96.88,7.083,7.7642,1.7221,0.9977,40.46
61933,899.36,898.9,30.72,98.23,7.0795,7.7702,1.706,0.9938,40.2
58827,918.3,916.97,30.71,99.34,7.066,7.772,1.6996,1.0027,40
58987,904.02,911.42,30.66,98.79,7.052,7.7774,1.7392,1.0265,40.32
59400,925.955,928.885,30.5,99.4,7.0515,7.777,1.7308,1.0239,39.86
59813,947.89,946.35,30.19,100.77,7.055,7.7787,1.7303,1.0203,40.03
61234,961.21,961.82,30.08,100.07,7.044,7.7782,1.7403,1.0176,39.93
61415,958.64,954.53,29.99,99.12,7.029,7.782,1.7353,1.018,39.96
60762,950.35,950.89,30.14,99.87,7.0105,7.7813,1.7313,1.0146,39.95
60452,938.63,939.475,30.38,99.71,7.012,7.7807,1.7393,1.018,39.76
60968,926.91,928.06,30.37,99.85,7.012,7.7819,1.7441,1.0275,40.02
62775,928.55,944.07,30.3,101.77,7.0116,7.7868,1.741,1.0268,39.88
63364,967.62,978.09,30.37,102.77,7.0185,7.7879,1.7241,1.0173,39.88
64175,973.48,971.22,30.41,102.21,7.015,7.7905,1.7211,1.0079,39.94
64176,995.43,983.76,30.41,102.62,7.001,7.7899,1.6985,1.0108,39.96
64540,978.67,983.88,30.52,102.55,7.0008,7.7871,1.6983,1.0151,39.9
63477,981.77,993.36,30.45,101.83,7.0017,7.7898,1.6914,1.0192,39.91
63527,987.98,989.39,30.3,101.71,6.991,7.7863,1.6775,1.0178,39.89
62585,980.955,982.055,30.29,101.09,7.006,7.7885,1.681,1.0216,39.84
62153,973.93,974.72,30.31,100.87,6.999,7.7912,1.6795,1.0207,39.86
62618,979.94,986.64,30.25,101.33,6.9945,7.7931,1.6845,1.0181,39.83
64152,988.63,1002.17,30.24,101.4,6.992,7.7935,1.672,1.0021,39.89
64552,1007.51,1008.86,30.29,102.22,6.984,7.7915,1.6625,1.0107,39.79
64923,1016.82,1012.705,30.41,104.56,7.0065,7.7939,1.664,1.0084,39.73
65168,1026.13,1016.55,30.27,103.38,6.9996,7.7936,1.666,1.0066,39.92
65413,1016.2,1018.3,30.26,102.7,6.989,7.7929,1.6547,1.0033,39.93
64948,1018.12,1014.23,30.29,103.55,6.9895,7.7963,1.6571,1.0194,40
64576,1022.81,1018.78,30.35,104.2,6.9955,7.7908,1.669,1.0131,40.14
65187,1019.545,1011.1,30.34,104.17,7.0095,7.7911,1.6686,1.0163,40.13
65678,1016.28,1003.42,30.42,104.3,7.002,7.7897,1.6778,1.0158,40.1
63826,998.64,991.56,30.46,103.4,6.9845,7.792,1.706,1.0128,40.37
67868,990.27,996.17,30.47,104.53,6.987,7.795,1.695,1.0092,40.45
69366,1004.46,1006.6,30.49,105.33,6.987,7.7951,1.6463,1.0182,40.55
70175,1018.65,1017.03,30.46,105.12,6.9815,7.7946,1.6599,1.0125,40.45
70195,1018.69,1008.74,30.44,104.54,6.986,7.7931,1.6605,1.0036,40.8
69018,1018.69,1008.74,30.64,105.28,6.986,7.7935,1.6743,1.002,41.3
69722,1014.285,1009.595,30.85,103.87,7,7.7946,1.679,1.0149,41.66
69646,1009.88,1010.45,30.74,103.01,6.9876,7.7965,1.688,1.0062,41.55
70416,1009.88,1010.45,30.79,103.83,6.9881,7.7963,1.667,1.0037,42
70503,1022.49,1011.68,30.86,104.41,6.9889,7.7966,1.66,0.9996,42.08
70027,1014.14,1028.06,30.99,105.2,6.999,7.799,1.6618,1.0018,42.34
71492,1027.13,1026.52,30.91,104.61,6.9943,7.7995,1.6518,0.9996,42.6
72767,1025.585,1029.395,30.6,103.86,6.988,7.7998,1.643,0.9966,42.5
73439,1024.04,1032.27,30.47,104.55,6.97,7.7999,1.647,0.9914,42.46
73517,1027.96,1014.16,30.54,103.66,6.9725,7.8004,1.6539,0.9928,42.5
72295,1016.58,1025.71,30.4,103.34,6.9592,7.8004,1.65,0.984,42.77
71873.5,1017.95,1022.26,30.36,104.03,6.942,7.7999,1.6563,0.9861,42.93
71452,1012.92,1015.115,30.49,103.22,6.9412,7.8018,1.655,0.9883,42.68
71629,1007.89,1007.97,30.51,103.6,6.9431,7.8039,1.66295,0.99075,42.77
70992,1017.3,1022.16,30.53,103.98,6.945,7.806,1.6709,0.9932,42.86
73153,1021,1026.56,30.49,104.69,6.9408,7.805,1.6684,0.9913,42.75
71798,1029.86,1035.68,30.44,105.52,6.9377,7.8051,1.6476,0.9871,42.53
72593,1034.045,1031.14,30.37,105.46,6.94,7.8041,1.6252,0.9938,42.15
71897,1038.23,1026.6,30.15,104.41,6.9325,7.8037,1.6305,1.0011,42.38
70012,1025.22,1033.33,30.37,105.29,6.9341,7.8049,1.6227,1.0051,42.5
68673,1032.43,1025.6,30.35,104.99,6.9633,7.8079,1.6293,1.0145,42.6
71235,1029.7,1034.17,30.38,106,6.946,7.8077,1.6345,1.0195,42.82
69786,1029.7,1034.17,30.41,105.33,6.923,7.8095,1.6261,1.0187,42.63
69281,1016.31,1017.21,30.32,106.06,6.923,7.8082,1.6226,1.0223,42.85
67775,1016.31,1017.21,30.44,107.19,6.9248,7.8093,1.6403,1.0241,42.92
66795,1022.56,1016.68,30.34,106.77,6.9095,7.809,1.6405,1.017,42.65
67322,1009.58,1020.66,30.39,107.94,6.907,7.8159,1.6392,1.023,42.7
67204,1019.075,1023.73,30.44,107.92,6.9044,7.8155,1.6316,1.0282,42.86
67285,1028.57,1026.8,30.38,108.19,6.8911,7.8083,1.6249,1.021,42.93
68438,1029.67,1042.21,30.33,108.03,6.8954,7.8093,1.6128,1.0201,42.86
67090,1044.09,1036.87,30.38,108.05,6.8821,7.8061,1.6088,1.0186,42.8
66590,1036.87,1036.87,30.39,107.95,6.877,7.8068,1.6036,1.013,42.91
64614,1031.915,1032.92,30.42,107.42,6.8796,7.8057,1.6018,1.0173,42.86
64640,1026.96,1028.97,30.44,107.89,6.874,7.8073,1.6137,1.0161,42.97
64168,1029.76,1016.64,30.4,107.76,6.8699,7.807,1.603,1.0135,42.75
65853,1016.96,1022.74,30.33,108.29,6.8653,7.807,1.5996,1.0134,42.73
63947,1017.86,1000.32,30.39,107.29,6.863,7.8051,1.5925,1.0121,42.6
64321,1002.36,993.915,30.37,106.28,6.8618,7.8023,1.6038,1.012,42.78
65018,986.86,987.51,30.36,106.17,6.8591,7.797,1.5945,1.0185,42.93
63396,987.51,987.51,30.37,105.73,6.8608,7.7992,1.609,1.022,43.23
61106,978.89,966.66,30.38,105.87,6.8542,7.7979,1.6003,1.0127,43.15
59273,953.37,931.43,30.43,106.79,6.8529,7.7978,1.6061,1.0204,43.17
59365,937.705,930.875,30.405,107.17,6.8548,7.8002,1.603,1.0189,43.23
59088,922.04,930.32,30.38,107.55,6.8567,7.8026,1.5999,1.0174,43.29
59536,915.41,921.19,30.38,107.35,6.851,7.8022,1.611,1.0205,43.23
59894.5,933.94,931.68,30.4,107.12,6.8632,7.8027,1.6067,1.0108,43.02
60253,920.78,926.92,30.43,107.03,6.843,7.803,1.6082,1.0103,42.94
60148,917.645,921.66,30.38,106.14,6.8338,7.8039,1.603,1.0093,42.8
60721,914.51,916.4,30.4,106.18,6.845,7.8037,1.5928,1.006,42.8
61015,908.74,894.23,30.38,104.78,6.8211,7.7967,1.5935,1.0015,43.12
62056,904.68,891.31,30.35,104.64,6.8104,7.799,1.5954,1.002,43.05
60109,908.49,916.32,30.35,105.82,6.8189,7.7976,1.5877,1.0018,42.7
59988,918.775,927.685,30.32,106.75,6.8168,7.7968,1.5898,1.0053,42.66
60772,929.06,939.05,30.34,106.74,6.8271,7.7971,1.5842,1.0019,42.57
59647,936.11,933.42,30.34,107.11,6.8248,7.7959,1.5841,1.0083,42.65
59421,941.37,949.68,30.39,107.68,6.8279,7.7993,1.5838,1.0088,42.05
57434,956.36,939.98,30.43,107.62,6.8292,7.7988,1.5775,1.0114,42.1
57199,941.76,938.585,30.45,107.89,6.8189,7.8,1.5728,1.0167,41.1
58043,927.16,937.19,30.48,108.19,6.8264,7.8022,1.5715,1.026,42.56
59998,946.59,946.32,30.61,108.17,6.8272,7.8036,1.5605,1.024,42.28
59505,951.31,948.06,30.72,108.1,6.8388,7.8017,1.566,1.0261,42.47
57630,945.655,936.93,30.75,107.59,6.8423,7.8046,1.558,1.0251,42.26
55609,940,925.8,30.7,108.23,6.8471,7.8036,1.5683,1.0355,42.45
56471,926.84,935.92,30.74,108.2,6.8501,7.8043,1.5734,1.0425,42.15
57542,944.77,929.58,30.74,109.39,6.8482,7.805,1.5801,1.047,42.01
57018,930.66,928.24,31.04,109.44,6.8555,7.8045,1.5897,1.051,42.05
56584,932.4,928.67,31.25,110.09,6.8604,7.8126,1.6107,1.0677,42.05
54720,934.14,929.1,31.12,110.08,6.8577,7.8081,1.6089,1.0673,42.06
54503,928.55,925.66,31.13,109.78,6.8659,7.8074,1.6223,1.0641,42.34
54573,924.21,917.46,31.22,108.71,6.8601,7.8083,1.624,1.0658,42.55
55138,919.07,930.63,31.25,109.75,6.86,7.8097,1.6225,1.0621,43
54244,926.605,935.12,31.36,110.48,6.8649,7.8142,1.6361,1.0609,42.8
53327,934.14,939.61,31.31,110.07,6.8705,7.8124,1.6303,1.0603,43.49
53639,936.2,931.55,31.43,109.68,6.8599,7.8108,1.638,1.0606,43.51
55377,939.48,942.09,31.4,109.98,6.8529,7.8089,1.624,1.0627,43.61
55935,941.3,933.4,31.26,108.35,6.8405,7.8063,1.6135,1.0454,43.43
55850,943.255,938.395,31.36,109.88,6.8333,7.8059,1.6184,1.0456,43.32
54477,945.21,943.39,31.42,109.11,6.848,7.8076,1.6269,1.0463,43.68
54359,939.12,937.9,31.54,109.83,6.78,7.807,1.639,1.0486,43.74
55519,939.18,934.23,31.52,109.72,6.807,7.8074,1.622,1.0483,43.62
56382,924.53,922.42,31.54,109.56,6.8405,7.8068,1.6265,1.0527,43.65
55680,920.28,915.86,31.55,108.69,6.8252,7.8036,1.6349,1.0631,43.25
55162,916.03,909.3,31.69,108.77,6.82335,7.80515,1.6461,1.06645,43.825
54404,909.93,918.14,31.83,108.85,6.8215,7.8067,1.6573,1.0698,44.4
53527,912.32,905.8,31.79,108.18,6.8429,7.8076,1.6741,1.061,43.95
51409,909.19,900.86,31.84,107.76,6.851,7.808,1.6968,1.064,44.26
51940,915.06,905.615,31.86,106.96,6.84,7.8094,1.7339,1.0637,44.63
50718,920.93,910.37,31.77,107.91,6.8438,7.8014,1.7429,1.0694,44.5
48435,906.37,892.3,31.86,107.1,6.8381,7.7977,1.7569,1.0677,44.83
49633,884.8,884.14,31.94,107.86,6.835,7.7995,1.7823,1.0735,45.14
51270,879.57,860.82,32.12,106.66,6.8465,7.7973,1.8163,1.0797,45.46
52393,857.855,850.425,31.93,107.51,6.781,7.7963,1.781,1.0606,45.62
48416,836.14,840.03,32.07,105.67,6.8482,7.7937,1.805,1.067,45.93
49229,820.03,791.96,32.08,105.11,6.8391,7.776,1.8281,1.0737,46.81
45909,807.82,767.57,32.09,104.71,6.829,7.7812,1.8785,1.0788,46.16
48423,758.34,758.28,32.22,104.85,6.8375,7.7799,1.9095,1.0696,46.36
53055,793.14,778.775,32.16,107.18,6.8355,7.777,1.823,1.0469,45.71
51541,827.94,799.27,32.02,106.35,6.8306,7.77,1.7985,1.0383,45.3
49593,787.9,788.77,31.91,105.8,6.8114,7.7582,1.8167,1.0355,45.65
49843,792.7,792.62,31.91,106.03,6.8233,7.7608,1.8432,1.0351,45.92
51828,785.83,812.77,32.04,106.48,6.815,7.7731,1.8327,1.0338,46.08
50783,785.83,812.77,32.12,106.06,6.8431,7.7704,1.854,1.0352,46.48
49541,780.16,786.83,32.23,105.94,6.7899,7.7659,1.9225,1.0597,46.45
49799,774.49,760.89,32.14,106.06,6.8485,7.7669,1.935,1.0607,46.47
46145,774.49,760.89,32.14,105.3,6.842,7.7707,1.9958,1.0769,46.63
44517,739.11,722.84,32.15,105.76,6.8431,7.7719,2.008,1.0815,47.01
42101,703.73,684.79,32.34,101.26,6.842,7.7699,2.1646,1.1027,47.77
40140,696.22,716.4,32.37,102.3,6.8171,7.7736,2.231,1.1055,47.78
38594,696.22,716.4,32.45,99.73,6.8171,7.7695,2.406,1.1246,48
37080,696.22,716.4,32.44,100.67,6.8202,7.7602,2.2,1.1483,48
40829,704.6,695.74,32.42,101.42,6.82705,7.76005,2.14275,1.1541,47.965
41569,704.6,695.74,32.4,102.17,6.8339,7.7599,2.0855,1.1599,47.93
36833,704.6,695.74,32.38,101.47,6.835,7.7573,2.165,1.1804,48.53
36442,660.77,674.13,32.55,100.46,6.8332,7.7571,2.1925,1.1953,48.88
36399,660.77,674.13,32.57,101.4,6.8332,7.7554,2.12,1.182,48.88
39441,682.92,679.95,32.58,101.74,6.8299,7.7549,2.106,1.1977,48.96
39043,705.07,685.77,32.8,100.43,6.8337,7.7529,2.213,1.2208,49.1
35070,705.07,685.77,32.98,98.63,6.8341,7.7523,2.376,1.2496,49.25
33818,685.02,684.68,33.43,97.6,6.8354,7.7544,2.277,1.2573,49.82
31482,661.2,662.39,33.425,92.64,6.8432,7.751,2.3881,1.2735,49.96
29435,637.38,640.1,33.5,93.28,6.8521,7.7515,2.255,1.2935,49.8
33387,652.24,629.58,33.45,95.68,6.8385,7.752,2.1862,1.2942,49.57
34845,654.35,643.31,33.2,97.48,6.839,7.7514,2.126,1.2302,49.71
37449,657.9,645.69,32.75,97.47,6.8408,7.7511,2.131,1.2229,49.68
37257,664.495,661.005,32.97,98.28,6.8388,7.7503,2.123,1.2158,49.4
38249,671.09,676.32,32.86,98.95,6.8373,7.7497,2.1736,1.1866,48.61
40255,682.66,704.9,32.86,100.48,6.836,7.7499,2.0995,1.1502,47.25
37786,710.69,696.52,32.82,98.95,6.8285,7.7497,2.121,1.159,47.28
36362,676.61,664.24,32.8,98.04,6.8245,7.7499,2.1865,1.1816,47.64
36665,685.525,675.115,32.81,98.15,6.8255,7.7497,2.1523,1.183,47.54
36776,694.44,685.99,32.77,97.96,6.8267,7.7498,2.17,1.1948,47.3
37262,678.13,659.54,32.86,96.75,6.828,7.7501,2.22425,1.2122,48.25
34374,669.54,630.53,32.95,95.54,6.8293,7.7504,2.2785,1.2296,49.2
35993,609.62,595.17,33.18,95.95,6.8291,7.7504,2.3325,1.2311,49
35789,602.42,586.12,33.05,96.66,6.8236,7.7498,2.2756,1.2241,48.78
35717,595.22,577.07,33.16,97.03,6.8264,7.7499,2.3035,1.2213,49.19
34095,575.96,584.84,33.23,97.38,6.8239,7.75,2.2985,1.2237,49.51
33405,586.66,585.41,33.26,96.75,6.8295,7.7498,2.3894,1.237,49.84
32328,561.66,554.23,33.42,94.98,6.834,7.7497,2.395,1.285,50.12
31251,542.75,553.505,33.4,95.42,6.8302,7.7509,2.456,1.2849,49.53
34189,523.84,552.78,33.4,96.69,6.8249,7.7523,2.3213,1.2246,49.94
34813,575.53,580.48,33.34,95.53,6.822,7.755,2.3012,1.2214,49.87
36470,576.23,565.44,33.25,95.46,6.8282,7.756,2.306,1.2338,49.18
36213,573.34,575.39,33.27,95.46,6.8268,7.75305,2.3067,1.2349,49.365
36596,581.665,571.73,33.29,95.46,6.8254,7.7501,2.3074,1.236,49.55
34741,589.99,568.07,33.33,93.71,6.8842,7.751,2.3625,1.237,49.94
35001,545.67,574.2,33.41,93.64,6.8786,7.7514,2.378,1.2422,50.05
35297,573.01,564.31,33.52,93.25,6.8746,7.7522,2.3955,1.2573,49.92
35128,572.76,581.36,33.52,92.78,6.8817,7.7516,2.479,1.254,49.82
35347,589.785,601.62,33.55,92.18,6.8812,7.7513,2.6187,1.2971,49.6
38285,606.81,621.88,33.47,92.77,6.877,7.7504,2.4625,1.257,49.44
37968,615.34,624.46,33.48,92.44,6.873,7.7501,2.4835,1.2602,49.28
39004,623.55,627.26,33.45,92.94,6.864,7.75,2.433,1.2553,48.7
38519,628.17,615.24,33.26,91.96,6.8513,7.7499,2.2905,1.2181,48.19
39374,612.76,596.295,33.26,91.26,6.842,7.7497,2.399,1.2453,48.2
38320,597.35,577.35,33.19,90.68,6.848,7.75,2.3585,1.235,47.62
39993,576.94,592.1,33.02,89.98,6.8448,7.7505,2.367,1.2238,47.81
39947,599.43,597.49,33.58,87.84,6.835,7.75,2.369,1.2058,47.5
39536,600.67,602.65,32.45,89.81,6.8341,7.7502,2.356,1.1962,46.74
39131,595.2,590.54,32.45,89.48,6.844,7.7501,2.3785,1.2273,47.05
37619,589.73,578.43,32.94,90.07,6.851,7.7508,2.405,1.2188,47.71
36471,575.95,564.54,33.01,90.57,6.848,7.7497,2.3752,1.216,48.66
36471,565.02,550.49,33.03,90.68,6.8355,7.7503,2.375,1.2125,47.76
36864,554.28,552.36,33.01,90.665,6.8382,7.75025,2.37385,1.2166,48.09
36864,548.76,549.75,32.99,90.65,6.8409,7.7502,2.3727,1.2207,48.42
37060,543.24,547.14,32.99,90.2,6.8447,7.75,2.3975,1.2162,48.25
37550,551.15,553.86,32.76,90.37,6.8295,7.7498,2.3291,1.2215,48.05
