jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj Close,ind_Open
15154.060,1561.801,1547.436,16927.740,16953.551,1308.360,1289.540,1392.528,1403.448,10863.28
15464.660,1547.905,1580.577,17056.570,17048.199,1290.560,1311.100,1407.154,1396.042,10839.53
15656.590,1581.803,1578.566,16996.000,17346.580,1306.990,1314.930,1393.754,1413.058,10990.73
15630.910,1578.354,1606.065,17322.520,17222.141,1310.940,1304.310,1410.938,1384.815,11175
15565.020,1605.597,1605.926,17255.230,17249.949,1312.180,1292.100,1396.988,1402.149,11181.34
15857.110,1605.202,1570.738,17280.070,17290.010,1295.430,1295.110,1407.224,1415.182,11221.86
15816.190,1568.267,1595.657,17274.510,17274.070,1303.495,1305.360,1415.802,1424.197,11302.955
16071.360,1596.056,1616.410,17406.619,17451.029,1311.560,1315.610,1437.729,1437.725,11384.05
16020.840,1612.412,1603.332,17501.949,17373.051,1325.740,1327.780,1437.729,1437.725,11498.47
16105.980,1601.567,1598.018,17381.420,17330.699,1330.060,1331.100,1438.0105,1436.3555,11507.14
15969.040,1565.457,1601.150,17326.381,17007.881,1333.260,1321.670,1438.292,1434.986,11488.03
16181.170,1601.523,1613.355,17096.510,17149.750,1321.760,1334.960,1438.292,1434.986,11547.42
16163.030,1614.393,1612.396,17101.119,17088.391,1332.520,1324.950,1430.556,1438.588,11579.92
15960.620,1612.699,1623.017,16970.980,16883.039,1322.160,1315.730,1427.06,1429.442,11367.74
15938.660,1622.481,1623.034,16958.279,16955.449,1317.650,1329.350,1431.526,1416.888,11589.35
15762.590,1627.123,1650.438,16955.881,16922.289,1329.900,1327.890,1418.44,1417.962,11583.73
15890.560,1652.672,1651.024,17003.561,17083.279,1336.400,1344.610,1424.972,1432.888,11651.96
15872.020,1648.348,1655.195,17147.760,17284.711,1346.690,1341.350,1435.546,1425.183,11735.05
16140.760,1655.903,1658.638,17395.539,17392.270,1348.050,1352.740,1431.904,1431.219,11754.07
16134.250,1658.660,1636.691,17373.170,17423.721,1354.770,1356.670,1431.543,1444.447,11699.57
16358.070,1635.332,1657.520,17504.330,17513.881,1363.690,1359.060,1455.433,1469.515,11824.49
16385.961,1659.737,1664.078,17523.811,17438.801,1360.970,1361.240,1473.024,1468.194,11927.42
16284.090,1665.130,1672.121,17445.980,17258.510,1362.450,1357.010,1469.705,1472.519,11908.53
16012.410,1683.782,1661.190,17099.910,17096.439,1351.550,1351.170,1460.523,1470.422,11893.33
16080.460,1659.702,1667.984,17071.180,17145.760,1345.610,1354.890,1462.379,1466.532,11859.44
15794.380,1668.161,1674.966,17141.609,16948.590,1357.290,1334.080,1464.531,1447.211,11959.56
15719.340,1675.198,1695.862,16932.289,17075.400,1334.350,1328.040,1444.839,1435.164,11564.95
15750.050,1695.351,1689.389,17221.000,17210.039,1341.620,1333.130,1446.261,1451.037,11723.78
15942.390,1689.631,1689.692,17274.670,17183.449,1333.660,1358.750,1458.489,1461.249,11936.8
15866.930,1689.605,1721.045,17179.090,17237.650,1355.080,1361.100,1457.589,1465.658,11977.69
15870.605,1727.915,1732.987,17253.699,17387.211,1360.660,1374.300,1466.631,1474.214,12006.19
15874.280,1735.301,1735.241,17411.930,17346.699,1375.230,1373.950,1473.224,1485.305,12103.44
15718.670,1733.637,1732.453,17232.199,17512.961,1366.510,1366.440,1471.386,1479.263,11946.32
15834.230,1731.585,1740.901,17546.561,17619.971,1373.350,1366.790,1482.615,1507.32,12167.91
15634.670,1744.605,1725.361,17526.340,17600.650,1358.450,1348.380,1500.508,1510.78,12244.41
15633.810,1722.744,1722.366,17546.039,17546.039,1347.880,1355.210,1503.604,1506.711,12257.27
15557.450,1720.781,1712.637,17614.289,17308.080,1360.880,1343.970,1509.703,1500.06,12206.79
15947.870,1711.514,1725.039,17478.250,17521.510,1352.220,1360.030,1510.027,1523.014,12359.01
16024.850,1725.515,1736.963,17565.930,17530.570,1362.720,1371.430,1526.037,1533.755,12388.66
16127.580,1740.059,1752.424,17559.670,17543.051,1375.380,1371.410,1532.103,1534.569,12414.66
16254.290,1762.288,1771.264,17525.090,17574.790,1370.270,1374.220,1531.984,1528.862,12444.225
16242.090,1762.288,1771.264,17490.510,17606.529,1368.215,1363.110,1521.557,1537.664,12473.79
16082.550,1762.288,1771.264,17637.199,17629.211,1366.160,1352.000,1535.041,1537.039,12401.09
16449.330,1762.288,1771.264,17897.930,17907.670,1341.920,1338.745,1547.326,1544.932,12299.21
16400.570,1784.518,1790.104,17856.600,17862.789,1317.680,1325.490,1554.431,1553.073,12446.72
16368.810,1790.631,1778.181,17896.430,17873.090,1325.700,1331.780,1549.898,1549.489,12387.89
16536.539,1776.511,1784.656,18049.830,17988.859,1349.500,1348.600,1555.591,1572.151,12632.62
16692.760,1787.700,1771.299,18067.199,18010.199,1356.590,1356.720,1578.074,1561.74,12785.03
16611.590,1768.628,1763.901,17965.350,18014.840,1360.560,1351.300,1562.143,1566.777,12981.53
16653.000,1762.404,1787.185,17910.010,18048.090,1345.600,1354.260,1559.197,1564.502,12886.33
16551.359,1788.582,1792.253,18053.900,17986.971,1356.610,1354.060,1567.496,1568.548,12881.8
16651.631,1792.600,1790.364,18012.609,18113.551,1357.370,1364.240,1569.991,1572.799,12756.41
16788.820,1789.645,1759.394,18170.221,18089.850,1367.140,1364.950,1569.991,1572.799,12757.31
16780.471,1756.457,1805.181,18136.180,18153.410,1373.570,1366.500,1569.991,1572.799,12757.31
16699.301,1807.030,1806.646,18150.891,18157.939,1368.360,1371.430,1572.846,1572.799,12636.16
16811.600,1804.893,1810.646,18267.420,18353.740,1373.990,1373.650,1572.846,1572.799,12636.16
16669.070,1836.214,1807.175,18400.811,18297.551,1378.060,1369.090,1572.846,1572.799,12741.85
16351.850,1804.367,1809.656,18298.425,18310.950,1363.340,1356.110,1570.034,1580.142,12925.43
16399.391,1811.469,1837.993,18196.039,18324.350,1356.910,1364.550,1581.114,1582.579,13048.76
16375.260,1838.680,1855.713,18376.391,18453.650,1372.030,1374.350,1582.699,1589.821,12992.62
16350.020,1856.921,1851.314,18495.289,18714.779,1371.510,1383.730,1585.853,1607.648,13062.52
16357.390,1851.404,1866.362,18696.580,18749.689,1385.170,1383.880,1607.813,1612.875,13119.34
16364.760,1853.186,1886.307,18702.250,18936.551,1379.370,1379.190,1612.125,1640.799,13155.11
16393.410,1889.534,1889.530,19102.881,18939.311,1389.120,1387.440,1657.574,1654.103,13208.79
16215.740,1885.855,1866.817,18933.471,18811.240,1391.230,1380.070,1652.312,1646.017,13176.08
16198.570,1860.954,1896.482,18885.221,18952.859,1382.400,1399.440,1644.768,1660.215,13107.78
16112.430,1896.929,1883.347,18958.061,18891.141,1393.880,1395.730,1661.545,1664.788,13187.51
16022.490,1878.704,1863.765,18763.439,18868.539,1399.510,1396.690,1659.405,1639.221,13295.24
16289.550,1868.173,1888.239,18889.920,18878.420,1402.920,1407.370,1648.235,1672.021,13439.71
16243.470,1888.539,1922.935,18940.020,19093.000,1412.070,1412.540,1679.864,1670.06,13476.28
16163.870,1930.926,1941.547,19162.900,19154.070,1417.680,1410.750,1673.153,1668.774,13500.7
16091.730,1934.637,1971.793,19125.920,19182.711,1414.170,1412.220,1669.014,1672.058,13678.04
15725.940,1977.529,2017.279,19030.359,18954.631,1413.740,1402.210,1666.874,1683.956,13390.95
15734.140,2013.067,2037.552,19002.070,19008.301,1402.750,1405.900,1684.371,1681.29,13434.58
15914.230,2031.297,2041.355,19102.260,19250.789,1405.340,1422.540,1686.646,1705.39,13625.09
15824.415,2045.081,2062.362,19345.029,19265.320,1419.510,1419.230,1708.953,1704.079,13667.13
15734.600,2051.471,2050.812,19206.449,19260.301,1419.990,1421.730,1702.558,1717.679,13669.81
15885.380,2042.193,2047.277,19263.859,19204.010,1419.800,1425.130,1722.625,1728.882,13716.46
15855.260,2042.379,2038.721,18996.840,18639.529,1407.520,1411.470,1710.992,1691.034,13690.67
16076.200,2005.987,2054.091,18730.490,18780.930,1413.910,1422.550,1710.222,1713.346,13649.2
16274.330,2058.770,2099.289,18944.561,18960.480,1427.670,1432.210,1725.945,1718.91,13630.9
16321.780,2106.295,2102.049,18922.529,18690.820,1433.400,1434.360,1720.153,1734.698,13729.67
16303.590,2103.817,2161.648,18654.070,18702.730,1431.010,1426.460,1734.623,1731.184,13846.71
16265.760,2167.363,2173.285,18880.811,18944.189,1432.970,1420.590,1740.959,1776.705,14028.47
16371.280,2175.379,2156.604,18988.141,19026.359,1422.750,1413.730,1785.067,1784.375,13951.09
16473.359,2152.594,2156.750,19023.750,18842.990,1411.730,1410.300,1779.15,1782.063,13962.94
16417.820,2133.355,2093.638,18775.471,18739.990,1400.980,1390.430,1778.468,1775.232,14007.67
16527.990,2085.058,2180.496,18811.850,18924.660,1390.260,1390.730,1776.897,1759.621,13783
16637.779,2189.694,2218.951,19010.160,18907.170,1392.220,1376.980,1757.293,1754.526,13413.61
16692.930,2224.429,2223.455,18867.670,18718.189,1375.310,1383.280,1753.894,1753.746,13039.02
16829.199,2226.001,2249.110,18806.711,18919.400,1385.500,1418.380,1756.572,1767.75,13256.81
16914.311,2255.240,2273.908,19080.289,19110.650,1418.530,1421.870,1783.189,1792.111,13545.6
16962.109,2277.282,2332.434,19094.631,19192.910,1427.140,1433.230,1793.299,1787.567,13695.6
16776.881,2342.180,2364.177,19162.980,18964.551,1431.070,1427.760,1778.685,1736.619,13737.36
17011.039,2356.262,2373.205,19109.850,19240.119,1429.770,1442.280,1763.894,1766.746,13452.69
17047.830,2372.464,2342.938,19249.189,19222.840,1444.410,1436.470,1767.246,1789.033,13313.91
17104.961,2334.273,2343.668,19227.240,19320.520,1432.030,1437.490,1784.297,1785.707,13398.13
17092.891,2350.128,2435.762,19423.885,19523.125,1433.305,1435.705,1784.315,1784.817,13449.785
17169.189,2437.854,2479.732,19423.885,19523.125,1434.580,1433.920,1784.334,1783.926,13501.44
17223.150,2478.063,2536.387,19620.529,19725.730,1426.800,1425.100,1788.645,1803.21,13734.01
17224.811,2538.952,2567.594,19742.789,20001.910,1433.630,1434.460,1813.023,1805.469,13893.29
17225.830,2585.417,2675.474,20049.029,19964.721,1436.260,1434.860,1805.523,1805.469,13873.03
17289.750,2656.802,2695.597,20004.840,20310.180,1438.890,1435.260,1813.45,1836.466,13827.77
17289.750,2656.802,2695.597,20353.420,20413.391,1436.420,1409.350,1832.07,1834.655,13969.45
17353.670,2728.188,2715.719,20415.670,20025.580,1410.550,1397.290,1839.56,1824.049,14029.04
17091.590,2668.577,2641.334,19890.150,20211.279,1398.600,1385.760,1817.566,1832.496,13768.79
17164.680,2621.068,2707.199,19915.000,20029.660,1376.760,1370.810,1818.012,1813.34,13855.89
17237.770,2711.049,2807.804,20162.539,19898.080,1376.710,1374.340,1821.296,1780.828,13650.96
16942.400,2838.113,2825.576,19665.400,19568.340,1372.520,1355.790,1746.499,1710.316,13569.57
16838.170,2819.367,2770.110,19653.020,19385.369,1357.570,1365.310,1729.396,1703.793,13331.38
17057.010,2745.321,2668.110,19628.820,19613.410,1379.000,1388.370,1711.208,1677.994,13729.07
17209.920,2660.070,2794.701,19776.131,20068.561,1396.870,1390.960,1694.159,1730.424,14110.44
17202.461,2818.663,2821.017,20130.551,20027.949,1392.000,1389.710,1741.801,1754.242,14146
17261.350,2828.401,2778.900,19917.490,20064.570,1391.750,1379.480,1755.159,1758.431,14116.25
17370.930,2760.944,2756.983,20064.750,20277.510,1378.370,1383.210,1764.917,1777.655,14165.77
17310.439,2761.886,2832.207,20215.551,20327.721,1369.090,1360.560,1775.492,1795.506,14271.24
17424.180,2857.896,2933.190,20501.449,20772.221,1363.840,1363.410,1804.576,1817.355,14217.8
17408.570,2964.687,2949.144,20743.850,20769.699,1353.060,1363.090,1811.699,1808.521,14212.12
17507.400,2955.424,2975.129,20950.939,20821.051,1369.960,1383.060,1815.514,1805.638,14069.61
17458.301,2946.504,2857.365,20889.740,20669.830,1392.550,1382.360,1804.119,1773.903,14151.62
17421.930,2805.956,2882.558,20457.480,20281.131,1372.360,1371.330,1747.417,1759.154,14229.295
17470.461,2897.254,2945.263,20317.391,20236.680,1376.480,1363.100,1756.049,1764.943,14306.97
17490.189,2959.398,2930.562,20281.930,20460.461,1365.000,1370.720,1771.576,1765.47,14263.175
17383.420,2926.075,2786.335,20463.820,20106.420,1374.760,1360.230,1767.737,1757.206,14219.38
17519.500,2744.814,2785.432,20251.570,20430.160,1367.070,1382.900,1765.867,1771.273,14124.36
17547.109,2791.490,2673.212,20544.330,20563.680,1386.780,1413.140,1774.802,1780.328,14293.11
17344.801,2658.074,2612.537,20514.830,20455.619,1413.770,1417.950,1770.821,1768.486,14432.09
17406.859,2612.839,2675.697,20511.779,20655.199,1416.650,1428.580,1764.645,1761.241,14541.24
17292.320,2688.960,2716.175,20716.590,20679.689,1430.850,1426.290,1758.722,1764.857,14493.56
17292.480,2725.140,2737.732,20475.881,20735.051,1424.990,1423.580,1759.147,1751.267,14690.58
17504.330,2741.480,2730.386,20746.949,20677.660,1424.490,1427.680,1742.896,1740.265,14684.35
17562.890,2729.836,2807.174,20534.430,20593.410,1416.840,1414.290,1727.095,1734.411,14529.28
17621.449,2819.138,2831.872,20523.910,20132.250,1412.720,1418.440,1734.213,1727.309,14168.33
17752.641,2836.819,2905.093,20302.199,20209.910,1430.020,1436.100,1753.177,1750.934,13990.41
18215.350,2999.086,3040.599,20520.449,20507.949,1466.920,1470.030,1790.482,1783.898,13684.95
18119.920,3048.829,2771.791,20500.881,20147.869,1468.280,1454.600,1788.684,1763.956,13703.41
17453.510,2877.203,2797.190,19581.859,19346.600,1434.540,1415.375,1752.114,1759.438,13013.74
17217.930,2792.941,2831.526,19386.570,19442.010,1434.540,1415.375,1752.717,1759.967,13139.1
16642.250,2827.675,2785.306,19137.359,18664.881,1400.800,1376.150,1728.244,1698.77,12716.85
16844.500,2776.167,2840.175,18899.211,19058.561,1382.700,1402.930,1714.821,1732.387,12573.01
16764.619,2851.747,2896.594,19188.221,18918.641,1415.350,1410.950,1745.661,1743.137,12792.9
17090.311,2904.185,2928.015,18924.279,19175.170,1409.020,1423.890,1747.292,1771.505,12649.77
17164.039,2934.493,2937.910,19259.100,19134.881,1433.270,1423.580,1782.053,1764.53,13107.37
17292.391,2945.923,2954.914,19252.369,19442.420,1429.680,1441.330,1770.568,1794.469,12916.67
17178.840,2958.096,2964.794,19397.039,19333.141,1441.600,1436.050,1798.553,1797.349,12924.5
16676.891,2933.679,2906.334,18803.070,18836.930,1409.660,1407.370,1757.154,1762.232,12694.36
16860.391,2905.976,2951.698,19029.211,18969.439,1418.770,1426.930,1778.214,1776.308,12655.94
16744.150,2964.094,2930.481,18846.490,18953.500,1428.630,1427.880,1776.322,1777.837,12570.52
17009.551,2864.256,3014.442,19006.150,19266.740,1425.220,1443.390,1783.631,1776.604,12484.64
17163.199,3024.781,3032.195,19430.699,19356.900,1449.430,1444.170,1790.94,1775.37,12746.94
17291.199,3042.098,3057.380,19380.980,19516.410,1446.070,1442.850,1775.692,1779.184,12735.91
17419.199,3080.602,3071.225,19757.730,19690.250,1452.130,1448.530,1794.856,1809.012,13071.81
17480.609,3071.808,3074.286,19665.051,19692.641,1449.990,1447.380,1813.432,1805.907,13343.57
17521.961,3083.938,3122.811,19719.881,19765.850,1451.120,1449.770,1805.59,1813.664,13345.73
17365.051,3126.025,3138.826,19749.811,19706.789,1450.020,1453.230,1819.277,1819.606,13190
17254.730,3140.680,3173.018,19664.881,19553.869,1451.470,1439.740,1811.204,1800.339,13034.27
17263.939,3179.803,3197.537,19470.420,19821.779,1434.580,1450.950,1787.462,1817.665,12862.53
17287.650,3178.496,3183.983,19810.859,19800.930,1457.580,1452.550,1830.22,1830.87,13018.21
17028.410,3196.587,3252.595,19900.010,19809.699,1456.190,1459.530,1837.181,1849.329,12811.93
17244.051,3265.676,3291.299,19903.891,20002.699,1463.410,1463.750,1859.11,1894.52,12503.75
17544.090,3295.976,3291.542,20187.670,20209.711,1474.650,1483.410,1924.287,1921.994,12691.24
17743.760,3333.422,3398.950,20302.104,20278.790,1489.790,1501.060,1909.048,1913.678,12904.85
17664.689,3405.233,3444.291,20416.539,20347.869,1500.790,1499.160,1914.854,1925.414,13236.2
17670.070,3454.417,3495.224,20427.949,20449.430,1508.680,1513.420,1931.701,1930.987,13221.76
17540.420,3503.227,3531.029,20360.320,20380.211,1510.270,1525.610,1911.755,1930.34,13127.86
17363.949,3537.220,3518.267,20413.480,20340.971,1523.820,1520.780,1936.865,1941.094,13163.02
17628.301,3523.217,3596.441,20493.260,20757.529,1523.890,1532.040,1954.495,1963.764,13479.49
17527.449,3611.630,3611.870,20804.920,20788.609,1538.890,1528.660,1973.109,1965.38,13733.18
17667.330,3614.678,3612.396,20868.070,20777.090,1532.570,1534.580,1970.133,1959.619,13602.9
17371.971,3610.024,3449.016,20615.420,20299.711,1536.890,1513.660,1948.44,1918.296,13538.71
17452.619,3460.904,3584.204,20495.830,20566.590,1518.580,1533.080,1941.491,1968.672,13684.95
17455.369,3615.789,3710.886,20710.381,20556.570,1545.450,1544.350,1986.498,1986.668,13972.81
17451.770,3736.154,3720.532,20455.350,20572.801,1545.610,1556.710,1982.084,1981.511,13893.72
17236.160,3708.571,3743.959,20484.180,20536.779,1558.200,1545.550,1975.168,1986.612,14141.7
17429.170,3766.476,3783.063,20672.490,20667.289,1560.220,1553.130,1999.193,2015.973,14273.17
17400.410,3788.748,3759.867,20557.070,20526.500,1547.200,1542.520,2010.66,2019.616,14219.25
17397.665,3784.272,3841.272,20525.961,20318.980,1538.690,1542.240,2016.973,1999.108,13823.4
17394.920,3861.105,3895.641,20384.029,20388.490,1550.390,1553.300,2011.425,2008.499,13905.585
17532.375,3861.105,3895.641,20582.410,20681.580,1563.420,1559.860,2020.164,2025.584,13987.77
17532.375,3861.105,3895.641,20865.061,20841.080,1563.160,1567.740,2037.792,2033.308,14129.89
17669.830,3861.105,3895.641,20933.990,20896.641,1574.860,1584.460,2040.759,2036.98,14044.71
17656.840,3937.938,3950.011,20850.070,20706.350,1585.520,1582.650,2033.396,2022.73,13886
17748.119,3961.103,4013.085,20704.369,20844.779,1582.910,1593.420,2015.13,2037.917,13707.86
17736.961,4021.422,4049.701,20729.520,20746.270,1602.560,1599.680,2044.426,2046.97,13823.36
17553.721,4024.422,4021.678,20469.490,20468.211,1588.090,1603.560,2016.697,2022.237,13691.86
17677.939,3970.661,4046.392,21036.619,20979.240,1612.730,1605.770,2046.677,2044.15,13954.41
17512.980,4055.834,3899.178,20985.930,20868.150,1600.910,1589.370,2048.234,2037.722,13948.91
17529.000,3890.809,3986.043,20854.090,20937.260,1591.070,1600.600,2037.383,2063.702,13949.81
17498.600,4002.485,4048.293,21042.670,20994.609,1614.000,1615.580,2037.383,2063.702,14217.36
17399.580,4041.390,4030.258,20882.869,20904.840,1613.120,1612.250,2071.471,2071.21,14261.47
17556.869,3902.347,4072.225,20963.520,20927.750,1602.640,1628.200,2071.471,2071.21,14414.83
17680.051,4091.143,4110.379,20996.990,20843.920,1634.090,1642.880,2071.462,2078.692,14458.48
17705.119,4125.426,4173.709,20838.359,20798.971,1647.440,1646.590,2083.22,2104.184,14490.03
17696.971,4188.676,4151.133,20696.069,20659.815,1638.310,1645.575,2094.882,2078.543,14344.7
17481.211,4133.192,4179.776,20553.779,20520.660,1629.180,1644.560,2051.499,2060.373,14073.61
17587.590,4221.578,4272.111,20594.141,20529.760,1650.530,1657.910,2073.498,2076.696,14467.85
17672.561,4288.980,4334.924,20518.350,20469.590,1663.320,1661.800,2076.442,2058.675,14418.98
17588.260,4087.405,4053.088,20342.961,20293.760,1661.830,1662.720,2054.415,2055.335,14501.46
17875.750,4006.280,4109.654,20405.949,20634.471,1683.350,1700.910,2076.752,2084.262,14451.31
17958.881,4120.627,4000.742,20717.270,20602.869,1712.970,1716.240,2088.718,2097.976,14610.28
17973.420,3981.817,3670.401,20698.990,20729.590,1734.270,1737.590,2100.684,2111.689,14618.78
18053.811,3564.433,3767.101,20820.480,20842.150,1735.870,1742.190,2111.234,2093.048,14514.2
18040.930,3781.375,3776.317,20850.260,20818.609,1729.170,1747.615,2086.398,2102.382,14551.53
18053.381,3787.702,3890.803,20637.900,20800.160,1722.470,1753.040,2084.353,2093.749,14195.84
17779.090,3900.027,3913.135,20531.850,20509.150,1735.960,1727.280,2057.322,2054.389,14063.94
17834.480,3942.005,3995.680,20649.051,20615.490,1740.460,1716.560,2071.287,2083.967,14170.81
17760.910,4011.679,4072.138,20654.471,20636.391,1714.540,1729.880,2089.097,2108.518,14122.33
17732.770,4110.742,4176.479,20527.270,20578.750,1721.370,1721.990,2087.481,2088.539,14139.92
17842.289,4162.207,4115.209,20714.859,20867.260,1742.120,1769.180,2107.733,2108.35,14087.91
17971.490,4085.656,4132.868,21024.320,21017.051,1772.030,1772.260,2122.696,2120.577,14277.61
18211.680,4269.455,4181.323,21645.061,21684.670,1812.820,1783.790,2140.01,2161.01,14359.96
18240.301,4170.894,4230.823,21784.119,21954.670,1775.480,1794.240,2149.991,2152.276,14415.56
18188.631,4230.967,4091.445,21879.500,21999.910,1801.200,1770.980,2155.626,2152.257,14508.63
18087.480,4102.787,3941.081,21884.100,21822.350,1754.200,1757.730,2144.117,2152.139,14469.43
18066.109,3863.248,3973.371,21800.770,21803.570,1762.480,1749.550,2153.017,2153.478,14478.75
17849.279,3985.716,4078.599,21775.180,21705.561,1749.010,1733.100,2146.758,2125.275,14520.19
17932.270,4080.194,3914.204,21912.789,21938.221,1745.820,1751.750,2131.453,2112.789,14498.05
18138.359,3824.290,3820.703,21997.250,21772.730,1755.840,1743.600,2118.083,2139.215,14589.52
18146.301,3800.233,3836.294,22000.695,21961.936,1741.410,1771.350,2140.622,2167.756,14685.16
18149.900,3854.716,3899.724,22004.141,22151.141,1791.690,1805.500,2168.499,2189.054,14720
18168.721,3906.012,3816.165,22279.830,22218.551,1815.770,1838.410,2191.136,2196.04,14868.14
18221.480,3769.639,3615.872,22272.811,22252.990,1841.560,1847.790,2199.598,2220.865,14932.53
18140.939,3599.818,3781.348,22217.461,22531.740,1855.030,1861.010,2219.894,2226.985,14843.43
18261.980,3809.670,3883.216,22719.990,22817.430,1870.350,1883.590,2235.516,2271.277,15018.71
18252.670,3895.909,3853.021,22833.471,22885.840,1887.350,1894.530,2281.902,2282.311,15100.13
18049.510,3837.796,3865.723,22655.381,22607.020,1880.710,1889.960,2256.286,2273.35,14948.15
17984.141,3874.039,3915.991,22797.750,22809.020,1897.590,1909.750,2285.056,2284.848,14963.53
18238.949,3920.827,3914.395,23199.061,23099.289,1946.080,1962.930,2319.034,2301.533,15216.83
18228.109,3920.653,3821.916,23098.660,22953.939,1965.660,1949.510,2308.055,2286.15,15295.03
18217.270,3809.558,3896.191,22915.789,23057.301,1959.455,1940.105,2283.043,2301.274,15357.6
18015.580,3880.852,3930.060,22956.971,22841.920,1953.250,1930.700,2296.645,2294.523,15296.06
18116.570,3918.539,3912.941,22864.750,23016.199,1935.100,1937.900,2291.385,2333.614,15357.38
18157.930,3918.409,4058.853,23195.410,23291.900,1949.500,1983.540,2346.618,2366.326,15625.63
17963.641,4091.242,4213.361,23170.350,23365.561,1978.050,1993.050,2344.194,2380.139,15560.57
18002.029,4238.320,4210.329,23459.740,23472.881,2001.520,1992.260,2385.524,2401.073,15802.19
17858.420,4212.950,4323.966,23228.561,23362.180,1992.160,2004.220,2376.085,2394.494,15711.87
17702.090,4347.778,4346.458,23494.039,23211.689,2012.040,1963.540,2399.713,2365.193,15768.28
17283.811,4315.373,4345.357,22647.109,22570.410,1924.010,1883.220,2301.361,2298.346,15487.76
17289.301,4348.607,4440.769,22478.770,22739.900,1874.080,1906.710,2291.788,2301.484,15278.03
17248.891,4432.265,4471.032,23023.430,23184.939,1915.450,1933.270,2328.31,2348.603,15358.69
16870.980,4488.774,4300.563,23018.199,22455.359,1920.070,1856.450,2318.699,2256.241,15344.02
16984.109,4316.567,4407.730,22730.400,22443.250,1874.980,1853.070,2288.886,2270.787,15022.87
16979.859,4440.976,4560.774,22625.381,22538.439,1875.070,1876.800,2292.214,2269.724,15061.13
16914.461,4600.118,4628.108,22128.061,21936.730,1832.540,1855.050,2210.479,2189.042,14892.6
16921.770,4642.010,4651.225,22171.900,21907.990,1888.580,1859.820,2217.033,2174.006,15038.03
17029.279,4614.586,4663.162,22102.760,22536.670,1879.610,1903.410,2199.456,2262.569,15088.07
17170.600,4658.592,4754.095,22715.080,22439.359,1923.990,1908.680,2296.215,2241.336,15452.44
16764.090,4745.181,4749.369,21797.391,21792.711,1853.220,1828.490,2157.638,2207.331,14674.92
16800.051,4768.619,4820.064,21932.000,21891.100,1840.890,1849.260,2207.417,2211.389,14965.65
16844.609,4820.150,4872.785,21886.260,22007.320,1841.150,1817.890,2200.933,2168.574,15066.71
16475.609,4875.511,4869.883,21637.500,21375.721,1797.670,1754.935,2121.937,2029.023,14825.815
16148.490,4845.016,4765.448,20841.230,20672.391,1754.190,1691.980,1936.546,1908.578,14584.92
15273.680,4733.137,4656.574,20761.311,20387.131,1702.660,1638.070,1972.427,1975.051,14309.37
15732.480,4773.832,4904.855,21140.730,21595.631,1700.480,1731.270,2008.308,2041.523,14512.28
15901.340,4944.214,4955.207,22228.240,21729.350,1740.850,1736.180,2041.178,1992.948,14512.19
15900.640,4876.345,4980.075,21949.391,22346.881,1741.930,1759.500,2007.337,2062.93,14055.4
16316.320,5002.841,5032.494,23055.119,22966.971,1801.480,1799.720,2117.855,2117.597,14458.33
16248.970,5070.651,5107.668,22718.539,22921.891,1793.170,1791.330,2107.16,2143.045,14237.26
16301.390,5144.824,5150.118,23358.381,23577.730,1825.970,1803.030,2174.8,2175.288,14581.35
16287.490,5134.141,5194.689,23750.250,23363.760,1806.580,1829.310,2167.152,2159.545,14841.61
16012.830,5147.713,5109.427,22802.830,23020.600,1773.590,1826.190,2085.844,2134.82,14651.49
16153.820,5144.111,5167.884,23509.980,23484.539,1859.450,1841.700,2164.824,2150.651,15168.69
16569.090,5184.091,5218.825,23584.660,23984.141,1844.280,1873.240,2157.119,2194.274,15131.36
16524.930,5257.777,5321.055,23611.020,23904.090,1876.920,1881.810,2194.426,2213.508,15401.99
16420.471,5333.400,5294.045,23937.461,23886.070,1881.170,1874.740,2211.99,2215.051,15482.13
16158.450,5296.070,5310.716,24196.590,24069.170,1883.830,1865.590,2228.343,2214.556,15535.35
16257.000,5336.669,5393.660,23857.971,24050.400,1862.000,1888.810,2197.063,2220.711,15383.18
16122.160,5381.186,5277.176,24036.359,23982.609,1886.600,1884.900,2229.618,2239.834,15655.37
15764.970,5208.318,5355.287,23584.070,23999.699,1845.590,1835.870,2202,2209.576,15413.58
15877.670,5362.941,5113.968,24000.180,23952.240,1844.680,1847.360,2211.097,2211.347,15668.4
15797.600,5092.576,5172.627,24195.381,24310.141,1853.940,1813.520,2223.442,2209.865,15608.5
15821.190,5193.409,5273.592,24475.971,24537.020,1817.870,1848.020,2212.68,2222.68,15547.66
16127.420,5290.256,5312.182,24750.039,24898.109,1856.170,1870.020,2234.271,2225.541,15713.66
16254.480,5309.057,5421.392,24977.420,24599.340,1873.650,1871.680,2230.398,2223.155,15664.74
16381.540,5439.018,5395.265,25511.359,25554.641,1892.780,1902.650,2293.947,2313.271,15940.79
16413.789,5408.484,5470.065,25638.311,25701.131,1902.230,1908.970,2321.012,2304.563,16341.55
16312.610,5482.507,5454.674,25659.961,25843.779,1909.370,1919.260,2296.448,2335.418,16352.32
16435.740,5407.829,5338.520,26162.375,26454.465,1927.120,1932.270,2336.738,2360.943,16969.449
