usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open
11.98,1339.15,1335.85,3899.41,3899.41,4063.1,4070.78,5258.84,5250.01,5998.4
12.57,1335.82,1331.32,3892.48,3892.48,4078.72,4070.31,5268.63,5243.13,6019.34
12.24,1331.32,1334.11,3880.14,3880.14,4074.49,4059.16,5223.75,5219.79,5986.74
11.86,1333.81,1350.2,3914.73,3914.73,4065.92,4084.08,5219.25,5256.55,5996.24
11.98,1349.84,1353.22,3939.86,3939.86,4095.16,4097.02,5298.06,5288.53,6065.46
11.62,1353.28,1349.95,3967.39,3967.39,4121.86,4129.28,5297.88,5313.19,6111.02
11.09,1349.94,1362.83,3999.89,3999.89,4139.78,4181.74,5317.25,5361.51,6112.51
10.75,1362.82,1365.62,3999.07,3999.07,4189.38,4174.9,5368.8,5353.23,6169.81
11.09,1365.61,1369.06,4001.97,4001.97,4173.88,4174.1,5359,5361.97,6178.36
11.73,1369.05,1364.05,3949.57,3949.57,4163.82,4119.51,5347.89,5302.99,6170.02
11.34,1363.93,1365.8,3991.38,3991.38,4132.55,4167.06,5328.24,5361.29,6133.78
10.9,1365.95,1366.96,3986.82,3986.82,4156.32,4159.59,5337.6,5359.74,6168
10.63,1366.94,1368.6,3998.19,3998.19,4162.45,4173.3,5373.2,5375.35,6189.7
11.08,1368.58,1377.02,4019.02,4019.02,4180.08,4185.21,5391.78,5411.81,6216.46
10.78,1377.02,1377.38,4014.01,4014.01,4178.13,4163.4,5407.79,5404.54,6236.95
10.66,1377.36,1382.22,4019.14,4019.14,4152.19,4174.17,5398.17,5422.28,6243.47
10.56,1382.21,1389.08,4027.29,4027.29,4179.45,4176.7,5447.78,5433.79,6279.37
10.8,1388.89,1377.34,4017.27,4017.27,4186.63,4152.32,5436.62,5396.03,6288.56
11.2,1377.3,1377.93,4004.92,4004.92,4143.01,4138.07,5352.87,5362.23,6230.86
11.1,1377.93,1377.94,4004.8,4004.8,4131.47,4144.38,5349.95,5348.73,6243.63
11.51,1377.76,1367.81,4014.34,4014.34,4152.31,4165.97,5351.36,5370.86,6262.71
11.42,1367.44,1367.34,3974.62,3974.62,4152.38,4137.67,5345.66,5310.07,6272.97
11.16,1367.31,1364.3,3990.46,3990.46,4146.6,4180.68,5325.05,5336.3,6233.17
11.16,1364.27,1379.78,4045.22,4045.22,4184.83,4201.09,5351.46,5402.36,6249.92
11.09,1379.75,1382.84,4072.86,4072.86,4195.19,4213.3,5407.16,5437.78,6334.19
10.75,1382.5,1385.72,4073.81,4073.81,4203.05,4220.79,5411.05,5437.16,6340.91
11.01,1385.43,1378.33,4073,4073,4222.48,4217.01,5443.73,5448.6,6360.93
10.79,1378.33,1380.9,4063.84,4063.84,4209.95,4219.04,5430.96,5447.5,6349.7
10.86,1380.58,1384.42,4086.15,4086.15,4211.89,4239.64,5445.47,5490.56,6350.65
10.5,1384.36,1393.22,4084.33,4084.33,4243.32,4234.7,5498.8,5476.28,6394.27
10.31,1392.91,1396.57,4108.83,4108.83,4254.79,4273.81,5504.38,5511.53,6404.16
10.16,1396.53,1399.76,4109.81,4109.81,4265.95,4265.76,5500.68,5505.72,6429.5
10.05,1399.76,1401.2,4080.03,4080.03,4255.52,4223.19,5479.96,5439.71,6438.18
9.97,1401.17,1400.5,4095.75,4095.75,4196.74,4220.98,5414.31,5454.74,6394.08
9.9,1400.43,1402.81,4096.06,4096.06,4212.04,4231.23,5451.98,5459.35,6450.56
10.14,1402.69,1406.09,4094.97,4094.97,4233.15,4221.79,5481.21,5452.49,6475.3
10.435,1404.315,1403.52,4085.76,4085.76,4200.38,4194.9,5465.73,5424.86,6483.58
10.73,1405.94,1400.95,4048.16,4048.16,4186.35,4183.36,5407.23,5389.46,6464.85
12.3,1400.95,1381.96,3978.25,3978.25,4163.32,4132.51,5377.25,5308.65,6400.49
11.62,1381.61,1386.72,3975.11,3975.11,4123.77,4111.51,5304.5,5306.24,6289.71
10.83,1386.11,1399.48,4023.09,4023.09,4129.11,4165.37,5336.39,5381.25,6300.41
10.91,1399.47,1400.63,3987.23,3987.23,4171.22,4140.3,5388.38,5327.64,6365.73
11.66,1400.63,1396.71,3932.09,3932.09,4145.1,4114.52,5341.62,5254.05,6322.18
11.23,1396.67,1409.12,3962.93,3962.93,4110.52,4144.39,5268.24,5296.08,6258.91
11.27,1409.1,1414.76,4007.94,4007.94,4155.43,4174.85,5311.88,5359.69,6300.46
11.33,1414.4,1412.9,4002.31,4002.31,4174.11,4179.01,5362.64,5350.62,6368.3
12.67,1412.86,1407.29,4018.69,4018.69,4172.6,4224.69,5331.43,5379.21,6357.82
12.07,1407.27,1409.84,4019.89,4019.89,4218.09,4255.06,5354.76,5384.16,6396.09
10.71,1409.81,1413.04,4052.9,4052.9,4265.71,4280.82,5413.13,5427.56,6449.76
10.65,1413,1411.56,4059.74,4059.74,4281.98,4290.27,5429.36,5426.82,6466.58
10.18,1411.32,1413.21,4094.33,4094.33,4293.04,4305.5,5428.49,5475.85,6479.04
9.97,1413.16,1425.49,4118.84,4118.84,4319.1,4330.26,5496.13,5509.58,6530.81
10.05,1425.48,1427.09,4140.66,4140.66,4342.11,4347.04,5525.38,5541.62,6572.75
10.6,1427.08,1422.48,4130.06,4130.06,4350.35,4359.8,5533.08,5530.32,6588.25
10.3,1422.42,1425.55,4100.48,4100.48,4346.06,4339.63,5498.48,5484.76,6572.97
10.26,1425.51,1423.53,4118.54,4118.54,4354.33,4345.29,5512.31,5514.42,6578.97
10.53,1423.2,1418.3,4112.1,4112.1,4342.39,4366.52,5499.43,5510.39,6573.37
11.36,1418.1,1410.76,4073.5,4073.5,4355.67,4350.92,5496.54,5453.94,6571.98
11.31,1414.425,1413.83,4073.5,4073.5,4355.67,4350.92,5496.54,5453.94,6571.98
11.26,1410.75,1416.9,4134.86,4134.86,4347.1,4362.85,5482.68,5540.01,6525.99
10.64,1416.63,1426.84,4134.86,4134.86,4347.1,4362.85,5482.68,5540.01,6525.99
10.99,1426.77,1424.73,4130.66,4130.66,4368.18,4367.02,5546.74,5533.36,6615.81
11.56,1424.71,1418.3,4119.94,4119.94,4367.53,4388.53,5531.63,5541.76,6617.85
11.8,1421.37,1417.45,4154.09,4154.09,4401.06,4454.16,5575.76,5617.71,6614.73
12.04,1418.03,1416.6,4188.24,4188.24,4451.59,4466.93,5621,5610.92,6681.23
11.51,1416.6,1418.34,4177.76,4177.76,4440.87,4421.26,5573.73,5574.56,6662.24
12.14,1418.34,1409.71,4129.35,4129.35,4410.38,4381.56,5552.64,5517.35,6661.9
12,1409.26,1412.84,4123.33,4123.33,4396.83,4406.59,5532.57,5518.59,6603.55
11.91,1412.84,1412.11,4129.49,4129.49,4423.56,4426.15,5549.01,5533.03,6625.28
11.47,1408.7,1414.85,4090.88,4090.88,4410.86,4405.87,5505.36,5501.95,6578.76
10.87,1414.84,1423.82,4165.95,4165.95,4413.48,4473.58,5523.72,5609.8,6590.74
10.15,1423.82,1430.73,4174.8,4174.8,4465.52,4485.89,5597.02,5617.62,6690.43
10.445,1427.275,1431.315,4187.36,4187.36,4497.9,4494.11,5641.37,5631.08,6719.53
10.74,1430.73,1431.9,4169.18,4169.18,4484.6,4468.28,5637.27,5591.54,6735.83
10.59,1431.77,1430.62,4146.73,4146.73,4467.57,4464.86,5592.31,5561.78,6716.67
10.85,1430.59,1426.37,4137.31,4137.31,4473.84,4467.39,5584.75,5555.04,6721.09
10.4,1426.35,1430.5,4173.07,4173.07,4449.41,4472.73,5554.5,5614.7,6678.81
10.77,1430.47,1422.95,4140.61,4140.61,4472.57,4457.01,5630.41,5579.78,6753.73
10.34,1422.95,1427.99,4140.19,4140.19,4456.42,4429.38,5582.99,5575.07,6692.83
9.89,1427.96,1440.13,4187.55,4187.55,4437.23,4465.15,5595.96,5638.08,6692.65
11.22,1440.12,1423.9,4175.7,4175.7,4472.11,4438.55,5649.01,5609.2,6743.43
11.13,1423.9,1422.18,4149.01,4149.01,4409.72,4399.87,5577.31,5582.3,6690.29
11.45,1422.03,1420.62,4166.83,4166.83,4401.97,4415.17,5592.73,5619.7,6702.45
10.96,1420.61,1428.82,4195.21,4195.21,4410.34,4435.98,5610.89,5645.59,6719.97
10.42,1428.65,1438.24,4178.54,4178.54,4423.31,4433.57,5637.77,5608.31,6772.83
10.31,1437.9,1445.94,4211.32,4211.32,4467.47,4467.81,5664.09,5662.25,6821.31
10.08,1445.94,1448.39,4228.39,4228.39,4477.48,4507.29,5680.13,5677.3,6853.77
10.55,1448.33,1446.99,4227.47,4227.47,4491.36,4504.45,5671.23,5681.11,6878.67
10.65,1446.98,1448,4233.47,4233.47,4502.78,4530.1,5680.12,5676.78,6881.9
10.32,1447.41,1450.02,4251.06,4251.06,4536.25,4544.93,5687.27,5703,6886.01
10.44,1449.99,1448.31,4225.92,4225.92,4544.2,4505.85,5705.16,5665.1,6911.24
11.1,1448.25,1438.06,4248.24,4248.24,4523.05,4518.83,5699.18,5692.45,6890.65
11.61,1438,1433.37,4213.85,4213.85,4502.64,4500.79,5670.73,5643.95,6892.03
10.34,1433.22,1444.26,4239.03,4239.03,4506.47,4528.09,5656.48,5682.69,6868.68
10.23,1443.91,1455.3,4267.02,4267.02,4540.46,4547.83,5700.4,5725.84,6912.56
11.15,1451.04,1449.37,4272.32,4272.32,4512.47,4519.03,5732.28,5762.54,6992.12
18.31,1449.25,1399.04,4156.73,4156.73,4491.61,4387.37,5719.04,5588.39,6988.34
15.82,1406.8,1403.17,4031.3,4031.3,4311.27,4267.76,5502.09,5458.4,6714.25
18.61,1403.16,1387.17,4011.63,4011.63,4283.7,4272.02,5480.27,5424.7,6663.6
19.63,1387.11,1374.12,3980.06,3980.06,4208.28,4218.17,5325.14,5385.03,6510.95
15.96,1374.06,1395.41,4010.39,4010.39,4257.87,4249.61,5431.15,5437.13,6558.89
15.24,1395.02,1391.97,4021.97,4021.97,4277.13,4301.19,5458.3,5455.07,6605.9
14.29,1391.88,1401.89,4082.58,4082.58,4335.5,4369.55,5493.7,5524.26,6643.82
14.09,1401.89,1402.84,4091.67,4091.67,4371.52,4378.28,5515.92,5537.84,6706.45
13.99,1402.8,1406.6,4066.78,4066.78,4397.33,4359.77,5553.82,5496.07,6727.57
18.13,1406.23,1377.95,4017.75,4017.75,4364.06,4301.78,5498.58,5432.94,6716.35
17.27,1377.86,1387.17,3906.15,3906.15,4230.48,4196.56,5346.74,5296.22,6567.24
16.43,1387.11,1392.28,3985.57,3985.57,4261.24,4262.79,5376.36,5389.85,6495.85
16.79,1392.28,1386.95,3984.54,3984.54,4277.31,4257.21,5380.13,5382.16,6564.79
14.59,1386.95,1402.06,4055.49,4055.49,4300.35,4364.65,5435.37,5458.95,6622.76
13.27,1402.04,1410.94,4079.52,4079.52,4365.51,4373.75,5459.67,5503.27,6673.68
12.19,1410.92,1435.04,4078.29,4078.29,4370.68,4382.26,5499.05,5502.18,6696.25
12.93,1435.04,1434.54,4170.08,4170.08,4444.08,4470.15,5577.72,5598.37,6742.78
12.95,1434.54,1436.11,4191.58,4191.58,4458.7,4500.75,5589.8,5634.75,6859
13.16,1436.11,1437.5,4142.11,4142.11,4504.56,4448.51,5638.48,5576.3,6899.33
13.48,1437.49,1428.61,4153.61,4153.61,4466.73,4472.22,5609.66,5587.06,6838.32
14.98,1428.35,1417.23,4128.2,4128.2,4459.9,4441.23,5563.5,5552.69,6830.73
15.14,1417.17,1422.53,4180.07,4180.07,4457.7,4493.7,5579.99,5631.53,6834.09
14.64,1422.52,1420.86,4181.03,4181.03,4494,4471.65,5630.17,5634.16,6903.88
14.53,1420.83,1424.55,4189.55,4189.55,4458.35,4485.69,5623.4,5645.56,6911.13
13.46,1424.27,1437.77,4246.3,4246.3,4506.23,4547.42,5681.65,5711.91,6945.36
13.24,1437.75,1439.37,4261.83,4261.83,4552.83,4558.5,5730.28,5739.01,7072.51
13.14,1443.77,1444.61,4281.65,4281.65,4552.695,4577.11,5740.375,5752.64,7087.49
12.68,1444.58,1448.39,4301.47,4301.47,4552.56,4595.72,5750.47,5766.27,7102.47
13.49,1448.23,1438.87,4293.2,4293.2,4587.47,4587.7,5757.94,5751.92,7168.1
12.71,1438.87,1447.8,4280.02,4280.02,4584.65,4568.24,5744.42,5748.94,7150.83
12.2,1447.8,1452.85,4317.35,4317.35,4568.06,4581.26,5762.06,5789.34,7153.89
11.98,1452.84,1468.33,4379.25,4379.25,4578.72,4614.86,5815.36,5861.97,7229.06
12.14,1468.47,1471.48,4384.38,4384.38,4604.35,4602.16,5844.49,5858.14,7327.5
12.42,1471.47,1472.5,4358.95,4358.95,4592.57,4576.41,5849.2,5835.95,7341.25
12.54,1472.48,1470.73,4339.93,4339.93,4540.86,4549.94,5775.56,5829.04,7205.53
12.07,1470.69,1484.35,4416.79,4416.79,4561.2,4630.43,5856.5,5938.9,7257.34
13.04,1484.33,1480.93,4400.12,4400.12,4638.38,4612.5,5937.15,5917.32,7348.01
13.12,1480.93,1480.41,4367.83,4367.83,4609.42,4612.31,5911.65,5886.03,7342.08
13.21,1480.28,1495.42,4404.44,4404.44,4594.73,4641.23,5902.54,5947.33,7291.77
12.79,1495.27,1494.25,4414.21,4414.21,4672.1,4657.98,5979.96,5944.44,7368.54
12.45,1494.21,1494.07,4383.13,4383.13,4651.38,4643.43,5940.76,5930.77,7384.02
14.22,1494.07,1482.37,4392.34,4392.34,4617.19,4614.76,5913.03,5960.04,7369.24
13.08,1486.13,1495.92,4415.48,4415.48,4635.22,4675.87,5985.2,5990.13,7429.93
13.09,1495.56,1502.39,4427.32,4427.32,4697.79,4706.52,6018.59,6004.28,7472.14
12.91,1502.35,1505.62,4445.59,4445.59,4707.49,4719.26,6012.55,6068.83,7476.68
13.15,1505.57,1509.48,4441.31,4441.31,4707.14,4739.58,6079.86,6071.48,7523.95
13.21,1509.36,1507.72,4411.32,4411.32,4721.16,4708.3,6057.59,6034.25,7515.01
12.88,1507.32,1512.58,4425.03,4425.03,4712.79,4715.41,6070.18,6051.63,7471.95
13.6,1512.33,1491.47,4391.87,4391.87,4712.44,4674.61,6044.67,6012.76,7477.44
12.95,1491.47,1505.85,4423.07,4423.07,4632.42,4667.12,5956,6050.63,7386.8
13.96,1505.76,1503.15,4413.72,4413.72,4676.18,4658.76,6070.3,6026.42,7505
14.01,1503.11,1501.19,4441.03,4441.03,4649.08,4662.46,6001.75,6049.76,7432.66
13.5,1500.75,1514.14,4422.62,4422.62,4672.99,4673.3,6039.55,6017.91,7483.43
13.51,1514.01,1512.75,4451.715,4451.715,4683.75,4690.25,6044.15,6027,7502.12
12.76,1512.74,1522.75,4480.81,4480.81,4688.38,4749.45,6018.23,6101.14,7498.57
13.3,1522.75,1525.1,4465.54,4465.54,4737.32,4728.63,6091.59,6089.91,7614.04
13.06,1525.1,1524.12,4469.88,4469.88,4724.87,4730.17,6093.64,6089.72,7623.64
13.24,1524.09,1522.28,4499.69,4499.69,4733.26,4756.82,6093.61,6120.2,7665.05
14.08,1522.1,1507.51,4452.7,4452.7,4727.9,4704.55,6069.95,6048.31,7716.18
13.34,1507.5,1515.73,4463.52,4463.52,4667.23,4671.71,6019.68,6057.49,7672.95
13.435,1511.525,1516.92,4469.165,4469.165,4677.62,4689.51,6065.25,6071.47,7715.905
13.53,1515.55,1518.11,4474.81,4474.81,4679.67,4660.33,6079.67,6056.39,7758.86
12.83,1517.6,1530.23,4468.72,4468.72,4627.95,4652.66,6015.75,6042.15,7741.95
13.05,1530.19,1530.62,4512.65,4512.65,4675.51,4697.86,6086.86,6104,7790.93
12.78,1530.62,1536.34,4556.97,4556.97,4691.81,4707.5,6113.18,6168.15,7891.2
13.29,1536.28,1539.18,4537.81,4537.81,4695.3,4690.78,6157.33,6125.81,7973.68
13.63,1539.12,1530.95,4513.19,4513.19,4696.86,4676.43,6140.06,6078.54,7987.11
14.87,1530.57,1517.38,4437.29,4437.29,4676.94,4587.92,6072.64,5977.87,7916.71
17.06,1517.36,1490.72,4381.45,4381.45,4598.36,4511.39,5982.54,5890.49,7750.38
14.84,1490.71,1507.67,4376.42,4376.42,4489.94,4507.9,5876.65,5883.29,7576.01
14.71,1507.64,1509.12,4415.5,4415.5,4543.82,4565.77,5939.34,5940.09,7623.33
16.67,1509.12,1493,4383.02,4383.02,4558.8,4549.01,5928.81,5898.16,7693.6
14.73,1492.65,1515.67,4401.68,4401.68,4537.41,4571.67,5878.84,5934.27,7652.59
13.64,1515.58,1522.97,4485.04,4485.04,4621.39,4640.15,5974.59,6047.23,7753.18
13.94,1522.97,1532.91,4485.04,4485.04,4641.95,4681.67,6063.52,6105.28,7861.22
14.67,1533.68,1512.84,4488.66,4488.66,4664.81,4676.9,6095.26,6093.29,8066.18
14.21,1512.5,1522.19,4488.66,4488.66,4642.44,4646.73,6043.18,6029.79,8050.65
15.75,1522.19,1502.56,4479.36,4479.36,4646.8,4641.55,6040.51,6023.25,7977.26
16.65,1502.56,1497.74,4471.13,4471.13,4601.06,4642.42,5971.96,6002.85,7896.91
18.89,1497.68,1492.89,4433.04,4433.04,4624.73,4599.5,5962.65,5953.36,7882.39
15.53,1492.62,1506.34,4412.12,4412.12,4577.39,4572.91,5921.46,5941.67,7820.35
15.54,1506.32,1505.71,4457.99,4457.99,4600.36,4610.2,5995.87,6006.31,7847.44
16.23,1505.7,1503.35,4489.77,4489.77,4623.44,4639.4,6031.74,6054.93,7947.16
15.4,1504.66,1519.43,4470.26,4470.26,4624.23,4591.71,6021.1,6026.95,7969.27
14.92,1519.12,1524.87,4513.01,4513.01,4610.33,4635.3,6074.12,6069.84,7985.26
15.2,1521.99,1525.135,4524.24,4524.24,4635.81,4657.94,6080.86,6098.08,8057.68
15.48,1524.86,1525.4,4491.87,4491.87,4653.93,4640.24,6113.23,6059.53,8101.89
14.72,1524.96,1530.44,4524.45,4524.45,4635.13,4655.56,6061.2,6102.69,7987.12
15.16,1530.43,1531.85,4528.76,4528.76,4669.06,4656.53,6118.63,6104.66,8077.18
17.57,1531.85,1510.12,4474.15,4474.15,4664.62,4616.6,6104.13,6019.22,8081.73
16.64,1509.93,1518.76,4447.52,4447.52,4585.25,4590.23,5969.91,6001.09,7922.23
15.54,1518.74,1547.7,4517.7,4517.7,4605.24,4636.57,6026.89,6103.05,7921.76
15.15,1547.68,1552.5,4542.57,4542.57,4673.73,4645.08,6156.16,6117.96,8089.56
15.59,1552.5,1549.52,4557.57,4557.57,4649.19,4637.18,6131.74,6125.6,8101.53
15.63,1549.52,1549.37,4538.31,4538.31,4624.29,4594.5,6106.61,6099.21,8090.01
16,1549.2,1546.17,4472.22,4472.22,4565.54,4568.99,6040.65,5995.97,7987.52
15.23,1546.13,1553.08,4522.63,4522.63,4595.49,4607.47,6047.48,6065.5,7934.02
16.95,1553.19,1534.1,4445.23,4445.23,4597.6,4579.36,6050.45,5957.16,7986.85
16.81,1534.06,1541.57,4482.75,4482.75,4592.54,4610.11,5936.28,6009.16,7880.29
18.55,1541.57,1511.04,4412.06,4412.06,4600.27,4542.17,5991.84,5907.47,7916.36
18.1,1511.03,1518.09,4360.9,4360.9,4514.55,4484.58,5885.67,5837.11,7747.93
20.74,1518.09,1482.66,4252.92,4252.92,4506.19,4369.97,5864,5675.05,7708.32
24.17,1482.44,1458.95,4244.58,4244.58,4340.85,4341.99,5626.92,5643.96,7437.11
20.87,1458.93,1473.91,4239.18,4239.18,4349.1,4336.03,5649.05,5646.36,7460.71
23.52,1473.9,1455.27,4315.69,4315.69,4363.29,4384.47,5701.52,5751.08,7507.96
23.67,1455.18,1465.81,4302.175,4302.175,4292.24,4311.8,5622.11,5654.3,7472.36
21.22,1465.46,1472.2,4288.66,4288.66,4351.51,4326.28,5704.34,5682.07,7518.91
25.16,1472.18,1433.06,4229.19,4229.19,4347.86,4281.14,5704.56,5597.89,7549.82
22.94,1433.04,1467.67,4202.77,4202.77,4241,4234.99,5532.59,5532.99,7390.88
21.56,1467.62,1476.71,4276.8,4276.8,4296.46,4281.01,5610.63,5620.4,7481.35
21.45,1476.22,1497.49,4364.22,4364.22,4313.43,4320.87,5671.33,5749.29,7538.97
26.48,1497.21,1453.09,4275.18,4275.18,4313.42,4214.92,5742.05,5624.78,7578.12
28.3,1453.09,1453.64,4265.485,4265.485,4142.01,4096.2,5518.21,5448.63,7373.91
26.57,1453.42,1452.92,4255.79,4255.79,4146.14,4185.19,5512.93,5569.28,7380.18
27.68,1452.87,1426.54,4195.6,4195.6,4184.47,4126.61,5513.06,5478.66,7441.5
30.67,1426.15,1406.7,4183.06,4183.06,4092.09,4114.89,5407.99,5442.72,7391.48
30.83,1406.64,1411.27,4062.33,4062.33,4046.92,3989.06,5338.74,5265.47,7360.28
29.99,1411.26,1445.94,4157.2,4157.2,3974.33,4070.48,5256.86,5363.63,7241.62
26.33,1445.94,1445.55,4173.29,4173.29,4135.35,4117.02,5428.67,5399.38,7400.45
25.25,1445.55,1447.12,4175.07,4175.07,4142.68,4116.98,5413.03,5418.78,7427.52
22.89,1447.03,1464.07,4226.52,4226.52,4134.66,4171.02,5451.1,5518.17,7429.01
22.62,1464.05,1462.5,4225.89,4225.89,4203.04,4184.94,5575.98,5523.33,7560.91
20.72,1462.34,1479.37,4238.63,4238.63,4189.8,4225.78,5491.2,5569.38,7490.82
22.72,1479.36,1466.79,4240.95,4240.95,4259.17,4233.86,5598.73,5590.54,7525.59
26.3,1466.72,1432.36,4170.68,4170.68,4231.02,4186.15,5579.82,5474.17,7476.99
23.81,1432.01,1463.76,4193.58,4193.58,4160.2,4213.06,5441.52,5520.02,7383.09
25.06,1463.67,1457.64,4246.12,4246.12,4268.1,4304.96,5584.01,5592.53,7469.45
23.38,1457.61,1473.99,4294.56,4294.56,4311.43,4350.83,5634.07,5662.7,7554.6
23.08,1465.785,1481.705,4295.99,4295.99,4375.29,4358.55,5683.1,5651.27,7643.64
22.78,1473.96,1489.42,4324.35,4324.35,4363.53,4376.22,5636.15,5672.72,7635.41
24.58,1488.76,1472.29,4235.41,4235.41,4377.34,4321.16,5655.28,5551.55,7700.76
23.99,1472.03,1478.55,4256.12,4256.12,4329.26,4330.45,5585.54,5576.62,7618.34
26.23,1478.55,1453.55,4162.42,4162.42,4319.79,4227.47,5567.61,5430.1,7612.92
27.38,1453.5,1451.7,4136.44,4136.44,4235.6,4190.77,5432.08,5386.43,7437.69
25.27,1451.69,1471.49,4197.35,4197.35,4231.6,4250.7,5442.1,5478.94,7409.25
24.96,1471.1,1471.56,4210.69,4210.69,4258.29,4255.67,5480.98,5508.01,7458.68
24.76,1471.47,1483.95,4249.01,4249.01,4251.59,4284.12,5489.42,5565.97,7459.43
24.92,1483.95,1484.25,4221.34,4221.34,4264.62,4259.54,5540.36,5538.92,7514.62
26.48,1484.24,1476.65,4184.6,4184.6,4247.9,4209.45,5523.88,5439.37,7497.09
20.03,1519.75,1529.03,4389.33,4389.33,4365.98,4384.7,5683.27,5730.82,7629.11
20.45,1528.69,1518.75,4366.16,4366.16,4364.58,4354.65,5686.08,5688.76,7728.78
19,1518.75,1525.75,4370.35,4370.35,4325.63,4357.19,5668.02,5700.65,7722.97
17.63,1518.62,1525.42,4364.4,4364.4,4258.69,4286.92,5659.45,5690.77,7797.34
17,1527.32,1531.38,4388.98,4388.98,4314.77,4326.36,5740.8,5733.37,7844.42
18,1531.24,1526.75,4381.71,4381.71,4319.25,4325.29,5728.95,5715.69,7850.94
17.84,1527.29,1547.04,4409.65,4409.65,4297.53,4338.9,5670.79,5773.26,7851.29
18.49,1546.96,1546.63,4415.615,4415.615,4351.05,4363.82,5811.26,5799.27,7937.22
18.8,1545.8,1539.59,4421.58,4421.58,4371.08,4379.7,5798.24,5806.18,7952.38
18.44,1539.91,1542.84,4420.39,4420.39,4373.81,4434.91,5783.3,5804.39,7940.65
16.91,1543.84,1557.59,4455.31,4455.31,4442.2,4460.29,5810.81,5843.24,7954.25
17.46,1556.51,1552.58,4435.87,4435.87,4454.95,4454.17,5852.32,5829.4,8008.76
16.12,1553.18,1565.15,4447.58,4447.58,4452.26,4499.07,5819.83,5861.93,7974.87
18.88,1564.72,1554.41,4473.57,4473.57,4518.56,4534.91,5835.78,5862.83,7985.68
17.73,1555.41,1561.8,4454.275,4454.275,4521.42,4532.06,5816.67,5843.95,7995.59
19.25,1562.25,1548.71,4434.98,4434.98,4525.68,4501.98,5842.88,5807.44,8039.8
20.02,1547.81,1538.53,4420.91,4420.91,4478.56,4476.56,5779.83,5774.36,7946.12
18.54,1544.44,1541.24,4441.8,4441.8,4476.5,4506.4,5776.27,5818.8,7944.53
18.5,1539.29,1540.08,4420.38,4420.38,4515.78,4457.78,5830.48,5767.24,7997.73
22.96,1540,1500.63,4411.26,4411.26,4441.02,4416.42,5751.54,5740.48,7895.53
21.64,1497.79,1506.33,4356.24,4356.24,4350.4,4373.57,5635.7,5661.27,7819.28
20.41,1509.3,1519.59,4378.42,4378.42,4406.97,4404.4,5694.33,5705.05,7822.89
20.8,1516.61,1515.88,4357.14,4357.14,4420.61,4336.44,5711.74,5674.67,7842.13
21.17,1516.15,1514.4,4412.12,4412.12,4380.66,4393.69,5722.09,5760.3,7862.61
19.56,1522.17,1535.28,4440.23,4440.23,4402.05,4399.21,5776.26,5794.87,7944.34
19.87,1536.92,1540.98,4451.59,4451.59,4426.06,4409.48,5845.85,5836.19,7989.4
21.07,1539.42,1531.02,4462.95,4462.95,4392.67,4384,5821.2,5803.93,8004.59
18.53,1532.15,1549.38,4489.79,4489.79,4388.49,4441.82,5804.44,5847.95,7975.02
23.21,1545.79,1508.44,4415.27,4415.27,4435.89,4361.29,5851.76,5730.92,8024.41
23.01,1511.07,1509.65,4404.035,4404.035,4304.25,4309.82,5684.91,5720.42,7846.91
24.31,1505.61,1502.17,4392.8,4392.8,4274.49,4284.21,5676.76,5684.62,7790.89
21.39,1505.33,1520.27,4407.34,4407.34,4311.44,4302.15,5702.39,5709.42,7823.22
26.49,1515.46,1475.62,4385.47,4385.47,4307.92,4246.85,5737.63,5683.22,7839.06
26.16,1475.27,1474.77,4363.6,4363.6,4184.17,4107.8,5602.34,5631.63,7771.56
28.5,1467.59,1453.7,4297.83,4297.83,4159.02,4048.61,5641.23,5524.18,7830.12
31.09,1453.66,1439.18,4302.88,4302.88,4040.09,4055.34,5488.98,5535.56,7780.49
24.1,1441.35,1481.05,4311.98,4311.98,4055.84,4093.02,5508.51,5538.91,7781.42
25.94,1483.4,1470.58,4338.28,4338.28,4153.83,4142.65,5625.56,5613.6,7821.42
28.06,1468.04,1451.15,4301.44,4301.44,4151.37,4106.91,5598.13,5561.13,7781.81
25.49,1453.09,1458.74,4282.4,4282.4,4087.96,4060.71,5519.05,5523.63,7635.65
26.01,1456.7,1433.27,4226.7,4226.7,4068.15,3991.74,5519.97,5432.57,7608.2
24.88,1434.51,1439.7,4277.24,4277.24,3996.79,4009.87,5460.35,5506.68,7550.35
26.84,1434.71,1416.77,4195.58,4195.58,3942.08,3882.37,5428.22,5381.3,7569.86
26.225,1426.165,1428.735,4208.92,4208.92,3896.55,3923.22,5402.79,5416.1,7538.8
25.61,1417.62,1440.7,4268.53,4268.53,3934.64,4011.95,5406.46,5521.17,7565.01
28.91,1440.74,1407.22,4238,4238,4044.78,4009.52,5558.06,5458.39,7642.1
26.28,1409.59,1428.23,4224.44,4224.44,3971.73,4009.99,5421.71,5434.17,7537.55
24.11,1432.95,1469.02,4321.75,4321.75,4047.9,4090.98,5461.92,5561.21,7552.26
23.97,1467.41,1469.72,4347,4347,4145.41,4102.53,5596.69,5598.11,7755.3
22.87,1471.83,1481.14,4394.95,4394.95,4096.06,4162.5,5602.58,5670.57,7772.44
