PUR_A,ASSETS,LIABILITIES
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
185452,206780,21328
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
184270,206580,22310
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
183272,205798,22526
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
180309,203971,23662
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179080,200809,21729
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179227,201215,21988
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
179663,202181,22518
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
183066,205821,22755
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
178490,200512,22022
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
175367,197880,22513
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
172742,196694,23952
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
173407,195874,22467
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
175188,196130,20942
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
178459,200545,22086
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176438,199224,22786
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
176735,200840,24105
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
175382,201515,26133
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
174245,199683,25438
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
175404,201147,25743
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176684,203478,26794
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
176000,202862,26862
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
174833,201416,26583
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
172786,201739,28953
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
173853,201463,27610
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176302,206064,29762
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
176644,209607,32963
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
179780,210266,30486
